variant,sample,r,ic1,ic2,ic3
drop_eua__imoveis,pre_covid,10,-0.0010661788308555797,0.1093536402918468,-0.2683250441352131
drop_eua__imoveis,pre_covid,11,0.022624131261817393,0.1440859322967898,-0.27136062057297583
drop_eua__imoveis,pre_covid,12,0.04780557682440201,0.18030935977164464,-0.27290506154082694
drop_eua__imoveis,pre_covid,13,0.07077996736303427,0.21432573222254714,-0.2766565575326305
drop_eua__imoveis,pre_covid,14,0.09591643012350759,0.2505041768952907,-0.2782459813025928
drop_eua__imoveis,pre_covid,15,0.11890824782325438,0.2845379765073077,-0.28198005013328187
drop_eua__imoveis,pre_covid,16,0.1449615228994634,0.321633233495787,-0.28265266158750857
drop_eua__imoveis,pre_covid,17,0.1704614844840293,0.35817517699262313,-0.2838785865333784
drop_eua__imoveis,pre_covid,18,0.19453218060219157,0.39328785502305563,-0.28653377694565196
drop_eua__imoveis,pre_covid,19,0.21883429893197226,0.4286319552651068,-0.2889575451463071
drop_eua__imoveis,pre_covid,20,0.24390567971536936,0.4647453179607741,-0.29061205089334563
drop_expectativas,full,1,-0.0975044189166832,-0.08884107419592589,-0.12028267612429122
drop_expectativas,full,2,-0.15481965457818195,-0.13749296513666734,-0.200376168993398
drop_expectativas,full,3,-0.19151745493825129,-0.16552742077597937,-0.2598522265610754
drop_expectativas,full,4,-0.20003856748997667,-0.16538518860694745,-0.29115159632040877
drop_expectativas,full,5,-0.20444764117384145,-0.161130917570055,-0.31833892721188156
drop_expectativas,full,6,-0.19906669820102596,-0.14708662987648213,-0.33573624144667413
drop_expectativas,full,7,-0.1901941488411248,-0.12955073579582366,-0.3496419492943809
drop_expectativas,full,8,-0.18026332899982855,-0.11095657123377012,-0.3624893866606927
drop_expectativas,full,9,-0.16587959341605263,-0.08790949092923683,-0.37088390828452483
drop_expectativas,full,10,-0.15245662389710157,-0.06582317668952864,-0.3802391959731818
drop_expectativas,full,11,-0.1372570801063807,-0.04196028817805042,-0.3878179093900689
drop_expectativas,full,12,-0.1231101340253492,-0.01914999737626155,-0.3964492205166455
drop_expectativas,full,13,-0.10662939807465288,0.005994083295192021,-0.4027467417735572
drop_expectativas,full,14,-0.09003791428936925,0.031248911801233015,-0.4089335151958815
drop_expectativas,full,15,-0.07083809235299754,0.05911207845836186,-0.41251195046711797
drop_expectativas,full,16,-0.05139482822959196,0.08721868730252491,-0.41584694355132024
drop_expectativas,full,17,-0.03213917150573642,0.11513768874713781,-0.41936954403507287
drop_expectativas,full,18,-0.013298814267066028,0.14264139070656556,-0.42330744400401044
drop_expectativas,full,19,0.005745902057032071,0.17034945175142058,-0.4270409848875204
drop_expectativas,full,20,0.026180240657003973,0.19944713507214984,-0.42938490349515646
drop_expectativas,pre_covid,1,-0.06520344025009595,-0.054381618921097816,-0.09151473327232973
drop_expectativas,pre_covid,2,-0.10193862100418188,-0.08029497834618562,-0.15456120704864945
drop_expectativas,pre_covid,3,-0.10268027465201995,-0.07021481066502555,-0.1816141537187213
drop_expectativas,pre_covid,4,-0.09138704673034759,-0.04809976141435507,-0.1966322188192827
drop_expectativas,pre_covid,5,-0.08235297654245688,-0.028243869897466245,-0.2139094416536258
drop_expectativas,pre_covid,6,-0.0732469028213607,-0.008315974847371899,-0.2311146609547634
drop_expectativas,pre_covid,7,-0.05716933185866002,0.0185834174443269,-0.2413483830142964
drop_expectativas,pre_covid,8,-0.039366410845918964,0.04720815978606607,-0.24985675502378918
drop_expectativas,pre_covid,9,-0.01930378389222054,0.07809260806876261,-0.2561054210923247
drop_expectativas,pre_covid,10,0.005587427014382862,0.11380564030436413,-0.257525503207955
drop_expectativas,pre_covid,11,0.030909606968920755,0.14994964158790014,-0.25851461627565087
drop_expectativas,pre_covid,12,0.056414502152731916,0.18627635810070953,-0.2593210141140735
drop_expectativas,pre_covid,13,0.08207206391399324,0.22275574119096897,-0.25997474537504617
drop_expectativas,pre_covid,14,0.10807580165451047,0.2595813002604843,-0.2602823006567623
drop_expectativas,pre_covid,15,0.13268412135262064,0.2950114412875926,-0.2619852739808861
drop_expectativas,pre_covid,16,0.15652349758927797,0.32967263885324805,-0.26445719076646246
drop_expectativas,pre_covid,17,0.18136979053533553,0.3653407531283037,-0.2659221908426388
drop_expectativas,pre_covid,18,0.2055520296959461,0.4003448136179124,-0.2680512447042622
drop_expectativas,pre_covid,19,0.23168175902911226,0.4372963642800767,-0.26823280839332964
drop_expectativas,pre_covid,20,0.2575137248286885,0.47395015140865104,-0.26871213561598717
drop_expectativas__credito,full,1,-0.0992223623406772,-0.09058799993597373,-0.12191809161227476
drop_expectativas__credito,full,2,-0.15789716169557508,-0.14062843688616813,-0.2032886202387702
drop_expectativas__credito,full,3,-0.19031927640341925,-0.16441618918930886,-0.25840646421821195
drop_expectativas__credito,full,4,-0.19860180476249045,-0.16406435514367657,-0.28938472184888075
drop_expectativas__credito,full,5,-0.20374669990760863,-0.16057488788409136,-0.3172253462655965
drop_expectativas__credito,full,6,-0.1984627650486746,-0.14665659062045383,-0.33463714067826
drop_expectativas__credito,full,7,-0.18947190209260756,-0.12903136525968328,-0.34834200699379053
drop_expectativas__credito,full,8,-0.1800197120179644,-0.11094481278033663,-0.36158554619074496
drop_expectativas__credito,full,9,-0.16568773276779336,-0.0879784711254622,-0.36994929621217143
drop_expectativas__credito,full,10,-0.15213309169043054,-0.065789467643396,-0.37909038440640624
drop_expectativas__credito,full,11,-0.13628903565417916,-0.04131104920244111,-0.3859420576417525
drop_expectativas__credito,full,12,-0.12085516948285302,-0.01724282062641147,-0.39320392074202376
drop_expectativas__credito,full,13,-0.10477503612770622,0.0074716751334388265,-0.3998195166584746
drop_expectativas__credito,full,14,-0.08850332985191445,0.0323777438139341,-0.4062435396542804
drop_expectativas__credito,full,15,-0.06959295507672858,0.059922480993823246,-0.4100288941506922
drop_expectativas__credito,full,16,-0.05061909372323603,0.08753070475201952,-0.41375076206879713
drop_expectativas__credito,full,17,-0.031026398005350675,0.11575776287460826,-0.41685379562250924
drop_expectativas__credito,full,18,-0.011584807918880502,0.14383371536578182,-0.42010793480763664
drop_expectativas__credito,full,19,0.007244409418754261,0.17129729510811997,-0.4239744467415997
drop_expectativas__credito,full,20,0.028077597479454486,0.2007648455735236,-0.4258369879524969
drop_expectativas__credito,pre_covid,1,-0.06699856808379767,-0.05595658617152745,-0.09372445461423343
drop_expectativas__credito,pre_covid,2,-0.10353487116180438,-0.08145090733726393,-0.1569866442226759
drop_expectativas__credito,pre_covid,3,-0.10327303383779246,-0.0701470881009818,-0.1834506934290997
drop_expectativas__credito,pre_covid,4,-0.09059048218445065,-0.04642255453536975,-0.19749402830619364
drop_expectativas__credito,pre_covid,5,-0.08124428859103738,-0.026034379029686194,-0.21487372124321613
drop_expectativas__credito,pre_covid,6,-0.07254066507969226,-0.006288773606070941,-0.23289598426230673
drop_expectativas__credito,pre_covid,7,-0.05681614013642022,0.02047773324947133,-0.24389734584947043
drop_expectativas__credito,pre_covid,8,-0.03784562343553066,0.05049023186263113,-0.25165271567901665
drop_expectativas__credito,pre_covid,9,-0.018195505351814245,0.08118233185861778,-0.258728484125736
drop_expectativas__credito,pre_covid,10,0.006432766526282774,0.11685258564898515,-0.2608260987780747
drop_expectativas__credito,pre_covid,11,0.03220116841016918,0.15366296944514157,-0.26178358342462404
drop_expectativas__credito,pre_covid,12,0.05707165517005153,0.18957543811729416,-0.2636389831951774
drop_expectativas__credito,pre_covid,13,0.08202079309416999,0.22556655795368286,-0.2654157318014948
drop_expectativas__credito,pre_covid,14,0.10740044689426131,0.2619881936660444,-0.2667619645318391
drop_expectativas__credito,pre_covid,15,0.13159973068134345,0.2972294593653968,-0.2692885672751928
drop_expectativas__credito,pre_covid,16,0.15511515570988932,0.3317868663062129,-0.27249902877708265
drop_expectativas__credito,pre_covid,17,0.17960150286745025,0.36731519537604407,-0.27473856814995745
drop_expectativas__credito,pre_covid,18,0.20606203125525235,0.4048177056761164,-0.2750039262925912
drop_expectativas__credito,pre_covid,19,0.23128090209153807,0.4410785584246726,-0.2765109419867413
drop_expectativas__credito,pre_covid,20,0.25651997736056376,0.4773596156059685,-0.27799775324815124
drop_expectativas__credito__imoveis,full,1,-0.10043986288245631,-0.09182005054181955,-0.12309367022015089
drop_expectativas__credito__imoveis,full,2,-0.16017404120870013,-0.1429344165274266,-0.2054816558840893
drop_expectativas__credito__imoveis,full,3,-0.19272450915854508,-0.16686507213663476,-0.2606859311716288
drop_expectativas__credito__imoveis,full,4,-0.20142896088695095,-0.1669497115244039,-0.2920441902377293
drop_expectativas__credito__imoveis,full,5,-0.20691889618918669,-0.1638198344860029,-0.32018793287765956
drop_expectativas__credito__imoveis,full,6,-0.20128581090317593,-0.1495669368593553,-0.3372086549293434
drop_expectativas__credito__imoveis,full,7,-0.19264425001135743,-0.13230556362690005,-0.35122090137521944
drop_expectativas__credito__imoveis,full,8,-0.18366400035573038,-0.11470550163063631,-0.36489445905728707
drop_expectativas__credito__imoveis,full,9,-0.16946815695383588,-0.091889845888105,-0.3733524229930872
drop_expectativas__credito__imoveis,full,10,-0.15611830718556008,-0.06992018377919251,-0.38265638056250584
drop_expectativas__credito__imoveis,full,11,-0.14063334969617525,-0.04581541394917077,-0.38982523041081557
drop_expectativas__credito__imoveis,full,12,-0.12370261089898082,-0.020264862811339546,-0.39554829895131577
drop_expectativas__credito__imoveis,full,13,-0.10577495151594507,0.006282608912332899,-0.40027444690597447
drop_expectativas__credito__imoveis,full,14,-0.08862660397236921,0.03205076879654556,-0.40577990670009323
drop_expectativas__credito__imoveis,full,15,-0.06862510575301417,0.0606720793565374,-0.4084322158184328
drop_expectativas__credito__imoveis,full,16,-0.04960317650171375,0.0883138209484744,-0.4120640939048271
drop_expectativas__credito__imoveis,full,17,-0.029993350624373694,0.11654345916645137,-0.41510807536518135
drop_expectativas__credito__imoveis,full,18,-0.010605797503144387,0.14455082462831736,-0.418374329581647
drop_expectativas__credito__imoveis,full,19,0.009408703638952298,0.17318513811105096,-0.4210136357772447
drop_expectativas__credito__imoveis,full,20,0.03007770147939204,0.20247394829212717,-0.4229984452744995
drop_expectativas__credito__imoveis,pre_covid,1,-0.06748339001492798,-0.05632809170894465,-0.09442154522443258
drop_expectativas__credito__imoveis,pre_covid,2,-0.10490142517227463,-0.08259082856030797,-0.15877773559128383
drop_expectativas__credito__imoveis,pre_covid,3,-0.10470155380321272,-0.07123565888526273,-0.18551601943172646
drop_expectativas__credito__imoveis,pre_covid,4,-0.09249517638416221,-0.047873983160228895,-0.20024779722218058
drop_expectativas__credito__imoveis,pre_covid,5,-0.07971757928138423,-0.023941087751467582,-0.21440835532890717
drop_expectativas__credito__imoveis,pre_covid,6,-0.07130377377883435,-0.004371983942934365,-0.23293270503586183
drop_expectativas__credito__imoveis,pre_covid,7,-0.05593047499020165,0.022156613151681714,-0.24449756145673374
drop_expectativas__credito__imoveis,pre_covid,8,-0.03388938293179233,0.055353003516074306,-0.24939462460782907
drop_expectativas__credito__imoveis,pre_covid,9,-0.013966223546966638,0.08643146120688339,-0.2564096204325079
drop_expectativas__credito__imoveis,pre_covid,10,0.01051713851581404,0.12207012157564734,-0.25886441357923184
drop_expectativas__credito__imoveis,pre_covid,11,0.03729558851759629,0.16000386988341286,-0.2590241187869542
drop_expectativas__credito__imoveis,pre_covid,12,0.06205353613405207,0.19591711580585203,-0.2612043263800029
drop_expectativas__credito__imoveis,pre_covid,13,0.08704291735844294,0.23206179533622617,-0.26315310036511674
drop_expectativas__credito__imoveis,pre_covid,14,0.11234947057196654,0.26852364685573327,-0.26478470236109763
drop_expectativas__credito__imoveis,pre_covid,15,0.13693289683259624,0.30426237142234624,-0.26713943130997264
drop_expectativas__credito__imoveis,pre_covid,16,0.16164490509924478,0.34012967799497806,-0.2693655782528287
drop_expectativas__credito__imoveis,pre_covid,17,0.18624394637786312,0.3758840175795799,-0.27170469218371474
drop_expectativas__credito__imoveis,pre_covid,18,0.2126755166153984,0.41347088612309846,-0.27221127715568416
drop_expectativas__credito__imoveis,pre_covid,19,0.237821080919272,0.44977174873295533,-0.27400386806131527
drop_expectativas__credito__imoveis,pre_covid,20,0.2629332218348497,0.4860391879545163,-0.2758298823552421
drop_expectativas__eua,full,1,-0.10084866907828773,-0.09225807584243695,-0.12341727616082178
drop_expectativas__eua,full,2,-0.1583195603557286,-0.14113837388402706,-0.20345677452079672
drop_expectativas__eua,full,3,-0.19674907760015395,-0.1709772978926016,-0.2644548988477561
drop_expectativas__eua,full,4,-0.20471468700205908,-0.17035231405865597,-0.2949891153321953
drop_expectativas__eua,full,5,-0.21034026373058162,-0.1673872975513277,-0.32318329914325183
drop_expectativas__eua,full,6,-0.20579855671302333,-0.15425499729791864,-0.34121019920822765
drop_expectativas__eua,full,7,-0.19679716576208633,-0.13666301311113083,-0.35477741533982476
drop_expectativas__eua,full,8,-0.18867346537402885,-0.11994871948722263,-0.3692223220343013
drop_expectativas__eua,full,9,-0.17456964520599594,-0.09725430608333885,-0.37768710894880236
drop_expectativas__eua,full,10,-0.15906336168512747,-0.07315742932661962,-0.38474943251046784
drop_expectativas__eua,full,11,-0.14381683364163056,-0.049320308047271944,-0.39207151154950515
drop_expectativas__eua,full,12,-0.12641017233705687,-0.02332305350684749,-0.3972334573274655
drop_expectativas__eua,full,13,-0.10903353549724104,0.002644176568819212,-0.4024254275701836
drop_expectativas__eua,full,14,-0.09233805752790714,0.02793024777400388,-0.408298556683384
drop_expectativas__eua,full,15,-0.07188971227680663,0.05696918626095515,-0.4104188185148173
drop_expectativas__eua,full,16,-0.051535671202787015,0.08591382057082542,-0.41263338452333187
drop_expectativas__eua,full,17,-0.031686575757333024,0.11435350925213039,-0.41535289616041193
drop_expectativas__eua,full,18,-0.011377100217104585,0.1432535780282096,-0.41761202770271744
drop_expectativas__eua,full,19,0.008065562613348787,0.17128683409451373,-0.4207379719547981
drop_expectativas__eua,full,20,0.02884639225032859,0.2006582569673443,-0.42252574940035215
drop_expectativas__eua,pre_covid,1,-0.06565093302493898,-0.05426221602772188,-0.09302397574523591
drop_expectativas__eua,pre_covid,2,-0.10684449681597183,-0.08406706282153764,-0.1615905822565657
drop_expectativas__eua,pre_covid,3,-0.10865484630487193,-0.07448869531322067,-0.19077397446576272
drop_expectativas__eua,pre_covid,4,-0.09961320061191925,-0.054058332623050875,-0.20910537149310696
drop_expectativas__eua,pre_covid,5,-0.09315435413032869,-0.036210769144243204,-0.2300195677318133
drop_expectativas__eua,pre_covid,6,-0.08579776659040295,-0.01746546460710041,-0.2500360229121845
drop_expectativas__eua,pre_covid,7,-0.06660536445181142,0.01311565452870822,-0.25821666349388983
drop_expectativas__eua,pre_covid,8,-0.05119298764438229,0.03991674833335446,-0.2701773294067577
drop_expectativas__eua,pre_covid,9,-0.027434985085466712,0.07506346788948715,-0.2737923695681391
drop_expectativas__eua,pre_covid,10,-0.0034301864585987163,0.11045698351357225,-0.27716061366156797
drop_expectativas__eua,pre_covid,11,0.021942449997153113,0.14721833696654119,-0.2791610199261131
drop_expectativas__eua,pre_covid,12,0.047096246358364846,0.18376085032496992,-0.2813802662851983
drop_expectativas__eua,pre_covid,13,0.07265052979071518,0.22070385075453758,-0.2831990255731449
drop_expectativas__eua,pre_covid,14,0.09726220900544935,0.25670424696648864,-0.28596038907870747
drop_expectativas__eua,pre_covid,15,0.12204352601516244,0.29287428097341905,-0.2885521147892913
drop_expectativas__eua,pre_covid,16,0.14739460571552976,0.32961407767100326,-0.29057407780922107
drop_expectativas__eua,pre_covid,17,0.17282395728125755,0.3664321462339484,-0.2925177689637901
drop_expectativas__eua,pre_covid,18,0.19617749557400255,0.40117440152391026,-0.2965372733913423
drop_expectativas__eua,pre_covid,19,0.22244468402924267,0.4388303069763675,-0.2976431276563989
drop_expectativas__eua,pre_covid,20,0.24612874386076755,0.4739030838051095,-0.30133211054517095
drop_expectativas__eua__credito,full,1,-0.10267596246180949,-0.09411474854456263,-0.1251575042767672
drop_expectativas__eua__credito,full,2,-0.16152812787934756,-0.14440570004485384,-0.20649121150926297
drop_expectativas__eua__credito,full,3,-0.19542144179798637,-0.1697378000462458,-0.2628660672428595
drop_expectativas__eua__credito,full,4,-0.20319261886938184,-0.1689477632003944,-0.29311878612921266
drop_expectativas__eua__credito,full,5,-0.20964580899367985,-0.16683973940744562,-0.32205351806846844
