sample,r,q,variable,h,point
full,2,2,asset_ibov,0,-10.024414146452221
full,2,2,asset_ibov,1,-18.300094646324403
full,2,2,asset_ibov,2,-25.798355817445973
full,2,2,asset_ibov,3,-35.26448948866854
full,2,2,asset_ibov,4,-45.202872117071344
full,2,2,asset_ibov,5,-56.16878475572036
full,2,2,asset_ibov,6,-67.74787174749419
full,2,2,asset_ibov,7,-78.8615391629628
full,2,2,asset_ibov,8,-89.97525204817529
full,2,2,asset_ibov,9,-100.97580067697196
full,2,2,asset_ibov,10,-111.69649644165065
full,2,2,asset_ibov,11,-122.22371869937196
full,2,2,asset_ibov,12,-132.40442810615022
full,2,2,asset_ibov,13,-142.22659386381562
full,2,2,asset_ibov,14,-151.74535172715824
full,2,2,asset_ibov,15,-160.91691817438854
full,2,2,asset_ibov,16,-169.75502626107092
full,2,2,asset_ibov,17,-178.2715754064473
full,2,2,asset_ibov,18,-186.4603065605658
full,2,2,asset_ibov,19,-194.34248820361915
full,2,2,asset_ibov,20,-201.93039608884567
full,2,2,asset_ibov,21,-209.23216011350286
full,2,2,asset_ibov,22,-216.2637260537104
full,2,2,asset_ibov,23,-223.0362922727954
full,2,2,asset_ibov,24,-229.56163652052498
full,2,2,asset_ibov,25,-235.85286919750047
full,2,2,asset_ibov,26,-241.92050952390755
full,2,2,asset_ibov,27,-247.77530118365877
full,2,2,asset_ibov,28,-253.4276226017349
full,2,2,asset_ibov,29,-258.88667757076695
full,2,2,asset_ibov,30,-264.16150128811614
full,2,2,asset_ibov,31,-269.26045138357387
full,2,2,asset_ibov,32,-274.1912014331899
full,2,2,asset_ibov,33,-278.96107528326445
full,2,2,asset_ibov,34,-283.5768428955591
full,2,2,asset_ibov,35,-288.0448207535556
full,2,2,asset_ibov,36,-292.3709625132849
full,2,2,asset_ibov,37,-296.5608089441682
full,2,2,asset_ibov,38,-300.61956713582947
full,2,2,asset_ibov,39,-304.552140929776
full,2,2,asset_ibov,40,-308.3631354413121
full,2,2,asset_ibov,41,-312.05690232161396
full,2,2,asset_ibov,42,-315.63755634538234
full,2,2,asset_ibov,43,-319.1089925276089
full,2,2,asset_ibov,44,-322.4749118258503
full,2,2,asset_ibov,45,-325.7388340656218
full,2,2,asset_ibov,46,-328.90411338424667
full,2,2,asset_ibov,47,-331.97395351959005
full,2,2,asset_ibov,48,-334.95141822903946
full,2,2,cambio_usd,0,0.18666572576215149
full,2,2,cambio_usd,1,0.24337430769048474
full,2,2,cambio_usd,2,0.22024231046329668
full,2,2,cambio_usd,3,0.23115943899685693
full,2,2,cambio_usd,4,0.21567557834226314
full,2,2,cambio_usd,5,0.22250502505424918
full,2,2,cambio_usd,6,0.23281050805506293
full,2,2,cambio_usd,7,0.21793646448261442
full,2,2,cambio_usd,8,0.20897219745609769
full,2,2,cambio_usd,9,0.20161464405636229
full,2,2,cambio_usd,10,0.19024978435988615
full,2,2,cambio_usd,11,0.18249820592521956
full,2,2,cambio_usd,12,0.17316811193262038
full,2,2,cambio_usd,13,0.16274254584980535
full,2,2,cambio_usd,14,0.1541595117735457
full,2,2,cambio_usd,15,0.14557926841212382
full,2,2,cambio_usd,16,0.13746288891850816
full,2,2,cambio_usd,17,0.13012655792291308
full,2,2,cambio_usd,18,0.12297056498311823
full,2,2,cambio_usd,19,0.11641928738202696
full,2,2,cambio_usd,20,0.11042824945276566
full,2,2,cambio_usd,21,0.10479873474777561
full,2,2,cambio_usd,22,0.0996489442199958
full,2,2,cambio_usd,23,0.0948824125275705
full,2,2,cambio_usd,24,0.09045286194822326
full,2,2,cambio_usd,25,0.08638381501048822
full,2,2,cambio_usd,26,0.08260831807240308
full,2,2,cambio_usd,27,0.07910237884130059
full,2,2,cambio_usd,28,0.07585222611687062
full,2,2,cambio_usd,29,0.07282049433759961
full,2,2,cambio_usd,30,0.06999139418460823
full,2,2,cambio_usd,31,0.06734623107670264
full,2,2,cambio_usd,32,0.06486255113989346
full,2,2,cambio_usd,33,0.06252704401677159
full,2,2,cambio_usd,34,0.06032468716673486
full,2,2,cambio_usd,35,0.05824173428077086
full,2,2,cambio_usd,36,0.05626786129255473
full,2,2,cambio_usd,37,0.05439241755491003
full,2,2,cambio_usd,38,0.05260642377170469
full,2,2,cambio_usd,39,0.050902358587858285
full,2,2,cambio_usd,40,0.04927307222734083
full,2,2,cambio_usd,41,0.047712563194848824
full,2,2,cambio_usd,42,0.04621555621567907
full,2,2,cambio_usd,43,0.04477726395862002
full,2,2,cambio_usd,44,0.0433936001865251
full,2,2,cambio_usd,45,0.042060919910286376
full,2,2,cambio_usd,46,0.04077597469316641
full,2,2,cambio_usd,47,0.039535929188446735
full,2,2,cambio_usd,48,0.0383382371696897
full,2,2,yield_2y,0,0.009344555587715797
full,2,2,yield_2y,1,0.010125625130708327
full,2,2,yield_2y,2,0.009167146292030522
full,2,2,yield_2y,3,0.01030668421564447
full,2,2,yield_2y,4,0.010091174104600512
full,2,2,yield_2y,5,0.01071668187031623
full,2,2,yield_2y,6,0.011258222215262468
full,2,2,yield_2y,7,0.010656707469320889
full,2,2,yield_2y,8,0.010414605311257905
full,2,2,yield_2y,9,0.01016730689429827
full,2,2,yield_2y,10,0.009740224783370433
full,2,2,yield_2y,11,0.009447812740545519
full,2,2,yield_2y,12,0.009047076455852248
full,2,2,yield_2y,13,0.008611587877332025
full,2,2,yield_2y,14,0.00824953136193574
full,2,2,yield_2y,15,0.007868757016400026
full,2,2,yield_2y,16,0.007506406110621932
full,2,2,yield_2y,17,0.007170231627452803
full,2,2,yield_2y,18,0.006836241438482388
full,2,2,yield_2y,19,0.006527713468799821
full,2,2,yield_2y,20,0.006239586497127853
full,2,2,yield_2y,21,0.005964713736387327
full,2,2,yield_2y,22,0.005709642563051658
full,2,2,yield_2y,23,0.005469729749861239
full,2,2,yield_2y,24,0.005243974042052164
full,2,2,yield_2y,25,0.005033582788661494
full,2,2,yield_2y,26,0.004835635382867819
full,2,2,yield_2y,27,0.0046495801479427175
full,2,2,yield_2y,28,0.004474888348511501
full,2,2,yield_2y,29,0.0043100465664160014
full,2,2,yield_2y,30,0.004154555971581674
full,2,2,yield_2y,31,0.004007620797586677
full,2,2,yield_2y,32,0.0038683409567828726
full,2,2,yield_2y,33,0.003736206826591703
full,2,2,yield_2y,34,0.0036105749095885946
full,2,2,yield_2y,35,0.0034908792763024814
full,2,2,yield_2y,36,0.0033766853408905956
full,2,2,yield_2y,37,0.0032675282097783145
full,2,2,yield_2y,38,0.003163022129940044
full,2,2,yield_2y,39,0.0030628337890150244
full,2,2,yield_2y,40,0.002966641851802781
full,2,2,yield_2y,41,0.0028741754256037554
full,2,2,yield_2y,42,0.0027851903526000454
full,2,2,yield_2y,43,0.0026994630011857117
full,2,2,yield_2y,44,0.0026167997082475842
full,2,2,yield_2y,45,0.002537024276593684
full,2,2,yield_2y,46,0.0024599778487364114
full,2,2,yield_2y,47,0.0023855192869883545
full,2,2,yield_2y,48,0.002313519734838447
full,2,2,yield_5y,0,0.01105763639065656
full,2,2,yield_5y,1,0.012316520954857491
full,2,2,yield_5y,2,0.011149885462139415
full,2,2,yield_5y,3,0.01240189367348417
full,2,2,yield_5y,4,0.012055873201757984
full,2,2,yield_5y,5,0.012749930163203856
full,2,2,yield_5y,6,0.013386577717660558
full,2,2,yield_5y,7,0.012651523091723307
full,2,2,yield_5y,8,0.01233143304747268
full,2,2,yield_5y,9,0.012019118690126855
full,2,2,yield_5y,10,0.011490675762703064
full,2,2,yield_5y,11,0.01112910593487289
full,2,2,yield_5y,12,0.010644118570230496
full,2,2,yield_5y,13,0.01011474146540412
full,2,2,yield_5y,14,0.009675316378932956
full,2,2,yield_5y,15,0.009216808552560235
full,2,2,yield_5y,16,0.008780881810691787
full,2,2,yield_5y,17,0.008378023614021294
full,2,2,yield_5y,18,0.007978862999616174
full,2,2,yield_5y,19,0.007610614625830137
full,2,2,yield_5y,20,0.007267750401482792
full,2,2,yield_5y,21,0.0069413578726322065
full,2,2,yield_5y,22,0.006639082227872791
full,2,2,yield_5y,23,0.00635539880100559
full,2,2,yield_5y,24,0.006088908875508332
full,2,2,yield_5y,25,0.005841036290072984
full,2,2,yield_5y,26,0.005608254914587964
full,2,2,yield_5y,27,0.0053898063368501645
full,2,2,yield_5y,28,0.005185038766559928
full,2,2,yield_5y,29,0.004992103267418729
full,2,2,yield_5y,30,0.00481036214511279
full,2,2,yield_5y,31,0.004638850969248927
full,2,2,yield_5y,32,0.004476468225054427
full,2,2,yield_5y,33,0.004322585382354035
full,2,2,yield_5y,34,0.0041764233255738355
full,2,2,yield_5y,35,0.004037292502694037
full,2,2,yield_5y,36,0.0039046652843056128
full,2,2,yield_5y,37,0.0037779804470721794
full,2,2,yield_5y,38,0.003656771152869127
full,2,2,yield_5y,39,0.003540635958693507
full,2,2,yield_5y,40,0.0034291886716008597
full,2,2,yield_5y,41,0.0033221039334147633
full,2,2,yield_5y,42,0.003219089586338727
full,2,2,yield_5y,43,0.0031198783960010193
full,2,2,yield_5y,44,0.003024239424441672
full,2,2,yield_5y,45,0.0029319631533317896
full,2,2,yield_5y,46,0.0028428609912949576
full,2,2,yield_5y,47,0.002756765796500247
full,2,2,yield_5y,48,0.0026735253162262574
full,2,2,yield_6m,0,0.005
full,2,2,yield_6m,1,0.005307407616022457
full,2,2,yield_6m,2,0.004805269200570215
full,2,2,yield_6m,3,0.005446853023162742
full,2,2,yield_6m,4,0.005361595931495931
full,2,2,yield_6m,5,0.0057115198595411275
full,2,2,yield_6m,6,0.006002659649753963
full,2,2,yield_6m,7,0.005688491468756074
full,2,2,yield_6m,8,0.005570048586401515
full,2,2,yield_6m,9,0.005444226354169313
full,2,2,yield_6m,10,0.005223325491436528
full,2,2,yield_6m,11,0.005072000692472974
full,2,2,yield_6m,12,0.0048611409186532575
full,2,2,yield_6m,13,0.004632765064951667
full,2,2,yield_6m,14,0.004442670547471596
full,2,2,yield_6m,15,0.00424154785763122
full,2,2,yield_6m,16,0.00405002533543429
full,2,2,yield_6m,17,0.0038718176641373875
full,2,2,yield_6m,18,0.0036944111927855127
full,2,2,yield_6m,19,0.0035303704748755357
full,2,2,yield_6m,20,0.003376835148366017
full,2,2,yield_6m,21,0.003230131613894034
full,2,2,yield_6m,22,0.003093797028816305
full,2,2,yield_6m,23,0.0029653569196425155
full,2,2,yield_6m,24,0.0028443461932815477
full,2,2,yield_6m,25,0.002731412467741126
full,2,2,yield_6m,26,0.0026250161657995993
full,2,2,yield_6m,27,0.0025248969787019992
full,2,2,yield_6m,28,0.0024307806240809514
full,2,2,yield_6m,29,0.002341876495953747
full,2,2,yield_6m,30,0.002257933345598957
full,2,2,yield_6m,31,0.002178532905601457
full,2,2,yield_6m,32,0.002103205593824032
full,2,2,yield_6m,33,0.0020316871420679892
full,2,2,yield_6m,34,0.0019636390628817945
full,2,2,yield_6m,35,0.0018987651078635549
full,2,2,yield_6m,36,0.0018368371597736414
full,2,2,yield_6m,37,0.0017776101348739217
full,2,2,yield_6m,38,0.0017208810520470286
full,2,2,yield_6m,39,0.0016664738862459858
full,2,2,yield_6m,40,0.0016142186652783298
full,2,2,yield_6m,41,0.001563972029114815
full,2,2,yield_6m,42,0.0015156044061108815
full,2,2,yield_6m,43,0.0014689969981163224
full,2,2,yield_6m,44,0.0014240467668052046
full,2,2,yield_6m,45,0.0013806597710584148
full,2,2,yield_6m,46,0.0013387512128211123
full,2,2,yield_6m,47,0.0012982456164311856
full,2,2,yield_6m,48,0.0012590739597826608
pre_covid,2,2,asset_ibov,0,-5.859616071074655
pre_covid,2,2,asset_ibov,1,-15.27292442902366
pre_covid,2,2,asset_ibov,2,-21.8600692381351
pre_covid,2,2,asset_ibov,3,-32.19241818477149
pre_covid,2,2,asset_ibov,4,-42.97761335645159
pre_covid,2,2,asset_ibov,5,-51.2440829159858
pre_covid,2,2,asset_ibov,6,-59.446994213319236
pre_covid,2,2,asset_ibov,7,-67.0899384660644
pre_covid,2,2,asset_ibov,8,-72.65773345236835
pre_covid,2,2,asset_ibov,9,-77.774986595445
pre_covid,2,2,asset_ibov,10,-82.02328589279449
pre_covid,2,2,asset_ibov,11,-84.76627828875166
pre_covid,2,2,asset_ibov,12,-86.61161489633913
pre_covid,2,2,asset_ibov,13,-87.45011752054758
pre_covid,2,2,asset_ibov,14,-86.99274515216395
pre_covid,2,2,asset_ibov,15,-85.60875191167663
pre_covid,2,2,asset_ibov,16,-83.29451804140416
pre_covid,2,2,asset_ibov,17,-79.98928492666121
pre_covid,2,2,asset_ibov,18,-75.88442222126947
pre_covid,2,2,asset_ibov,19,-71.03090298803428
pre_covid,2,2,asset_ibov,20,-65.44014621404858
pre_covid,2,2,asset_ibov,21,-59.24437935896039
pre_covid,2,2,asset_ibov,22,-52.51557087921874
pre_covid,2,2,asset_ibov,23,-45.31094203973712
pre_covid,2,2,asset_ibov,24,-37.73380218326257
pre_covid,2,2,asset_ibov,25,-29.86455801768472
pre_covid,2,2,asset_ibov,26,-21.771974957588323
pre_covid,2,2,asset_ibov,27,-13.542894454295098
pre_covid,2,2,asset_ibov,28,-5.253261090520043
pre_covid,2,2,asset_ibov,29,3.02844484987719
pre_covid,2,2,asset_ibov,30,11.229246001995351
pre_covid,2,2,asset_ibov,31,19.282476118282545
pre_covid,2,2,asset_ibov,32,27.12833539423875
pre_covid,2,2,asset_ibov,33,34.70832612945461
pre_covid,2,2,asset_ibov,34,41.96954903780563
pre_covid,2,2,asset_ibov,35,48.86547082641759
pre_covid,2,2,asset_ibov,36,55.353519471776416
pre_covid,2,2,asset_ibov,37,61.39656227698605
pre_covid,2,2,asset_ibov,38,66.96357902794287
pre_covid,2,2,asset_ibov,39,72.02848043962078
pre_covid,2,2,asset_ibov,40,76.57056949210161
pre_covid,2,2,asset_ibov,41,80.57484942583528
pre_covid,2,2,asset_ibov,42,84.03137370964447
pre_covid,2,2,asset_ibov,43,86.93523707978923
pre_covid,2,2,asset_ibov,44,89.28661391719916
pre_covid,2,2,asset_ibov,45,91.09028789262842
pre_covid,2,2,asset_ibov,46,92.35544272299649
pre_covid,2,2,asset_ibov,47,93.09550457578138
pre_covid,2,2,asset_ibov,48,93.32773110263857
pre_covid,2,2,cambio_usd,0,0.15363837365750332
pre_covid,2,2,cambio_usd,1,0.20466701940010745
pre_covid,2,2,cambio_usd,2,0.1578122428011305
pre_covid,2,2,cambio_usd,3,0.23809169417985726
pre_covid,2,2,cambio_usd,4,0.24616639980539096
pre_covid,2,2,cambio_usd,5,0.19825855465743428
pre_covid,2,2,cambio_usd,6,0.20327162292138423
pre_covid,2,2,cambio_usd,7,0.19124108006764615
pre_covid,2,2,cambio_usd,8,0.15278313278664643
pre_covid,2,2,cambio_usd,9,0.1450943425171878
pre_covid,2,2,cambio_usd,10,0.12791382123469267
pre_covid,2,2,cambio_usd,11,0.09816276486467417
pre_covid,2,2,cambio_usd,12,0.08048208760536424
pre_covid,2,2,cambio_usd,13,0.05966849046551669
pre_covid,2,2,cambio_usd,14,0.03323272047725585
pre_covid,2,2,cambio_usd,15,0.013653418495360201
pre_covid,2,2,cambio_usd,16,-0.006296372594854176
pre_covid,2,2,cambio_usd,17,-0.027753715575772935
pre_covid,2,2,cambio_usd,18,-0.045615972028093074
pre_covid,2,2,cambio_usd,19,-0.06270640282657204
pre_covid,2,2,cambio_usd,20,-0.07974810636034227
pre_covid,2,2,cambio_usd,21,-0.094326260932147
pre_covid,2,2,cambio_usd,22,-0.10758040957269033
pre_covid,2,2,cambio_usd,23,-0.11982864218042215
pre_covid,2,2,cambio_usd,24,-0.13008513346243272
pre_covid,2,2,cambio_usd,25,-0.13878480738174664
pre_covid,2,2,cambio_usd,26,-0.14614998674518911
pre_covid,2,2,cambio_usd,27,-0.15177830748488488
pre_covid,2,2,cambio_usd,28,-0.1558601676223592
pre_covid,2,2,cambio_usd,29,-0.15853657043265226
pre_covid,2,2,cambio_usd,30,-0.15968260083149624
pre_covid,2,2,cambio_usd,31,-0.15940645474172407
pre_covid,2,2,cambio_usd,32,-0.1578322921940685
pre_covid,2,2,cambio_usd,33,-0.15496327999178683
pre_covid,2,2,cambio_usd,34,-0.15089684546742838
pre_covid,2,2,cambio_usd,35,-0.14575003345823176
pre_covid,2,2,cambio_usd,36,-0.1395872535803514
pre_covid,2,2,cambio_usd,37,-0.13250853243382707
pre_covid,2,2,cambio_usd,38,-0.12462957746206196
pre_covid,2,2,cambio_usd,39,-0.11604178074696765
pre_covid,2,2,cambio_usd,40,-0.10684934897659072
pre_covid,2,2,cambio_usd,41,-0.09716463695375759
pre_covid,2,2,cambio_usd,42,-0.08708752169611976
pre_covid,2,2,cambio_usd,43,-0.07672024082310286
pre_covid,2,2,cambio_usd,44,-0.06616736585537895
pre_covid,2,2,cambio_usd,45,-0.055525082306364916
pre_covid,2,2,cambio_usd,46,-0.04488712030979092
pre_covid,2,2,cambio_usd,47,-0.03434533124368575
pre_covid,2,2,cambio_usd,48,-0.02398430336401432
pre_covid,2,2,yield_2y,0,0.008638248072657154
pre_covid,2,2,yield_2y,1,0.010317529646541753
pre_covid,2,2,yield_2y,2,0.00845227025525413
pre_covid,2,2,yield_2y,3,0.012460116557927461
pre_covid,2,2,yield_2y,4,0.012806878247639982
pre_covid,2,2,yield_2y,5,0.010625137531932798
pre_covid,2,2,yield_2y,6,0.011095546738563158
pre_covid,2,2,yield_2y,7,0.010493988132020548
pre_covid,2,2,yield_2y,8,0.008782008832289924
pre_covid,2,2,yield_2y,9,0.008466133181511175
pre_covid,2,2,yield_2y,10,0.0076583380788580804
pre_covid,2,2,yield_2y,11,0.006259916825314627
pre_covid,2,2,yield_2y,12,0.0054311256178549636
pre_covid,2,2,yield_2y,13,0.0044185578466162
pre_covid,2,2,yield_2y,14,0.0031451128163620156
pre_covid,2,2,yield_2y,15,0.00217741577431839
pre_covid,2,2,yield_2y,16,0.0011811090429716827
pre_covid,2,2,yield_2y,17,1.0245527534694798e-4
pre_covid,2,2,yield_2y,18,-8.142238051546428e-4
pre_covid,2,2,yield_2y,19,-0.0017034472629721415
pre_covid,2,2,yield_2y,20,-0.0025970072088727573
pre_covid,2,2,yield_2y,21,-0.003380380447066223
pre_covid,2,2,yield_2y,22,-0.004105204446229357
pre_covid,2,2,yield_2y,23,-0.00478742779157691
pre_covid,2,2,yield_2y,24,-0.005377906440519065
pre_covid,2,2,yield_2y,25,-0.005896419770914647
pre_covid,2,2,yield_2y,26,-0.006353127373053822
pre_covid,2,2,yield_2y,27,-0.00672742728710627
pre_covid,2,2,yield_2y,28,-0.007027333946160475
pre_covid,2,2,yield_2y,29,-0.00725923084145166
pre_covid,2,2,yield_2y,30,-0.00741589701947929
pre_covid,2,2,yield_2y,31,-0.0075017988159725045
pre_covid,2,2,yield_2y,32,-0.0075223397607767405
pre_covid,2,2,yield_2y,33,-0.0074768235609689515
pre_covid,2,2,yield_2y,34,-0.007369334614891578
pre_covid,2,2,yield_2y,35,-0.007205045957376176
pre_covid,2,2,yield_2y,36,-0.006986465265652415
pre_covid,2,2,yield_2y,37,-0.006718014200268197
pre_covid,2,2,yield_2y,38,-0.006404940482494248
pre_covid,2,2,yield_2y,39,-0.0060513128491971385
pre_covid,2,2,yield_2y,40,-0.00566194081279185
pre_covid,2,2,yield_2y,41,-0.005242094056840415
pre_covid,2,2,yield_2y,42,-0.00479646959605376
pre_covid,2,2,yield_2y,43,-0.004329970436723851
pre_covid,2,2,yield_2y,44,-0.0038476682849655874
pre_covid,2,2,yield_2y,45,-0.003354274753747663
pre_covid,2,2,yield_2y,46,-0.0028544489619447824
pre_covid,2,2,yield_2y,47,-0.002352808005062159
pre_covid,2,2,yield_2y,48,-0.001853659760447769
pre_covid,2,2,yield_5y,0,0.010851090697835216
pre_covid,2,2,yield_5y,1,0.012938936200840965
pre_covid,2,2,yield_5y,2,0.010609829513552778
pre_covid,2,2,yield_5y,3,0.01563516854474887
pre_covid,2,2,yield_5y,4,0.016068811385685534
pre_covid,2,2,yield_5y,5,0.013337477218759533
pre_covid,2,2,yield_5y,6,0.013931815545159782
pre_covid,2,2,yield_5y,7,0.013177516708130292
pre_covid,2,2,yield_5y,8,0.011035163553172925
pre_covid,2,2,yield_5y,9,0.01064048568238327
pre_covid,2,2,yield_5y,10,0.009628632777206493
pre_covid,2,2,yield_5y,11,0.00787696419344437
pre_covid,2,2,yield_5y,12,0.0068388660893239864
pre_covid,2,2,yield_5y,13,0.005569775145884066
pre_covid,2,2,yield_5y,14,0.003973981824331165
pre_covid,2,2,yield_5y,15,0.0027608104835163834
pre_covid,2,2,yield_5y,16,0.0015115592470896528
pre_covid,2,2,yield_5y,17,1.589101609731554e-4
pre_covid,2,2,yield_5y,18,-9.910010315344244e-4
pre_covid,2,2,yield_5y,19,-0.0021067129236993286
pre_covid,2,2,yield_5y,20,-0.0032280007229443454
pre_covid,2,2,yield_5y,21,-0.0042113900796891665
pre_covid,2,2,yield_5y,22,-0.0051215204671610885
pre_covid,2,2,yield_5y,23,-0.005978390819315695
pre_covid,2,2,yield_5y,24,-0.006720382113485114
pre_covid,2,2,yield_5y,25,-0.007372255659891037
pre_covid,2,2,yield_5y,26,-0.007946731093393533
pre_covid,2,2,yield_5y,27,-0.008417965602197795
pre_covid,2,2,yield_5y,28,-0.008795977781411378
pre_covid,2,2,yield_5y,29,-0.009088758312738419
pre_covid,2,2,yield_5y,30,-0.00928723287475635
pre_covid,2,2,yield_5y,31,-0.00939698256131996
pre_covid,2,2,yield_5y,32,-0.009424766459279596
pre_covid,2,2,yield_5y,33,-0.009369694023895848
pre_covid,2,2,yield_5y,34,-0.009236870632130741
pre_covid,2,2,yield_5y,35,-0.009032768910584717
pre_covid,2,2,yield_5y,36,-0.008760518690553871
pre_covid,2,2,yield_5y,37,-0.008425652478975287
pre_covid,2,2,yield_5y,38,-0.008034739443985153
pre_covid,2,2,yield_5y,39,-0.007592871169037533
pre_covid,2,2,yield_5y,40,-0.00710607014453675
pre_covid,2,2,yield_5y,41,-0.006580936950339282
pre_covid,2,2,yield_5y,42,-0.006023355139495427
pre_covid,2,2,yield_5y,43,-0.0054394683561109726
pre_covid,2,2,yield_5y,44,-0.004835632840442867
pre_covid,2,2,yield_5y,45,-0.0042177545191371705
pre_covid,2,2,yield_5y,46,-0.0035916749317453102
pre_covid,2,2,yield_5y,47,-0.0029631839849620168
pre_covid,2,2,yield_5y,48,-0.0023376849567045646
pre_covid,2,2,yield_6m,0,0.005
pre_covid,2,2,yield_6m,1,0.005383632356439358
pre_covid,2,2,yield_6m,2,0.004684331174537812
pre_covid,2,2,yield_6m,3,0.006754013929563433
pre_covid,2,2,yield_6m,4,0.006901696993439973
pre_covid,2,2,yield_6m,5,0.00589198294104503
pre_covid,2,2,yield_6m,6,0.006257508408681424
pre_covid,2,2,yield_6m,7,0.00594633007395406
pre_covid,2,2,yield_6m,8,0.0051780837014701545
pre_covid,2,2,yield_6m,9,0.005052821843700327
pre_covid,2,2,yield_6m,10,0.004663472299597923
pre_covid,2,2,yield_6m,11,0.003989692731859883
pre_covid,2,2,yield_6m,12,0.0035917136289578297
pre_covid,2,2,yield_6m,13,0.003083587803734359
pre_covid,2,2,yield_6m,14,0.0024517715478209806
pre_covid,2,2,yield_6m,15,0.001957488759992622
pre_covid,2,2,yield_6m,16,0.0014427991525540831
pre_covid,2,2,yield_6m,17,8.816393095006213e-4
pre_covid,2,2,yield_6m,18,3.9437515303751997e-4
pre_covid,2,2,yield_6m,19,-8.487973223669086e-5
pre_covid,2,2,yield_6m,20,-5.701439734130674e-4
pre_covid,2,2,yield_6m,21,-0.0010056372307432656
pre_covid,2,2,yield_6m,22,-0.0014151000720168444
pre_covid,2,2,yield_6m,23,-0.001806806544093503
pre_covid,2,2,yield_6m,24,-0.002155418378972624
pre_covid,2,2,yield_6m,25,-0.002470072895508883
pre_covid,2,2,yield_6m,26,-0.0027554932981621472
pre_covid,2,2,yield_6m,27,-0.0030007540548036295
pre_covid,2,2,yield_6m,28,-0.003209163526296888
pre_covid,2,2,yield_6m,29,-0.003383652896928185
pre_covid,2,2,yield_6m,30,-0.003519944780020936
pre_covid,2,2,yield_6m,31,-0.0036198247790528403
pre_covid,2,2,yield_6m,32,-0.0036856405577984745
pre_covid,2,2,yield_6m,33,-0.0037165567056183352
pre_covid,2,2,yield_6m,34,-0.0037142482886858776
pre_covid,2,2,yield_6m,35,-0.003681013403116102
pre_covid,2,2,yield_6m,36,-0.00361775278570507
pre_covid,2,2,yield_6m,37,-0.0035264312296616114
pre_covid,2,2,yield_6m,38,-0.0034094641803313064
pre_covid,2,2,yield_6m,39,-0.003268677699074104
pre_covid,2,2,yield_6m,40,-0.0031063366526805918
pre_covid,2,2,yield_6m,41,-0.0029249732770200887
pre_covid,2,2,yield_6m,42,-0.002726852073419708
pre_covid,2,2,yield_6m,43,-0.0025143930079180765
pre_covid,2,2,yield_6m,44,-0.0022901322268537865
pre_covid,2,2,yield_6m,45,-0.002056452539785666
pre_covid,2,2,yield_6m,46,-0.0018157486820354965
pre_covid,2,2,yield_6m,47,-0.0015704225207858137
pre_covid,2,2,yield_6m,48,-0.0013227459717637838
full,5,3,asset_ibov,0,-23.959811953763463
full,5,3,asset_ibov,1,-30.77216687359961
full,5,3,asset_ibov,2,-25.900210012256373
full,5,3,asset_ibov,3,-21.729523078779515
full,5,3,asset_ibov,4,-18.599988137731494
full,5,3,asset_ibov,5,-17.36625476755684
full,5,3,asset_ibov,6,-17.169070386484965
full,5,3,asset_ibov,7,-15.683512160196008
full,5,3,asset_ibov,8,-11.40992417388578
full,5,3,asset_ibov,9,-8.572153288908845
full,5,3,asset_ibov,10,-7.898284561421526
full,5,3,asset_ibov,11,-7.544900264095154
full,5,3,asset_ibov,12,-7.842045031879648
full,5,3,asset_ibov,13,-7.912234457351021
full,5,3,asset_ibov,14,-7.638535141600126
full,5,3,asset_ibov,15,-7.731940207696661
full,5,3,asset_ibov,16,-8.30654179796805
full,5,3,asset_ibov,17,-8.69251384648949
full,5,3,asset_ibov,18,-8.853567916901174
full,5,3,asset_ibov,19,-8.897359404144547
full,5,3,asset_ibov,20,-8.78270805719226
full,5,3,asset_ibov,21,-8.693387446534445
full,5,3,asset_ibov,22,-8.707851626230667
full,5,3,asset_ibov,23,-8.67829417163166
full,5,3,asset_ibov,24,-8.63755038799968
full,5,3,asset_ibov,25,-8.680441086344548
full,5,3,asset_ibov,26,-8.82854337050189
full,5,3,asset_ibov,27,-9.137202044292572
full,5,3,asset_ibov,28,-9.63352924992716
full,5,3,asset_ibov,29,-10.294787404986774
full,5,3,asset_ibov,30,-11.147158282483826
full,5,3,asset_ibov,31,-12.224094185343603
full,5,3,asset_ibov,32,-13.533845330945049
full,5,3,asset_ibov,33,-15.088397764826745
full,5,3,asset_ibov,34,-16.894522788887002
full,5,3,asset_ibov,35,-18.947165935302856
full,5,3,asset_ibov,36,-21.250396596983094
full,5,3,asset_ibov,37,-23.80956072064599
full,5,3,asset_ibov,38,-26.619608720977855
full,5,3,asset_ibov,39,-29.67335763622383
full,5,3,asset_ibov,40,-32.962479980080936
full,5,3,asset_ibov,41,-36.474389747052086
full,5,3,asset_ibov,42,-40.19656975516758
full,5,3,asset_ibov,43,-44.11525432595925
full,5,3,asset_ibov,44,-48.21265865750026
full,5,3,asset_ibov,45,-52.469503055996746
full,5,3,asset_ibov,46,-56.86562393152562
full,5,3,asset_ibov,47,-61.3792928365298
full,5,3,asset_ibov,48,-65.98839071951772
full,5,3,cambio_usd,0,0.5211776029519885
full,5,3,cambio_usd,1,0.7341824212850574
full,5,3,cambio_usd,2,0.7108506141363158
full,5,3,cambio_usd,3,0.6499126146845743
full,5,3,cambio_usd,4,0.54332564418738
full,5,3,cambio_usd,5,0.49385733861071496
