variant,sample,component,eigenvalue
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,4,5.3005677042817485
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,5,5.234027858678575
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,6,4.988186561125124
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,7,4.149513457808602
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,8,3.5446331480034075
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,9,3.473608294526086
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,10,2.9720292741232375
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,11,2.798191930923007
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,12,2.5713567859487276
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,13,2.350035406391983
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,14,2.2155260263129093
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,15,2.1640060755344748
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,16,2.062428921307531
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,17,1.93583348317524
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,18,1.8134690170030963
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,19,1.7165884685185637
drop_fiscal__setor_externo__expectativas__imoveis,pre_covid,20,1.6346190431223504
drop_fiscal__setor_externo__imoveis,full,1,16.869658848153787
drop_fiscal__setor_externo__imoveis,full,2,11.302599344951318
drop_fiscal__setor_externo__imoveis,full,3,8.35751789437076
drop_fiscal__setor_externo__imoveis,full,4,5.877673862285689
drop_fiscal__setor_externo__imoveis,full,5,4.975650218991206
drop_fiscal__setor_externo__imoveis,full,6,3.8252988884459262
drop_fiscal__setor_externo__imoveis,full,7,3.676612648455721
drop_fiscal__setor_externo__imoveis,full,8,3.2100081740089177
drop_fiscal__setor_externo__imoveis,full,9,2.9768232382898923
drop_fiscal__setor_externo__imoveis,full,10,2.59154472929216
drop_fiscal__setor_externo__imoveis,full,11,2.3823755939469766
drop_fiscal__setor_externo__imoveis,full,12,2.314467529520614
drop_fiscal__setor_externo__imoveis,full,13,2.0786154392884084
drop_fiscal__setor_externo__imoveis,full,14,1.9968102983390061
drop_fiscal__setor_externo__imoveis,full,15,1.7813931866660997
drop_fiscal__setor_externo__imoveis,full,16,1.7524167411133118
drop_fiscal__setor_externo__imoveis,full,17,1.6629426273174237
drop_fiscal__setor_externo__imoveis,full,18,1.5660495939502426
drop_fiscal__setor_externo__imoveis,full,19,1.5129421268344903
drop_fiscal__setor_externo__imoveis,full,20,1.4647166501013562
drop_fiscal__setor_externo__imoveis,pre_covid,1,14.289431956425242
drop_fiscal__setor_externo__imoveis,pre_covid,2,11.101874558740558
drop_fiscal__setor_externo__imoveis,pre_covid,3,6.956025997741853
drop_fiscal__setor_externo__imoveis,pre_covid,4,5.603268416314343
drop_fiscal__setor_externo__imoveis,pre_covid,5,5.3663583743694145
drop_fiscal__setor_externo__imoveis,pre_covid,6,5.190382018294899
drop_fiscal__setor_externo__imoveis,pre_covid,7,4.321052201958817
drop_fiscal__setor_externo__imoveis,pre_covid,8,3.644825365466057
drop_fiscal__setor_externo__imoveis,pre_covid,9,3.536002643281217
drop_fiscal__setor_externo__imoveis,pre_covid,10,3.1080072726605135
drop_fiscal__setor_externo__imoveis,pre_covid,11,2.9028533191466077
drop_fiscal__setor_externo__imoveis,pre_covid,12,2.5906882783456044
drop_fiscal__setor_externo__imoveis,pre_covid,13,2.4264337673726213
drop_fiscal__setor_externo__imoveis,pre_covid,14,2.3403999016158976
drop_fiscal__setor_externo__imoveis,pre_covid,15,2.254423478169614
drop_fiscal__setor_externo__imoveis,pre_covid,16,2.079462454457336
drop_fiscal__setor_externo__imoveis,pre_covid,17,2.0008394611109033
drop_fiscal__setor_externo__imoveis,pre_covid,18,1.930746152611888
drop_fiscal__setor_externo__imoveis,pre_covid,19,1.8256038896373827
drop_fiscal__setor_externo__imoveis,pre_covid,20,1.6970858875011412
drop_imoveis,full,1,17.150668257915694
drop_imoveis,full,2,11.92991770177458
drop_imoveis,full,3,8.694157262773901
drop_imoveis,full,4,6.00839971175836
drop_imoveis,full,5,5.032700621001252
drop_imoveis,full,6,3.9744672008884776
drop_imoveis,full,7,3.7304781569929597
drop_imoveis,full,8,3.3519264113027765
drop_imoveis,full,9,3.0282468961484623
drop_imoveis,full,10,2.802548010927792
drop_imoveis,full,11,2.512134347135241
drop_imoveis,full,12,2.4911007301820702
drop_imoveis,full,13,2.2026205096994547
drop_imoveis,full,14,2.18726835479119
drop_imoveis,full,15,2.008755183604039
drop_imoveis,full,16,1.8591234058312485
drop_imoveis,full,17,1.7847899502400155
drop_imoveis,full,18,1.734870243522003
drop_imoveis,full,19,1.6325096862831106
drop_imoveis,full,20,1.5477665987308538
drop_imoveis,pre_covid,1,15.193199313040063
drop_imoveis,pre_covid,2,11.440211745601687
drop_imoveis,pre_covid,3,7.371416447235467
drop_imoveis,pre_covid,4,5.891355249461932
drop_imoveis,pre_covid,5,5.407275638174534
drop_imoveis,pre_covid,6,5.250081809643597
drop_imoveis,pre_covid,7,4.420882696105266
drop_imoveis,pre_covid,8,3.756796638995259
drop_imoveis,pre_covid,9,3.6913951163374814
drop_imoveis,pre_covid,10,3.178139400573996
drop_imoveis,pre_covid,11,2.9414115169568045
drop_imoveis,pre_covid,12,2.7673748008520285
drop_imoveis,pre_covid,13,2.701972298868526
drop_imoveis,pre_covid,14,2.494025510592464
drop_imoveis,pre_covid,15,2.441129536870895
drop_imoveis,pre_covid,16,2.2748755540723096
drop_imoveis,pre_covid,17,2.1783252249181055
drop_imoveis,pre_covid,18,2.070355530352042
drop_imoveis,pre_covid,19,1.9103857365560681
drop_imoveis,pre_covid,20,1.8228737297399067
drop_setor_externo,full,1,16.949934950137806
drop_setor_externo,full,2,11.799687730839363
drop_setor_externo,full,3,8.685299610803524
drop_setor_externo,full,4,5.985084279691158
drop_setor_externo,full,5,5.036552597021435
drop_setor_externo,full,6,4.007270384114864
drop_setor_externo,full,7,3.72107662287193
drop_setor_externo,full,8,3.2709580795270576
drop_setor_externo,full,9,3.0143769708746166
drop_setor_externo,full,10,2.746083048254517
drop_setor_externo,full,11,2.450533346298799
drop_setor_externo,full,12,2.4033982308592226
drop_setor_externo,full,13,2.2063477014284145
drop_setor_externo,full,14,2.1388648597462128
drop_setor_externo,full,15,1.9397846895346909
drop_setor_externo,full,16,1.7772015517179829
drop_setor_externo,full,17,1.7128452893281152
drop_setor_externo,full,18,1.6326506780658125
drop_setor_externo,full,19,1.5575699154106872
drop_setor_externo,full,20,1.4688771948753059
drop_setor_externo,pre_covid,1,15.058169112660433
drop_setor_externo,pre_covid,2,11.199675746582159
drop_setor_externo,pre_covid,3,7.263610940685304
drop_setor_externo,pre_covid,4,5.845816220370101
drop_setor_externo,pre_covid,5,5.610159078290503
drop_setor_externo,pre_covid,6,5.268206483229214
drop_setor_externo,pre_covid,7,4.334520888661925
drop_setor_externo,pre_covid,8,3.791116102308874
drop_setor_externo,pre_covid,9,3.686364602631361
drop_setor_externo,pre_covid,10,3.1565411287073557
drop_setor_externo,pre_covid,11,2.93318514912156
drop_setor_externo,pre_covid,12,2.7389244646109736
drop_setor_externo,pre_covid,13,2.596884544264977
drop_setor_externo,pre_covid,14,2.392404021129003
drop_setor_externo,pre_covid,15,2.303061287284643
drop_setor_externo,pre_covid,16,2.2018961462703297
drop_setor_externo,pre_covid,17,2.051987270314905
drop_setor_externo,pre_covid,18,1.9620576795008051
drop_setor_externo,pre_covid,19,1.8790649655303417
drop_setor_externo,pre_covid,20,1.7106799849127925
drop_setor_externo__credito,full,1,16.886832202067204
drop_setor_externo__credito,full,2,11.733784373022427
drop_setor_externo__credito,full,3,8.198555304428556
drop_setor_externo__credito,full,4,5.91183978635626
drop_setor_externo__credito,full,5,5.034625511604986
drop_setor_externo__credito,full,6,3.985419588587638
drop_setor_externo__credito,full,7,3.6405930169413945
drop_setor_externo__credito,full,8,3.246511749451188
drop_setor_externo__credito,full,9,3.0132573871657287
drop_setor_externo__credito,full,10,2.698075845949881
drop_setor_externo__credito,full,11,2.4309630913644384
drop_setor_externo__credito,full,12,2.3351707114008087
drop_setor_externo__credito,full,13,2.1663215617104976
drop_setor_externo__credito,full,14,2.119622473311225
drop_setor_externo__credito,full,15,1.925168317044073
drop_setor_externo__credito,full,16,1.7676198216189656
drop_setor_externo__credito,full,17,1.6907501229843716
drop_setor_externo__credito,full,18,1.5874319765370466
drop_setor_externo__credito,full,19,1.5055131021092472
drop_setor_externo__credito,full,20,1.4474367011622478
drop_setor_externo__credito,pre_covid,1,15.032787099776696
drop_setor_externo__credito,pre_covid,2,11.008158191151777
drop_setor_externo__credito,pre_covid,3,7.13592549126928
drop_setor_externo__credito,pre_covid,4,5.759835911617153
drop_setor_externo__credito,pre_covid,5,5.415848160075219
drop_setor_externo__credito,pre_covid,6,5.219504320724307
drop_setor_externo__credito,pre_covid,7,4.303394619318195
drop_setor_externo__credito,pre_covid,8,3.667829319418423
drop_setor_externo__credito,pre_covid,9,3.6268911287268244
drop_setor_externo__credito,pre_covid,10,3.148981106638749
drop_setor_externo__credito,pre_covid,11,2.9018956621438576
drop_setor_externo__credito,pre_covid,12,2.735258042615655
drop_setor_externo__credito,pre_covid,13,2.569827883601404
drop_setor_externo__credito,pre_covid,14,2.378354709730052
drop_setor_externo__credito,pre_covid,15,2.265040026657618
drop_setor_externo__credito,pre_covid,16,2.180028858147441
drop_setor_externo__credito,pre_covid,17,1.9366966546697408
drop_setor_externo__credito,pre_covid,18,1.919996553162509
drop_setor_externo__credito,pre_covid,19,1.8735484104731732
drop_setor_externo__credito,pre_covid,20,1.7091076141077375
drop_setor_externo__credito__imoveis,full,1,16.886174844113185
drop_setor_externo__credito__imoveis,full,2,11.732492244517982
drop_setor_externo__credito__imoveis,full,3,8.134251248390713
drop_setor_externo__credito__imoveis,full,4,5.9010737622102525
drop_setor_externo__credito__imoveis,full,5,5.020622068839305
drop_setor_externo__credito__imoveis,full,6,3.897096348439656
drop_setor_externo__credito__imoveis,full,7,3.6405745587695755
drop_setor_externo__credito__imoveis,full,8,3.243673556688877
drop_setor_externo__credito__imoveis,full,9,3.011100472721455
drop_setor_externo__credito__imoveis,full,10,2.602165941823297
drop_setor_externo__credito__imoveis,full,11,2.419504791520971
drop_setor_externo__credito__imoveis,full,12,2.3336290032307296
drop_setor_externo__credito__imoveis,full,13,2.129755823088245
drop_setor_externo__credito__imoveis,full,14,2.06409858542904
drop_setor_externo__credito__imoveis,full,15,1.8117700551263571
drop_setor_externo__credito__imoveis,full,16,1.6990052394501745
drop_setor_externo__credito__imoveis,full,17,1.6563049761827293
drop_setor_externo__credito__imoveis,full,18,1.578072374661345
drop_setor_externo__credito__imoveis,full,19,1.5038026817597983
drop_setor_externo__credito__imoveis,full,20,1.4465507373800457
drop_setor_externo__credito__imoveis,pre_covid,1,14.972939204835532
drop_setor_externo__credito__imoveis,pre_covid,2,11.001560645272827
drop_setor_externo__credito__imoveis,pre_covid,3,7.061419970368294
drop_setor_externo__credito__imoveis,pre_covid,4,5.754594196203553
drop_setor_externo__credito__imoveis,pre_covid,5,5.223681360172727
drop_setor_externo__credito__imoveis,pre_covid,6,5.150104937771534
drop_setor_externo__credito__imoveis,pre_covid,7,4.295892526044372
drop_setor_externo__credito__imoveis,pre_covid,8,3.6634636390827637
drop_setor_externo__credito__imoveis,pre_covid,9,3.408112521691667
drop_setor_externo__credito__imoveis,pre_covid,10,3.148569230643548
drop_setor_externo__credito__imoveis,pre_covid,11,2.8741493984053395
drop_setor_externo__credito__imoveis,pre_covid,12,2.72420320618095
drop_setor_externo__credito__imoveis,pre_covid,13,2.564659805068363
drop_setor_externo__credito__imoveis,pre_covid,14,2.3431359113159522
drop_setor_externo__credito__imoveis,pre_covid,15,2.249485746299453
drop_setor_externo__credito__imoveis,pre_covid,16,2.1525798402734506
drop_setor_externo__credito__imoveis,pre_covid,17,1.9321808903846025
drop_setor_externo__credito__imoveis,pre_covid,18,1.9199635746763781
drop_setor_externo__credito__imoveis,pre_covid,19,1.8727529250795893
drop_setor_externo__credito__imoveis,pre_covid,20,1.7057684200437473
drop_setor_externo__eua,full,1,16.669900423534116
drop_setor_externo__eua,full,2,11.42916184325507
drop_setor_externo__eua,full,3,8.498607199011804
drop_setor_externo__eua,full,4,5.701014582218853
drop_setor_externo__eua,full,5,4.961655510257109
drop_setor_externo__eua,full,6,3.9687051198200103
drop_setor_externo__eua,full,7,3.5411817282607614
drop_setor_externo__eua,full,8,3.2451923590789735
drop_setor_externo__eua,full,9,3.000753423771397
drop_setor_externo__eua,full,10,2.5325723568859915
drop_setor_externo__eua,full,11,2.365951220866116
drop_setor_externo__eua,full,12,2.2401634751733126
drop_setor_externo__eua,full,13,2.120930893036782
drop_setor_externo__eua,full,14,2.0816618027915235
drop_setor_externo__eua,full,15,1.7362198472611388
drop_setor_externo__eua,full,16,1.6828940427068968
drop_setor_externo__eua,full,17,1.5996376028693264
drop_setor_externo__eua,full,18,1.5508092041699004
drop_setor_externo__eua,full,19,1.5024873382763386
drop_setor_externo__eua,full,20,1.4351824418336354
drop_setor_externo__eua,pre_covid,1,14.611195286360603
drop_setor_externo__eua,pre_covid,2,11.190846266942374
drop_setor_externo__eua,pre_covid,3,7.055725508100385
drop_setor_externo__eua,pre_covid,4,5.793423631951717
drop_setor_externo__eua,pre_covid,5,5.528872057219228
drop_setor_externo__eua,pre_covid,6,5.185882323573778
drop_setor_externo__eua,pre_covid,7,3.9142632029427604
drop_setor_externo__eua,pre_covid,8,3.763751651367308
drop_setor_externo__eua,pre_covid,9,3.320737731270187
drop_setor_externo__eua,pre_covid,10,3.1008711843202534
drop_setor_externo__eua,pre_covid,11,2.9050695614935917
drop_setor_externo__eua,pre_covid,12,2.6311525217941707
drop_setor_externo__eua,pre_covid,13,2.473857623240679
drop_setor_externo__eua,pre_covid,14,2.3652498511813342
drop_setor_externo__eua,pre_covid,15,2.1996455014427077
drop_setor_externo__eua,pre_covid,16,2.032816633264756
drop_setor_externo__eua,pre_covid,17,1.913212117593138
drop_setor_externo__eua,pre_covid,18,1.8881085939190945
drop_setor_externo__eua,pre_covid,19,1.778175589274042
drop_setor_externo__eua,pre_covid,20,1.6783043729613774
drop_setor_externo__eua__credito,full,1,16.602996621485268
drop_setor_externo__eua__credito,full,2,11.358489886504875
drop_setor_externo__eua__credito,full,3,8.004485333738506
drop_setor_externo__eua__credito,full,4,5.631900260841387
drop_setor_externo__eua__credito,full,5,4.961501109508974
drop_setor_externo__eua__credito,full,6,3.9588282958949486
drop_setor_externo__eua__credito,full,7,3.4451791540580645
drop_setor_externo__eua__credito,full,8,3.2223448855589334
drop_setor_externo__eua__credito,full,9,2.9965901940485358
drop_setor_externo__eua__credito,full,10,2.430482081753414
drop_setor_externo__eua__credito,full,11,2.3204156277634795
drop_setor_externo__eua__credito,full,12,2.228058154313787
drop_setor_externo__eua__credito,full,13,2.1185733078141604
drop_setor_externo__eua__credito,full,14,2.0501941017048964
drop_setor_externo__eua__credito,full,15,1.7264711442675993
drop_setor_externo__eua__credito,full,16,1.6223629493919287
drop_setor_externo__eua__credito,full,17,1.598546087609668
drop_setor_externo__eua__credito,full,18,1.514120615436459
drop_setor_externo__eua__credito,full,19,1.4719319085482745
drop_setor_externo__eua__credito,full,20,1.4310546003686808
drop_setor_externo__eua__credito,pre_covid,1,14.584690497785889
drop_setor_externo__eua__credito,pre_covid,2,10.99793728703221
drop_setor_externo__eua__credito,pre_covid,3,6.927320487072923
drop_setor_externo__eua__credito,pre_covid,4,5.664153174144444
drop_setor_externo__eua__credito,pre_covid,5,5.3683637603684815
drop_setor_externo__eua__credito,pre_covid,6,5.120268472490642
drop_setor_externo__eua__credito,pre_covid,7,3.912948421747521
drop_setor_externo__eua__credito,pre_covid,8,3.6096041151806975
drop_setor_externo__eua__credito,pre_covid,9,3.276095866069022
drop_setor_externo__eua__credito,pre_covid,10,3.0913332857072446
drop_setor_externo__eua__credito,pre_covid,11,2.8803860135479455
drop_setor_externo__eua__credito,pre_covid,12,2.626956902665941
drop_setor_externo__eua__credito,pre_covid,13,2.4577482903764323
drop_setor_externo__eua__credito,pre_covid,14,2.317927407353976
drop_setor_externo__eua__credito,pre_covid,15,2.1920007738206344
drop_setor_externo__eua__credito,pre_covid,16,1.9268029776909257
drop_setor_externo__eua__credito,pre_covid,17,1.9008767363093357
drop_setor_externo__eua__credito,pre_covid,18,1.8387193338913694
drop_setor_externo__eua__credito,pre_covid,19,1.773500771437563
drop_setor_externo__eua__credito,pre_covid,20,1.663742468581752
drop_setor_externo__eua__credito__imoveis,full,1,16.602689380859488
drop_setor_externo__eua__credito__imoveis,full,2,11.356752120476148
drop_setor_externo__eua__credito__imoveis,full,3,7.945937832182124
drop_setor_externo__eua__credito__imoveis,full,4,5.620831492974487
drop_setor_externo__eua__credito__imoveis,full,5,4.9439785899460365
drop_setor_externo__eua__credito__imoveis,full,6,3.873286287872829
drop_setor_externo__eua__credito__imoveis,full,7,3.439442945094672
drop_setor_externo__eua__credito__imoveis,full,8,3.220177976897731
drop_setor_externo__eua__credito__imoveis,full,9,2.9906400514316323
drop_setor_externo__eua__credito__imoveis,full,10,2.3860168024505093
drop_setor_externo__eua__credito__imoveis,full,11,2.3199637999775127
drop_setor_externo__eua__credito__imoveis,full,12,2.118967619303631
drop_setor_externo__eua__credito__imoveis,full,13,2.0539542180385557
drop_setor_externo__eua__credito__imoveis,full,14,1.949647855619503
drop_setor_externo__eua__credito__imoveis,full,15,1.7264046914344324
drop_setor_externo__eua__credito__imoveis,full,16,1.6222905715005909
drop_setor_externo__eua__credito__imoveis,full,17,1.5172154117651881
drop_setor_externo__eua__credito__imoveis,full,18,1.4767881412229087
drop_setor_externo__eua__credito__imoveis,full,19,1.4691914263391639
drop_setor_externo__eua__credito__imoveis,full,20,1.42794044070291
drop_setor_externo__eua__credito__imoveis,pre_covid,1,14.524771451146242
drop_setor_externo__eua__credito__imoveis,pre_covid,2,10.991763072670311
drop_setor_externo__eua__credito__imoveis,pre_covid,3,6.837717891731821
drop_setor_externo__eua__credito__imoveis,pre_covid,4,5.660541976714901
drop_setor_externo__eua__credito__imoveis,pre_covid,5,5.164946421626872
drop_setor_externo__eua__credito__imoveis,pre_covid,6,5.082954861397636
drop_setor_externo__eua__credito__imoveis,pre_covid,7,3.9064098855248637
drop_setor_externo__eua__credito__imoveis,pre_covid,8,3.405261575571886
drop_setor_externo__eua__credito__imoveis,pre_covid,9,3.228114769730214
drop_setor_externo__eua__credito__imoveis,pre_covid,10,3.0910982397621107
drop_setor_externo__eua__credito__imoveis,pre_covid,11,2.8560300835310803
drop_setor_externo__eua__credito__imoveis,pre_covid,12,2.62092416148806
drop_setor_externo__eua__credito__imoveis,pre_covid,13,2.454253169777686
drop_setor_externo__eua__credito__imoveis,pre_covid,14,2.2690045634665896
drop_setor_externo__eua__credito__imoveis,pre_covid,15,2.1907836403418104
drop_setor_externo__eua__credito__imoveis,pre_covid,16,1.9136704667334075
drop_setor_externo__eua__credito__imoveis,pre_covid,17,1.8999743565424307
drop_setor_externo__eua__credito__imoveis,pre_covid,18,1.833302573119078
drop_setor_externo__eua__credito__imoveis,pre_covid,19,1.756218337450091
drop_setor_externo__eua__credito__imoveis,pre_covid,20,1.658142069956808
drop_setor_externo__eua__imoveis,full,1,16.669707275195393
drop_setor_externo__eua__imoveis,full,2,11.427148846353916
drop_setor_externo__eua__imoveis,full,3,8.428307450141862
drop_setor_externo__eua__imoveis,full,4,5.691673012121595
drop_setor_externo__eua__imoveis,full,5,4.943989759614981
drop_setor_externo__eua__imoveis,full,6,3.877256735668171
drop_setor_externo__eua__imoveis,full,7,3.5316129466585733
drop_setor_externo__eua__imoveis,full,8,3.242839727305242
drop_setor_externo__eua__imoveis,full,9,2.9939098694663855
drop_setor_externo__eua__imoveis,full,10,2.4679451112416926
drop_setor_externo__eua__imoveis,full,11,2.3622006490122365
drop_setor_externo__eua__imoveis,full,12,2.1235240874773256
drop_setor_externo__eua__imoveis,full,13,2.090750426366426
drop_setor_externo__eua__imoveis,full,14,2.0161488942217867
drop_setor_externo__eua__imoveis,full,15,1.7359177962817114
drop_setor_externo__eua__imoveis,full,16,1.6727848754141996
drop_setor_externo__eua__imoveis,full,17,1.5525919695033135
drop_setor_externo__eua__imoveis,full,18,1.502597214132819
drop_setor_externo__eua__imoveis,full,19,1.4749781583833004
drop_setor_externo__eua__imoveis,full,20,1.4299907960268168
drop_setor_externo__eua__imoveis,pre_covid,1,14.549110347669423
drop_setor_externo__eua__imoveis,pre_covid,2,11.182345504884085
drop_setor_externo__eua__imoveis,pre_covid,3,6.989181160370807
drop_setor_externo__eua__imoveis,pre_covid,4,5.71950964213927
drop_setor_externo__eua__imoveis,pre_covid,5,5.308373025143799
drop_setor_externo__eua__imoveis,pre_covid,6,5.169114965259009
drop_setor_externo__eua__imoveis,pre_covid,7,3.907831150817546
drop_setor_externo__eua__imoveis,pre_covid,8,3.5856673168205906
drop_setor_externo__eua__imoveis,pre_covid,9,3.3009097526063926
drop_setor_externo__eua__imoveis,pre_covid,10,3.099291344104137
drop_setor_externo__eua__imoveis,pre_covid,11,2.9005285114986123
drop_setor_externo__eua__imoveis,pre_covid,12,2.626251201018234
drop_setor_externo__eua__imoveis,pre_covid,13,2.473622853552153
drop_setor_externo__eua__imoveis,pre_covid,14,2.290739490786367
drop_setor_externo__eua__imoveis,pre_covid,15,2.197637501497711
drop_setor_externo__eua__imoveis,pre_covid,16,2.0281747574598143
drop_setor_externo__eua__imoveis,pre_covid,17,1.911969616795716
drop_setor_externo__eua__imoveis,pre_covid,18,1.8825427053388268
drop_setor_externo__eua__imoveis,pre_covid,19,1.7593818915221706
drop_setor_externo__eua__imoveis,pre_covid,20,1.6709733980156527
drop_setor_externo__expectativas,full,1,16.768892834757448
drop_setor_externo__expectativas,full,2,11.43177643278473
drop_setor_externo__expectativas,full,3,8.494473491809984
drop_setor_externo__expectativas,full,4,5.614813332488209
drop_setor_externo__expectativas,full,5,4.9580809163651365
drop_setor_externo__expectativas,full,6,3.9445336821198396
drop_setor_externo__expectativas,full,7,3.534710537991396
drop_setor_externo__expectativas,full,8,3.210663628437373
drop_setor_externo__expectativas,full,9,2.7703696924087087
drop_setor_externo__expectativas,full,10,2.7373254028796605
drop_setor_externo__expectativas,full,11,2.42313971817189
drop_setor_externo__expectativas,full,12,2.2893217503823498
drop_setor_externo__expectativas,full,13,2.1863975963523035
drop_setor_externo__expectativas,full,14,2.1069193577239282
drop_setor_externo__expectativas,full,15,1.8810688546880217
drop_setor_externo__expectativas,full,16,1.758097617463523
drop_setor_externo__expectativas,full,17,1.6843080267659363
drop_setor_externo__expectativas,full,18,1.6003515826512291
drop_setor_externo__expectativas,full,19,1.512948752321627
drop_setor_externo__expectativas,full,20,1.4465033059384667
drop_setor_externo__expectativas,pre_covid,1,14.586919027450156
drop_setor_externo__expectativas,pre_covid,2,11.194127548083134
drop_setor_externo__expectativas,pre_covid,3,6.97910520817128
drop_setor_externo__expectativas,pre_covid,4,5.615294545482286
drop_setor_externo__expectativas,pre_covid,5,5.3827602291794845
drop_setor_externo__expectativas,pre_covid,6,5.050977550190751
drop_setor_externo__expectativas,pre_covid,7,4.1532040939881005
drop_setor_externo__expectativas,pre_covid,8,3.7728718338796403
drop_setor_externo__expectativas,pre_covid,9,3.509522580334807
drop_setor_externo__expectativas,pre_covid,10,3.033700539773606
drop_setor_externo__expectativas,pre_covid,11,2.827405555052122
drop_setor_externo__expectativas,pre_covid,12,2.7064688704629734
drop_setor_externo__expectativas,pre_covid,13,2.486592899680135
drop_setor_externo__expectativas,pre_covid,14,2.288342000927486
drop_setor_externo__expectativas,pre_covid,15,2.212385170788294
drop_setor_externo__expectativas,pre_covid,16,2.156308211438754
drop_setor_externo__expectativas,pre_covid,17,1.9861126164339338
drop_setor_externo__expectativas,pre_covid,18,1.8791177102895582
drop_setor_externo__expectativas,pre_covid,19,1.7863657040956573
drop_setor_externo__expectativas,pre_covid,20,1.6811390961573012
drop_setor_externo__expectativas__credito,full,1,16.70096014951455
drop_setor_externo__expectativas__credito,full,2,11.376632858867476
drop_setor_externo__expectativas__credito,full,3,7.999190233115891
drop_setor_externo__expectativas__credito,full,4,5.535435683537374
drop_setor_externo__expectativas__credito,full,5,4.956269593273877
drop_setor_externo__expectativas__credito,full,6,3.9033250746417445
drop_setor_externo__expectativas__credito,full,7,3.4829336187584974
drop_setor_externo__expectativas__credito,full,8,3.1831787895636214
drop_setor_externo__expectativas__credito,full,9,2.77000526540151
drop_setor_externo__expectativas__credito,full,10,2.659222194374398
drop_setor_externo__expectativas__credito,full,11,2.414269603256648
drop_setor_externo__expectativas__credito,full,12,2.2380352209732597
drop_setor_externo__expectativas__credito,full,13,2.147096073896821
drop_setor_externo__expectativas__credito,full,14,2.0776901109175943
drop_setor_externo__expectativas__credito,full,15,1.869187772968589
drop_setor_externo__expectativas__credito,full,16,1.730710572961238
drop_setor_externo__expectativas__credito,full,17,1.6699321494878308
drop_setor_externo__expectativas__credito,full,18,1.55534695891569
drop_setor_externo__expectativas__credito,full,19,1.470216118566606
drop_setor_externo__expectativas__credito,full,20,1.4372386871588054
drop_setor_externo__expectativas__credito,pre_covid,1,14.563819468493202
drop_setor_externo__expectativas__credito,pre_covid,2,11.001917012289836
drop_setor_externo__expectativas__credito,pre_covid,3,6.800176209179448
drop_setor_externo__expectativas__credito,pre_covid,4,5.39281969366487
drop_setor_externo__expectativas__credito,pre_covid,5,5.345224472803448
drop_setor_externo__expectativas__credito,pre_covid,6,5.0154661193483125
drop_setor_externo__expectativas__credito,pre_covid,7,4.1236147687004365
drop_setor_externo__expectativas__credito,pre_covid,8,3.6228444744075445
drop_setor_externo__expectativas__credito,pre_covid,9,3.4897099859615937
drop_setor_externo__expectativas__credito,pre_covid,10,3.0236393858021797
drop_setor_externo__expectativas__credito,pre_covid,11,2.779879100320035
drop_setor_externo__expectativas__credito,pre_covid,12,2.704060790859921
drop_setor_externo__expectativas__credito,pre_covid,13,2.4815340410900797
drop_setor_externo__expectativas__credito,pre_covid,14,2.2696601655065107
drop_setor_externo__expectativas__credito,pre_covid,15,2.189811040885016
drop_setor_externo__expectativas__credito,pre_covid,16,2.1341660979877064
drop_setor_externo__expectativas__credito,pre_covid,17,1.892712584795845
drop_setor_externo__expectativas__credito,pre_covid,18,1.8153388984291292
drop_setor_externo__expectativas__credito,pre_covid,19,1.7834474366210034
drop_setor_externo__expectativas__credito,pre_covid,20,1.6641218337299468
drop_setor_externo__expectativas__credito__imoveis,full,1,16.700501402851913
drop_setor_externo__expectativas__credito__imoveis,full,2,11.37529730076484
drop_setor_externo__expectativas__credito__imoveis,full,3,7.934483375384643
drop_setor_externo__expectativas__credito__imoveis,full,4,5.516574459552314
drop_setor_externo__expectativas__credito__imoveis,full,5,4.9362956398878355
drop_setor_externo__expectativas__credito__imoveis,full,6,3.8276246685812847
drop_setor_externo__expectativas__credito__imoveis,full,7,3.4781567982291075
drop_setor_externo__expectativas__credito__imoveis,full,8,3.1827660396133677
drop_setor_externo__expectativas__credito__imoveis,full,9,2.765371134037008
drop_setor_externo__expectativas__credito__imoveis,full,10,2.577212730554026
drop_setor_externo__expectativas__credito__imoveis,full,11,2.4050825637758924
drop_setor_externo__expectativas__credito__imoveis,full,12,2.2323598721169637
drop_setor_externo__expectativas__credito__imoveis,full,13,2.0984930898503715
drop_setor_externo__expectativas__credito__imoveis,full,14,1.9994293971671038
drop_setor_externo__expectativas__credito__imoveis,full,15,1.791602618312073
