variant,r,q,variable,h,point_pre_covid
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_6m,3,0.006078784327255826
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_6m,4,0.004474992768608631
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_6m,5,0.002991785049210188
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_6m,6,0.0037550768462228
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_2y,0,0.009227970268554634
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_2y,1,0.00944594334069254
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_2y,2,0.006482751488780594
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_2y,3,0.008160319833698745
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_2y,4,0.005437635532475576
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_2y,5,0.0017169283562796492
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_2y,6,0.0028982866954935117
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_5y,0,0.011391704524919426
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_5y,1,0.011239131155206788
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_5y,2,0.006740495693801571
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_5y,3,0.008401794563043335
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_5y,4,0.005156378748278563
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_5y,5,2.766487861069699e-4
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,yield_5y,6,0.00153576053724162
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,asset_ibov,0,-11.747779646162106
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,asset_ibov,1,-22.804263710396743
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,asset_ibov,2,-28.26294253148159
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,asset_ibov,3,-35.37427524454078
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,asset_ibov,4,-42.571465352811565
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,asset_ibov,5,-45.548508249305044
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,asset_ibov,6,-50.97733057084382
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,cambio_usd,0,0.16595945281141308
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,cambio_usd,1,0.17057527728289942
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,cambio_usd,2,0.0696962045033766
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,cambio_usd,3,0.08546345286001071
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,cambio_usd,4,0.019193486018383183
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,cambio_usd,5,-0.07584433919083941
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,cambio_usd,6,-0.04839672767489057
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_6m,0,0.005
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_6m,1,0.008915228899820982
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_6m,2,0.00790400398521957
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_6m,3,0.00827366730893855
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_6m,4,0.007099699343770181
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_6m,5,0.004215750186952852
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_6m,6,0.005412877161770852
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_2y,0,0.012688442977651522
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_2y,1,0.017177844262710865
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_2y,2,0.01206187862300909
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_2y,3,0.013560396153014733
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_2y,4,0.011788625835381822
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_2y,5,0.005822321390297721
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_2y,6,0.008063779603405019
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_5y,0,0.01829579615739622
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_5y,1,0.02089969634630779
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_5y,2,0.01273214178145413
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_5y,3,0.015338626475964621
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_5y,4,0.013277025760611608
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_5y,5,0.005710859262353299
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,yield_5y,6,0.008667052444712463
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,asset_ibov,0,-18.03050220364514
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,asset_ibov,1,-34.89921861101369
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,asset_ibov,2,-40.52195282543253
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,asset_ibov,3,-49.44575411359632
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,asset_ibov,4,-59.066664862688015
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,asset_ibov,5,-63.046793351093754
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,asset_ibov,6,-69.46812418506079
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,cambio_usd,0,0.297826940241134
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,cambio_usd,1,0.35004869798384425
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,cambio_usd,2,0.2066692372206572
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,cambio_usd,3,0.25071351571163986
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,cambio_usd,4,0.20701408898118778
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,cambio_usd,5,0.08413140864119546
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,2,cambio_usd,6,0.13937677770098975
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_6m,0,0.005
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_6m,1,0.0049288393780161375
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_6m,2,0.0033160944461828774
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_6m,3,0.004153048979426597
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_6m,4,0.002546124989359214
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_6m,5,0.0010968326992263511
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_6m,6,0.0013682543501900874
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_2y,0,0.009612389604071212
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_2y,1,0.009917736883123694
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_2y,2,0.006092455307112015
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_2y,3,0.00774178160650775
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_2y,4,0.005431444033425762
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_2y,5,0.002362240672370791
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_2y,6,0.0026820367397802163
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_5y,0,0.012247901277602684
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_5y,1,0.012517207377078985
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_5y,2,0.007529729437081345
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_5y,3,0.00970255061794719
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_5y,4,0.007170283004328837
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_5y,5,0.003318295281187043
drop_fiscal__setor_externo__expectativas__imoveis,4,3,yield_5y,6,0.003660756585227011
drop_fiscal__setor_externo__expectativas__imoveis,4,3,asset_ibov,0,-10.703365534671658
drop_fiscal__setor_externo__expectativas__imoveis,4,3,asset_ibov,1,-21.740430671751387
drop_fiscal__setor_externo__expectativas__imoveis,4,3,asset_ibov,2,-26.683999205498594
drop_fiscal__setor_externo__expectativas__imoveis,4,3,asset_ibov,3,-34.25059966879122
drop_fiscal__setor_externo__expectativas__imoveis,4,3,asset_ibov,4,-41.49033829100352
drop_fiscal__setor_externo__expectativas__imoveis,4,3,asset_ibov,5,-45.46579201291984
drop_fiscal__setor_externo__expectativas__imoveis,4,3,asset_ibov,6,-50.541432590548375
drop_fiscal__setor_externo__expectativas__imoveis,4,3,cambio_usd,0,0.19202917939837857
drop_fiscal__setor_externo__expectativas__imoveis,4,3,cambio_usd,1,0.20690576814263378
drop_fiscal__setor_externo__expectativas__imoveis,4,3,cambio_usd,2,0.11819825518232327
drop_fiscal__setor_externo__expectativas__imoveis,4,3,cambio_usd,3,0.1518822767290395
drop_fiscal__setor_externo__expectativas__imoveis,4,3,cambio_usd,4,0.11457374380875272
drop_fiscal__setor_externo__expectativas__imoveis,4,3,cambio_usd,5,0.048187222419878044
drop_fiscal__setor_externo__expectativas__imoveis,4,3,cambio_usd,6,0.05378201960229731
drop_fiscal__setor_externo__imoveis,4,2,yield_6m,0,0.005
drop_fiscal__setor_externo__imoveis,4,2,yield_6m,1,0.00508134614080725
drop_fiscal__setor_externo__imoveis,4,2,yield_6m,2,0.0039232932386905365
drop_fiscal__setor_externo__imoveis,4,2,yield_6m,3,0.005387200395495247
drop_fiscal__setor_externo__imoveis,4,2,yield_6m,4,0.00331196776745029
drop_fiscal__setor_externo__imoveis,4,2,yield_6m,5,0.001675582768473424
drop_fiscal__setor_externo__imoveis,4,2,yield_6m,6,0.0025396008698159245
drop_fiscal__setor_externo__imoveis,4,2,yield_2y,0,0.00963495346607359
drop_fiscal__setor_externo__imoveis,4,2,yield_2y,1,0.01032103392345694
drop_fiscal__setor_externo__imoveis,4,2,yield_2y,2,0.007006903309952172
drop_fiscal__setor_externo__imoveis,4,2,yield_2y,3,0.009585786137718566
drop_fiscal__setor_externo__imoveis,4,2,yield_2y,4,0.00682288727255514
drop_fiscal__setor_externo__imoveis,4,2,yield_2y,5,0.0033063100394447728
drop_fiscal__setor_externo__imoveis,4,2,yield_2y,6,0.004450776816802136
drop_fiscal__setor_externo__imoveis,4,2,yield_5y,0,0.012434924849281206
drop_fiscal__setor_externo__imoveis,4,2,yield_5y,1,0.013032697975974419
drop_fiscal__setor_externo__imoveis,4,2,yield_5y,2,0.00844558967486954
drop_fiscal__setor_externo__imoveis,4,2,yield_5y,3,0.011627976958831606
drop_fiscal__setor_externo__imoveis,4,2,yield_5y,4,0.008962470019791795
drop_fiscal__setor_externo__imoveis,4,2,yield_5y,5,0.004561479589925812
drop_fiscal__setor_externo__imoveis,4,2,yield_5y,6,0.005724503977911671
drop_fiscal__setor_externo__imoveis,4,2,asset_ibov,0,-9.868879527989039
drop_fiscal__setor_externo__imoveis,4,2,asset_ibov,1,-20.169603479546222
drop_fiscal__setor_externo__imoveis,4,2,asset_ibov,2,-23.607291443686155
drop_fiscal__setor_externo__imoveis,4,2,asset_ibov,3,-30.98836287691109
drop_fiscal__setor_externo__imoveis,4,2,asset_ibov,4,-37.96350648996882
drop_fiscal__setor_externo__imoveis,4,2,asset_ibov,5,-41.28761248744739
drop_fiscal__setor_externo__imoveis,4,2,asset_ibov,6,-47.42144179378543
drop_fiscal__setor_externo__imoveis,4,2,cambio_usd,0,0.19029253194823434
drop_fiscal__setor_externo__imoveis,4,2,cambio_usd,1,0.21650646954776329
drop_fiscal__setor_externo__imoveis,4,2,cambio_usd,2,0.13085854972225275
drop_fiscal__setor_externo__imoveis,4,2,cambio_usd,3,0.16833954450741204
drop_fiscal__setor_externo__imoveis,4,2,cambio_usd,4,0.14886478288441315
drop_fiscal__setor_externo__imoveis,4,2,cambio_usd,5,0.07097139119501403
drop_fiscal__setor_externo__imoveis,4,2,cambio_usd,6,0.06916932271082038
drop_imoveis,4,3,yield_6m,0,0.005
drop_imoveis,4,3,yield_6m,1,0.0048246797967883516
drop_imoveis,4,3,yield_6m,2,0.004130047741534112
drop_imoveis,4,3,yield_6m,3,0.00475829658458171
drop_imoveis,4,3,yield_6m,4,0.0027435845882424676
drop_imoveis,4,3,yield_6m,5,0.001312753924641973
drop_imoveis,4,3,yield_6m,6,0.0012394527134477788
drop_imoveis,4,3,yield_2y,0,0.008291588734234768
drop_imoveis,4,3,yield_2y,1,0.008659848724568606
drop_imoveis,4,3,yield_2y,2,0.00658830009027736
drop_imoveis,4,3,yield_2y,3,0.007541907144261502
drop_imoveis,4,3,yield_2y,4,0.004730468155396499
drop_imoveis,4,3,yield_2y,5,0.002181502675113633
drop_imoveis,4,3,yield_2y,6,0.0017660575029479078
drop_imoveis,4,3,yield_5y,0,0.009701212389654459
drop_imoveis,4,3,yield_5y,1,0.010252281374041728
drop_imoveis,4,3,yield_5y,2,0.007466493752424869
drop_imoveis,4,3,yield_5y,3,0.008554863123616667
drop_imoveis,4,3,yield_5y,4,0.005876961360168527
drop_imoveis,4,3,yield_5y,5,0.003028576197110305
drop_imoveis,4,3,yield_5y,6,0.002314345476336836
drop_imoveis,4,3,asset_ibov,0,-7.398055699607177
drop_imoveis,4,3,asset_ibov,1,-16.45953666292372
drop_imoveis,4,3,asset_ibov,2,-21.725905574463148
drop_imoveis,4,3,asset_ibov,3,-29.406050511699313
drop_imoveis,4,3,asset_ibov,4,-37.08150271036727
drop_imoveis,4,3,asset_ibov,5,-43.195162743864415
drop_imoveis,4,3,asset_ibov,6,-49.95654801241913
drop_imoveis,4,3,cambio_usd,0,0.12740028136162818
drop_imoveis,4,3,cambio_usd,1,0.14971033914596307
drop_imoveis,4,3,cambio_usd,2,0.09297003396227796
drop_imoveis,4,3,cambio_usd,3,0.10066171121850107
drop_imoveis,4,3,cambio_usd,4,0.07207394525841354
drop_imoveis,4,3,cambio_usd,5,0.02724016658046219
drop_imoveis,4,3,cambio_usd,6,0.007445616279285543
drop_setor_externo,4,1,yield_6m,0,0.005
drop_setor_externo,4,1,yield_6m,1,0.005450682386406823
drop_setor_externo,4,1,yield_6m,2,0.004361582088145778
drop_setor_externo,4,1,yield_6m,3,0.006316628706748467
drop_setor_externo,4,1,yield_6m,4,0.003592976075616209
drop_setor_externo,4,1,yield_6m,5,0.0021228708374193684
drop_setor_externo,4,1,yield_6m,6,0.003427694594256665
drop_setor_externo,4,1,yield_2y,0,0.011165512981624185
drop_setor_externo,4,1,yield_2y,1,0.012365217217703391
drop_setor_externo,4,1,yield_2y,2,0.008272582182602399
drop_setor_externo,4,1,yield_2y,3,0.010998389656023769
drop_setor_externo,4,1,yield_2y,4,0.007775787802316071
drop_setor_externo,4,1,yield_2y,5,0.0040326061876968635
drop_setor_externo,4,1,yield_2y,6,0.005339648815793942
drop_setor_externo,4,1,yield_5y,0,0.015170880138670904
drop_setor_externo,4,1,yield_5y,1,0.016339096896741633
drop_setor_externo,4,1,yield_5y,2,0.010238338102755188
drop_setor_externo,4,1,yield_5y,3,0.013087527346400665
drop_setor_externo,4,1,yield_5y,4,0.01037138928521125
drop_setor_externo,4,1,yield_5y,5,0.005303888034022348
drop_setor_externo,4,1,yield_5y,6,0.006139360481589027
drop_setor_externo,4,1,asset_ibov,0,-12.493966289952834
drop_setor_externo,4,1,asset_ibov,1,-25.600478541672416
drop_setor_externo,4,1,asset_ibov,2,-31.05311614698901
drop_setor_externo,4,1,asset_ibov,3,-38.9438199920151
drop_setor_externo,4,1,asset_ibov,4,-47.67546273859778
drop_setor_externo,4,1,asset_ibov,5,-52.42567316415625
drop_setor_externo,4,1,asset_ibov,6,-58.39645843212112
drop_setor_externo,4,1,cambio_usd,0,0.26093393287765987
drop_setor_externo,4,1,cambio_usd,1,0.29200267048543344
drop_setor_externo,4,1,cambio_usd,2,0.16628817144648897
drop_setor_externo,4,1,cambio_usd,3,0.19656818622582875
drop_setor_externo,4,1,cambio_usd,4,0.1763257255309041
drop_setor_externo,4,1,cambio_usd,5,0.079873402722079
drop_setor_externo,4,1,cambio_usd,6,0.07694695737673322
drop_setor_externo__credito,4,3,yield_6m,0,0.005
drop_setor_externo__credito,4,3,yield_6m,1,0.004650656750769377
drop_setor_externo__credito,4,3,yield_6m,2,0.004060235812899554
drop_setor_externo__credito,4,3,yield_6m,3,0.004710917577659483
drop_setor_externo__credito,4,3,yield_6m,4,0.0027100500849529265
drop_setor_externo__credito,4,3,yield_6m,5,0.0013123104816790336
drop_setor_externo__credito,4,3,yield_6m,6,0.0012611213787847293
drop_setor_externo__credito,4,3,yield_2y,0,0.008186499936096707
drop_setor_externo__credito,4,3,yield_2y,1,0.008531542385588165
drop_setor_externo__credito,4,3,yield_2y,2,0.006711515840756209
drop_setor_externo__credito,4,3,yield_2y,3,0.00793135242798725
drop_setor_externo__credito,4,3,yield_2y,4,0.005258189865629317
drop_setor_externo__credito,4,3,yield_2y,5,0.0028144030715405405
drop_setor_externo__credito,4,3,yield_2y,6,0.002352142066948757
drop_setor_externo__credito,4,3,yield_5y,0,0.009644432735843905
drop_setor_externo__credito,4,3,yield_5y,1,0.010296964017213148
drop_setor_externo__credito,4,3,yield_5y,2,0.007860601584956321
drop_setor_externo__credito,4,3,yield_5y,3,0.009402966580616637
drop_setor_externo__credito,4,3,yield_5y,4,0.006853166370090698
drop_setor_externo__credito,4,3,yield_5y,5,0.004130888957459345
drop_setor_externo__credito,4,3,yield_5y,6,0.0033362247750926975
drop_setor_externo__credito,4,3,asset_ibov,0,-8.170608070763324
drop_setor_externo__credito,4,3,asset_ibov,1,-17.732229678439253
drop_setor_externo__credito,4,3,asset_ibov,2,-22.658239185620687
drop_setor_externo__credito,4,3,asset_ibov,3,-30.690077735740662
drop_setor_externo__credito,4,3,asset_ibov,4,-37.55139155657436
drop_setor_externo__credito,4,3,asset_ibov,5,-42.43643274355784
drop_setor_externo__credito,4,3,asset_ibov,6,-48.29901509368748
drop_setor_externo__credito,4,3,cambio_usd,0,0.11660871776265537
drop_setor_externo__credito,4,3,cambio_usd,1,0.14964335914844631
drop_setor_externo__credito,4,3,cambio_usd,2,0.10375662345307753
drop_setor_externo__credito,4,3,cambio_usd,3,0.1201403527772983
drop_setor_externo__credito,4,3,cambio_usd,4,0.100088111203619
drop_setor_externo__credito,4,3,cambio_usd,5,0.05933820695959872
drop_setor_externo__credito,4,3,cambio_usd,6,0.03368560299369596
drop_setor_externo__credito__imoveis,4,3,yield_6m,0,0.005
drop_setor_externo__credito__imoveis,4,3,yield_6m,1,0.004671497466555279
drop_setor_externo__credito__imoveis,4,3,yield_6m,2,0.0038874762424245335
drop_setor_externo__credito__imoveis,4,3,yield_6m,3,0.004545663584498805
drop_setor_externo__credito__imoveis,4,3,yield_6m,4,0.0025490404910336836
drop_setor_externo__credito__imoveis,4,3,yield_6m,5,0.001046795664691497
drop_setor_externo__credito__imoveis,4,3,yield_6m,6,9.122561155627262e-4
drop_setor_externo__credito__imoveis,4,3,yield_2y,0,0.008575939204685351
drop_setor_externo__credito__imoveis,4,3,yield_2y,1,0.008953598601073743
drop_setor_externo__credito__imoveis,4,3,yield_2y,2,0.006837076000232978
drop_setor_externo__credito__imoveis,4,3,yield_2y,3,0.008152678971975733
drop_setor_externo__credito__imoveis,4,3,yield_2y,4,0.005371052103456421
drop_setor_externo__credito__imoveis,4,3,yield_2y,5,0.0026121455705262714
drop_setor_externo__credito__imoveis,4,3,yield_2y,6,0.002000420213140564
drop_setor_externo__credito__imoveis,4,3,yield_5y,0,0.010329073758945047
drop_setor_externo__credito__imoveis,4,3,yield_5y,1,0.011026094584089189
drop_setor_externo__credito__imoveis,4,3,yield_5y,2,0.008246754519102987
drop_setor_externo__credito__imoveis,4,3,yield_5y,3,0.009948476675120789
drop_setor_externo__credito__imoveis,4,3,yield_5y,4,0.007222376575746675
drop_setor_externo__credito__imoveis,4,3,yield_5y,5,0.0040548023528404
drop_setor_externo__credito__imoveis,4,3,yield_5y,6,0.0030770982667410436
drop_setor_externo__credito__imoveis,4,3,asset_ibov,0,-8.712492372298826
drop_setor_externo__credito__imoveis,4,3,asset_ibov,1,-18.873759472318234
drop_setor_externo__credito__imoveis,4,3,asset_ibov,2,-24.151513611937283
drop_setor_externo__credito__imoveis,4,3,asset_ibov,3,-32.65713265973734
drop_setor_externo__credito__imoveis,4,3,asset_ibov,4,-39.90532145550665
drop_setor_externo__credito__imoveis,4,3,asset_ibov,5,-44.76689946191234
drop_setor_externo__credito__imoveis,4,3,asset_ibov,6,-50.423855771882046
drop_setor_externo__credito__imoveis,4,3,cambio_usd,0,0.13202172677091997
drop_setor_externo__credito__imoveis,4,3,cambio_usd,1,0.16692429385662422
drop_setor_externo__credito__imoveis,4,3,cambio_usd,2,0.11701336470063584
drop_setor_externo__credito__imoveis,4,3,cambio_usd,3,0.13749076837373672
drop_setor_externo__credito__imoveis,4,3,cambio_usd,4,0.11541901610283338
drop_setor_externo__credito__imoveis,4,3,cambio_usd,5,0.06677905386908513
drop_setor_externo__credito__imoveis,4,3,cambio_usd,6,0.03760068963941159
drop_setor_externo__eua,4,3,yield_6m,0,0.005
drop_setor_externo__eua,4,3,yield_6m,1,0.005243307196893368
drop_setor_externo__eua,4,3,yield_6m,2,0.006031696798849412
drop_setor_externo__eua,4,3,yield_6m,3,0.007617650232835923
drop_setor_externo__eua,4,3,yield_6m,4,0.007137520897333809
drop_setor_externo__eua,4,3,yield_6m,5,0.007537271547690187
drop_setor_externo__eua,4,3,yield_6m,6,0.008649473989113731
drop_setor_externo__eua,4,3,yield_2y,0,0.0070918189118419905
drop_setor_externo__eua,4,3,yield_2y,1,0.00787736493003388
drop_setor_externo__eua,4,3,yield_2y,2,0.007765770281425118
drop_setor_externo__eua,4,3,yield_2y,3,0.009424498106110265
drop_setor_externo__eua,4,3,yield_2y,4,0.008373495641828113
drop_setor_externo__eua,4,3,yield_2y,5,0.008548194315950707
drop_setor_externo__eua,4,3,yield_2y,6,0.009680815639637453
drop_setor_externo__eua,4,3,yield_5y,0,0.007388596778393822
drop_setor_externo__eua,4,3,yield_5y,1,0.008225785473903216
drop_setor_externo__eua,4,3,yield_5y,2,0.0073993550801261035
drop_setor_externo__eua,4,3,yield_5y,3,0.008589920886806579
drop_setor_externo__eua,4,3,yield_5y,4,0.007307299505030868
drop_setor_externo__eua,4,3,yield_5y,5,0.007290139701110766
drop_setor_externo__eua,4,3,yield_5y,6,0.008083726689414521
drop_setor_externo__eua,4,3,asset_ibov,0,-4.1323974409027695
drop_setor_externo__eua,4,3,asset_ibov,1,-9.853058218708865
drop_setor_externo__eua,4,3,asset_ibov,2,-13.040644415687867
drop_setor_externo__eua,4,3,asset_ibov,3,-17.753100165300083
drop_setor_externo__eua,4,3,asset_ibov,4,-22.541901246748218
drop_setor_externo__eua,4,3,asset_ibov,5,-27.629317090861615
drop_setor_externo__eua,4,3,asset_ibov,6,-33.88484113368104
drop_setor_externo__eua,4,3,cambio_usd,0,0.08948273198131554
drop_setor_externo__eua,4,3,cambio_usd,1,0.11111138586132135
drop_setor_externo__eua,4,3,cambio_usd,2,0.07621626533338571
drop_setor_externo__eua,4,3,cambio_usd,3,0.07846247058820832
drop_setor_externo__eua,4,3,cambio_usd,4,0.05291166793378317
drop_setor_externo__eua,4,3,cambio_usd,5,0.04290733360174356
drop_setor_externo__eua,4,3,cambio_usd,6,0.04298493569851259
drop_setor_externo__eua__credito,4,3,yield_6m,0,0.005
drop_setor_externo__eua__credito,4,3,yield_6m,1,0.004597020951742824
drop_setor_externo__eua__credito,4,3,yield_6m,2,0.0038024844872038056
drop_setor_externo__eua__credito,4,3,yield_6m,3,0.004319700744105724
drop_setor_externo__eua__credito,4,3,yield_6m,4,0.0020221452914956552
drop_setor_externo__eua__credito,4,3,yield_6m,5,4.5288620668317464e-4
drop_setor_externo__eua__credito,4,3,yield_6m,6,5.750945126747497e-4
drop_setor_externo__eua__credito,4,3,yield_2y,0,0.00849409159106868
drop_setor_externo__eua__credito,4,3,yield_2y,1,0.008722589021658326
drop_setor_externo__eua__credito,4,3,yield_2y,2,0.006436483193510421
drop_setor_externo__eua__credito,4,3,yield_2y,3,0.007655999641743813
drop_setor_externo__eua__credito,4,3,yield_2y,4,0.0048419634678277005
drop_setor_externo__eua__credito,4,3,yield_2y,5,0.002046474023486041
drop_setor_externo__eua__credito,4,3,yield_2y,6,0.0017622587073766833
drop_setor_externo__eua__credito,4,3,yield_5y,0,0.010155581440509065
drop_setor_externo__eua__credito,4,3,yield_5y,1,0.010595645616187071
drop_setor_externo__eua__credito,4,3,yield_5y,2,0.007638038013816596
drop_setor_externo__eua__credito,4,3,yield_5y,3,0.00924320419519143
drop_setor_externo__eua__credito,4,3,yield_5y,4,0.006763066186201229
drop_setor_externo__eua__credito,4,3,yield_5y,5,0.0035926607195830356
drop_setor_externo__eua__credito,4,3,yield_5y,6,0.002856347857958013
drop_setor_externo__eua__credito,4,3,asset_ibov,0,-8.385747558196222
drop_setor_externo__eua__credito,4,3,asset_ibov,1,-18.31236007452406
drop_setor_externo__eua__credito,4,3,asset_ibov,2,-23.501626712183405
drop_setor_externo__eua__credito,4,3,asset_ibov,3,-31.836258984462802
drop_setor_externo__eua__credito,4,3,asset_ibov,4,-39.46682519078745
drop_setor_externo__eua__credito,4,3,asset_ibov,5,-44.49756167140922
drop_setor_externo__eua__credito,4,3,asset_ibov,6,-50.22575559414362
drop_setor_externo__eua__credito,4,3,cambio_usd,0,0.13645289530662727
drop_setor_externo__eua__credito,4,3,cambio_usd,1,0.1633605942790672
drop_setor_externo__eua__credito,4,3,cambio_usd,2,0.10621697839092736
drop_setor_externo__eua__credito,4,3,cambio_usd,3,0.13010564877638264
drop_setor_externo__eua__credito,4,3,cambio_usd,4,0.11085150196794788
drop_setor_externo__eua__credito,4,3,cambio_usd,5,0.06153497309728792
drop_setor_externo__eua__credito,4,3,cambio_usd,6,0.039511800572517915
drop_setor_externo__eua__credito__imoveis,5,1,yield_6m,0,0.005
drop_setor_externo__eua__credito__imoveis,5,1,yield_6m,1,0.0038870324611325227
drop_setor_externo__eua__credito__imoveis,5,1,yield_6m,2,0.001622669013487513
drop_setor_externo__eua__credito__imoveis,5,1,yield_6m,3,0.004520666421246571
drop_setor_externo__eua__credito__imoveis,5,1,yield_6m,4,0.001169180092491336
drop_setor_externo__eua__credito__imoveis,5,1,yield_6m,5,-5.131202111847736e-4
drop_setor_externo__eua__credito__imoveis,5,1,yield_6m,6,5.559083551679742e-4
drop_setor_externo__eua__credito__imoveis,5,1,yield_2y,0,0.012234565079318032
drop_setor_externo__eua__credito__imoveis,5,1,yield_2y,1,0.012345024096071711
drop_setor_externo__eua__credito__imoveis,5,1,yield_2y,2,0.0073141349734383914
drop_setor_externo__eua__credito__imoveis,5,1,yield_2y,3,0.011238781718871297
drop_setor_externo__eua__credito__imoveis,5,1,yield_2y,4,0.007232847773941391
drop_setor_externo__eua__credito__imoveis,5,1,yield_2y,5,0.0029670854490347755
drop_setor_externo__eua__credito__imoveis,5,1,yield_2y,6,0.004167590766046009
drop_setor_externo__eua__credito__imoveis,5,1,yield_5y,0,0.01680660462295663
drop_setor_externo__eua__credito__imoveis,5,1,yield_5y,1,0.017524797022569864
drop_setor_externo__eua__credito__imoveis,5,1,yield_5y,2,0.01100252905179643
drop_setor_externo__eua__credito__imoveis,5,1,yield_5y,3,0.01504176889648997
