window_cell,q,variable,share_in68,share_in90,share_in90_h12,first_out90_h,cor_path,max_abs_dev,max_abs_dev_h,rel_max_abs_dev,sign_flip_h0,ratio_h0,resto_coluna_h0,share_in90_resc,denom_ratio,veredito
cheia_p4,4,consumo_demais_derivados,0.42857142857142855,1,1,NA,0.24919883060355597,6.183177286558832,1,1.4148958704831434,FALSE,2.896511570584073,1.8251840472340033,1,0.6301317991510595,parcial
cheia_p4,4,consumo_alcool,0.5306122448979592,1,1,NA,0.3236491456586729,8.145237467313972,1,1.0582816424911263,FALSE,1.581782580407009,0.9967315032576741,1,0.6301317991510595,parcial
cheia_p4,4,capacidade_instalada_industria,0.42857142857142855,0.7959183673469388,0.3076923076923077,4,0.04687048048167452,0.29795680356130144,7,0.9930491361673341,FALSE,0.9827450552478685,0.6192589097701467,0.7755102040816326,0.6301317991510595,material
cheia_p4,4,vendas_varejo,0.6938775510204082,0.8571428571428571,0.46153846153846156,6,0.06703702722600714,0.999317874743361,7,0.8731210599651305,FALSE,1.234399919613,0.777834642217663,0.8163265306122449,0.6301317991510595,material
cheia_p4,4,vendas_servicos,0.5102040816326531,1,1,NA,0.40136552001216347,1.009384716382431,1,1.1621635640872912,FALSE,1.733653572334343,1.092430244639701,1,0.6301317991510595,parcial
cheia_p4,4,ind_automoveis,0.8163265306122449,1,1,NA,0.08437247208260176,7885.536349753193,1,1.2016734044319335,FALSE,1.3846763051278699,0.8725285713920662,1,0.6301317991510595,parcial
cheia_p4,4,ind_leves,0.2857142857142857,0.8163265306122449,0.3076923076923077,4,0.20479543055530805,1733.2903761314547,6,0.9409788929174172,FALSE,0.9199830880018788,0.5797105984311715,0.7755102040816326,0.6301317991510595,material
cheia_p4,4,ind_caminhoes,0.3673469387755102,0.8571428571428571,0.46153846153846156,5,0.21184552087853203,290.0571459662515,6,0.9172749067857984,FALSE,1.0432856870344511,0.6574074869995679,0.7959183673469388,0.6301317991510595,material
cheia_p4,4,ind_onibus,0.6326530612244898,0.7755102040816326,0.38461538461538464,5,0.06298635427424269,111.58387277252339,6,1.034325274038154,FALSE,1.093166225230371,0.6888388002755861,0.7755102040816326,0.6301317991510595,material
cheia_p4,4,ind_bens_consumo,0.7551020408163265,1,1,NA,0.23380983069642577,2.0335719719730294,1,0.7161061653530667,FALSE,1.2484877182964538,0.7867118121481456,1,0.6301317991510595,parcial
cheia_p4,4,ind_bens_duraveis,0.5306122448979592,1,1,NA,0.2671604401472335,5.469218679457515,1,0.7962087384887119,FALSE,1.2282343931332713,0.7739495479242781,0.9387755102040817,0.6301317991510595,parcial
cheia_p4,4,ind_bens_nao_duraveis,0.7142857142857143,1,1,NA,0.10158833790694435,1.366068673498887,7,0.7371191463217657,FALSE,1.254106080015696,0.7902521205265731,1,0.6301317991510595,parcial
cheia_p4,4,ind_bens_capital,0.5714285714285714,0.8163265306122449,0.38461538461538464,5,0.030586424748388942,3.342172079800426,7,0.967741410128758,FALSE,1.1206575213551648,0.7061619401636969,0.7959183673469388,0.6301317991510595,material
cheia_p4,4,ind_transformacao,0.7142857142857143,0.8775510204081632,0.5384615384615384,6,0.09767412797605322,1.7500285110349836,7,0.8690771943944873,FALSE,1.1827361011235937,0.7452796273219195,0.8367346938775511,0.6301317991510595,material
cheia_p4,4,ind_min_extr,0.32653061224489793,0.46938775510204084,0,0,0.825087096645182,1.9546935035657431,15,1.237762260053024,FALSE,1.8401966438503559,1.1595664219811663,0.6938775510204082,0.6301317991510595,material
cheia_p4,4,ind_uti_cap_instalada,0.673469387755102,1,1,NA,-0.19206299182653946,1.0092365546209212,1,1.6129380394477142,FALSE,1.6719112634840914,1.0535244524801515,1,0.6301317991510595,parcial
cheia_p4,4,energia_comercial,0.7346938775510204,1,1,NA,-0.04818832682930654,116.83962188769132,1,1.929186124952629,FALSE,1.9126132357295789,1.205198419310409,1,0.6301317991510595,parcial
cheia_p4,4,energia_residencial,0.24489795918367346,0.6326530612244898,0.9230769230769231,3,0.7406009640699728,72.31189565068199,27,0.9021188647393158,FALSE,1.0889428633363503,0.6861775256468408,0.8571428571428571,0.6301317991510595,material
cheia_p4,4,energia_industrial,0.9795918367346939,1,1,NA,0.3014489214220643,129.37738790040385,1,1.4314794107295323,FALSE,1.4292372010224266,0.9006078088938861,1,0.6301317991510595,parcial
cheia_p4,4,energia_outros,0.9795918367346939,1,1,NA,0.427644799823141,25.381929070704366,1,1.4034255242249147,FALSE,1.3814110353199223,0.8704710210532705,1,0.6301317991510595,parcial
cheia_p4,4,pib,0.30612244897959184,0.9795918367346939,0.9230769230769231,1,0.2465616964608318,0.5986854941857911,2,1.3378227684990838,TRUE,-0.708173790911518,-0.44624282497870105,1,0.6301317991510595,material
cheia_p4,4,ibc_br,0.6326530612244898,1,1,NA,0.11606072082312538,0.7499168422455585,1,1.1896328332673693,FALSE,1.5708171141055478,0.9898218142486039,1,0.6301317991510595,parcial
cheia_p4,4,icc,0.24489795918367346,0.5306122448979592,0.5384615384615384,1,0.930309924708201,1.1336393473065955,1,1.3022103906510984,FALSE,1.8194610924803403,1.1465002916899891,0.7346938775510204,0.6301317991510595,material
cheia_p4,4,ics,0.9591836734693877,1,1,NA,0.9434032627492037,3.023911053361682,1,1.367054521337347,FALSE,1.7440347133748568,1.098971731720801,1,0.6301317991510595,parcial
cheia_p4,4,trab_employment_southest,0.6938775510204082,0.8367346938775511,0.38461538461538464,5,0.06086801917935348,30454.287678193003,7,0.9272606755345277,FALSE,1.207819478045181,0.7610854607503035,0.8163265306122449,0.6301317991510595,material
cheia_p4,4,trab_employment_south,0.5102040816326531,0.8163265306122449,0.38461538461538464,5,0.04471327436633145,14027.231609394363,7,0.9568827584643035,FALSE,1.1557454006394587,0.7282719286655042,0.7959183673469388,0.6301317991510595,material
cheia_p4,4,trab_employment_northeast,0.32653061224489793,0.8163265306122449,0.3076923076923077,4,0.14587917288828675,8953.423730415025,7,0.9271122552031545,FALSE,1.0149679022927927,0.6395635503523343,0.7959183673469388,0.6301317991510595,material
cheia_p4,4,trab_employment_north,0.30612244897959184,0.8775510204081632,0.5384615384615384,5,0.3536021104247384,2115.1131078026115,7,0.8099715271349391,FALSE,1.125189767342959,0.7090178524821809,0.8163265306122449,0.6301317991510595,material
cheia_p4,4,trab_employment_central_west,0.3877551020408163,0.8571428571428571,0.46153846153846156,5,0.18857336568024008,4658.420703253203,7,0.8970764136214118,FALSE,1.1412203476199507,0.7191192308735571,0.7959183673469388,0.6301317991510595,material
cheia_p4,4,trab_min_wage,0.32653061224489793,0.5306122448979592,0.15384615384615385,2,0.789666100135661,3.3660784190803286,17,1.1619552718471757,FALSE,1.4174141242131417,0.8931577122325505,0.7142857142857143,0.6301317991510595,material
cheia_p4,4,trab_pop_forca_trab,0.24489795918367346,0.7959183673469388,0.7692307692307693,0,0.28058573857815206,624.9587398355591,30,1.1814988342353963,TRUE,-0.6791177265013688,-0.42793367483568473,0.9591836734693877,0.6301317991510595,material
cheia_p4,4,trab_pop_ocupada,0.24489795918367346,0.7551020408163265,0.7692307692307693,0,0.37876570106560126,864.1839638493338,29,1.2211380859283407,TRUE,-0.3111067284700787,-0.19603824253885085,0.9591836734693877,0.6301317991510595,material
cheia_p4,4,trab_tx_desemprego,0.2653061224489796,0.6938775510204082,0.8461538461538461,0,0.5956520703757842,0.33629907056298114,27,1.2114287501240155,FALSE,0.26803806359497,0.16889930725406457,0.9387755102040817,0.6301317991510595,material
cheia_p4,4,trab_hrs_trabalhadas_industria,0.7551020408163265,1,1,NA,0.10621032248430609,1.0295883368339465,1,0.9484098821809657,FALSE,1.3497093427004405,0.8504947764468226,1,0.6301317991510595,parcial
cheia_p4,4,trab_menos_de_1_mes,0.6122448979591837,1,1,NA,0.3271332503327802,42.2446402024379,1,2.91892109658195,FALSE,2.653402996071138,1.671993603787118,1,0.6301317991510595,parcial
cheia_p4,4,trab_de_1_mes_a_menos_de_1_ano,0.3469387755102041,0.8367346938775511,1,21,0.5552199950634474,260.3447781751955,25,1.1847804575722756,TRUE,-0.2670596116571782,-0.16828275357412095,1,0.6301317991510595,material
cheia_p4,4,trab_de_1_ano_a_menos_de_2_anos,0.2857142857142857,0.5918367346938775,0.8461538461538461,11,0.8283550862163135,110.61337139363602,23,1.2098424344702325,FALSE,1.0658977144819388,0.6716560445375065,0.8163265306122449,0.6301317991510595,material
cheia_p4,4,trab_x2_anos_ou_mais,0.32653061224489793,0.5918367346938775,1,17,0.8040283976090153,45.99148358668458,27,1.0956929251417529,FALSE,1.0090320656154204,0.6358231909073548,0.7551020408163265,0.6301317991510595,material
cheia_p4,4,commodity_agro,0.30612244897959184,0.4897959183673469,0.07692307692307693,0,0.8571249984802285,14.128181666021144,16,1.2779820534701158,FALSE,1.7430716061610088,1.0983648472393637,0.7142857142857143,0.6301317991510595,material
cheia_p4,4,commodity_metal,0.3877551020408163,0.5102040816326531,0,0,0.8117517950356965,13.281924828440633,13,1.3207910459296464,FALSE,1.9308405045564738,1.2166840010099105,0.7142857142857143,0.6301317991510595,material
cheia_p4,4,commodity_energia,0.22448979591836735,0.5714285714285714,0.6153846153846154,8,0.8350871136417694,12.441859156667993,20,1.2075394237376373,FALSE,1.3204324573885033,0.8320464800316724,0.7959183673469388,0.6301317991510595,material
cheia_p4,4,asset_ibov,0.1836734693877551,0.5510204081632653,1,15,0.8618228107988052,3.3349345869046263,2,1.2609546957024502,FALSE,1.1976998458253378,0.7547087586928668,0.8163265306122449,0.6301317991510595,material
cheia_p4,4,asset_idiv,0.20408163265306123,0.5918367346938775,1,16,0.8322151405655076,3.2584034343587938,28,1.1866578196584647,FALSE,1.4054114685608645,0.8855944572317903,0.8979591836734694,0.6301317991510595,material
cheia_p4,4,asset_ifix,0.30612244897959184,0.7346938775510204,1,27,0.6403164045007954,0.7477198161039049,2,0.6638452054331132,FALSE,1.6253893097575318,1.0242094900784122,1,0.6301317991510595,material
cheia_p4,4,asset_ifnc,0.14285714285714285,0.5510204081632653,0.9230769230769231,2,0.8563071213956398,4.021436694432586,28,1.1719447067888773,FALSE,1.3510303533687442,0.8513271872759385,0.9183673469387755,0.6301317991510595,material
cheia_p4,4,asset_imat,0.20408163265306123,0.5510204081632653,1,16,0.9255727214793404,2.942834614869107,2,1.2954958229955646,FALSE,2.961941608069816,1.866413594473416,0.7551020408163265,0.6301317991510595,material
cheia_p4,4,asset_imob,0.10204081632653061,0.46938775510204084,0.7692307692307693,2,0.8863346339160005,4.3404680405427385,2,1.7599215397462222,FALSE,1.1342128170321923,0.7147035630166869,0.7959183673469388,0.6301317991510595,material
cheia_p4,4,asset_smll,0.2653061224489796,0.5918367346938775,1,18,0.8185313516266423,3.3359701552424785,2,1.4761017156313323,FALSE,1.3289826329772811,0.8374342175584865,0.8775510204081632,0.6301317991510595,material
cheia_p4,4,embi_perc,0.3877551020408163,0.673469387755102,0.6153846153846154,8,0.8793116977706814,0.18847884626065634,15,0.7746338772264147,FALSE,1.577157176988512,0.9938168894797771,0.8571428571428571,0.6301317991510595,material
cheia_p4,4,cds_5y,0.3673469387755102,0.6326530612244898,0.6153846153846154,8,0.8883387218959873,25.21433160028135,16,0.8430425430850234,FALSE,1.5778378477744956,0.9942458017867786,0.8163265306122449,0.6301317991510595,material
cheia_p4,4,msci,0.5102040816326531,0.9795918367346939,0.9230769230769231,1,0.6871249967082224,6.278627443212637,2,3.8065435637962426,FALSE,3.4034158486556074,2.144600551972588,1,0.6301317991510595,material
cheia_p4,4,sp500_vix,0.20408163265306123,0.42857142857142855,0.23076923076923078,1,0.9163871088077724,1.9106515387097307,2,1.3415122813589542,FALSE,0.014988739879631669,0.00944488162735954,0.7142857142857143,0.6301317991510595,material
cheia_p4,4,fiscal_dbgg,0.24489795918367346,0.7755102040816326,1,23,0.5170040099155774,0.9007168896018427,28,1.2104242555555715,TRUE,-0.810946337418557,-0.5110030746125176,1,0.6301317991510595,material
cheia_p4,4,fiscal_dlsp,0.3673469387755102,0.5918367346938775,0.9230769230769231,12,0.8423951629115907,0.7436883276580598,22,0.9742428281139229,FALSE,1.2546741343356023,0.7906100696171912,0.7959183673469388,0.6301317991510595,material
cheia_p4,4,fiscal_primary_balance,0.4489795918367347,0.7755102040816326,0.9230769230769231,12,0.67699253933483206,5288.768024697293,17,1.1711542388600416,FALSE,1.2951557493220704,0.8161188225011551,1,0.6301317991510595,material
cheia_p4,4,expect_focus_ipca12m,0.24489795918367346,0.5510204081632653,0.5384615384615384,7,0.8251916770135082,0.3613193240371728,20,1.1954861098899936,FALSE,1.2041222393775777,0.7587557130967957,0.8163265306122449,0.6301317991510595,material
cheia_p4,4,expect_focus_selic_ny,0.32653061224489793,0.673469387755102,0.9230769230769231,1,0.7447151186926139,0.8688363869899963,25,1.2154030084881218,FALSE,0.9318607155976367,0.5871950692777327,0.9387755102040817,0.6301317991510595,material
cheia_p4,4,expect_focus_pib_ny,0.30612244897959184,0.673469387755102,0.9230769230769231,1,0.7170462066271069,0.35490991270034555,25,1.1890205194968313,FALSE,0.8826126737878057,0.5561623120874373,0.9387755102040817,0.6301317991510595,material
cheia_p4,4,expect_focus_cambio_ny,0.3877551020408163,0.5714285714285714,0.15384615384615385,0,0.8387194796453717,0.13109869248948156,11,1.394973181787579,FALSE,2.0082561923386195,1.2654660876345905,0.7551020408163265,0.6301317991510595,material
cheia_p4,4,epu_brazil,0.7551020408163265,1,1,NA,0.872839684740824,17.556819346897587,0,0.7824478835829924,FALSE,1.8534696755981435,1.1679301813565888,1,0.6301317991510595,parcial
cheia_p4,4,epu_canada,0.5306122448979592,0.673469387755102,0.15384615384615385,2,0.4780305068123866,23.504772888188334,7,1.426347612178755,FALSE,7.524328440000446,4.7413186173009665,0.7551020408163265,0.6301317991510595,material
cheia_p4,4,epu_chile,0.30612244897959184,0.5918367346938775,0.9230769230769231,12,0.9269857575939169,12.529672230537857,21,0.6366435107159921,FALSE,1.6095925264648636,1.0142554346014039,0.8367346938775511,0.6301317991510595,material
cheia_p4,4,epu_china,0.5102040816326531,1,1,NA,0.08948883333173992,15.829750902449664,2,3.3513811913306775,FALSE,18.710705231464893,11.790210350888115,1,0.6301317991510595,parcial
cheia_p4,4,epu_germany,0.3469387755102041,0.6122448979591837,0.46153846153846156,6,0.8782014481752263,21.830872004361744,14,0.7908722995198623,FALSE,1.8064208201658825,1.1382832014350601,0.7959183673469388,0.6301317991510595,material
cheia_p4,4,epu_india,0.5306122448979592,1,1,NA,0.6328238293354553,6.376445345260196,1,1.434489936414549,FALSE,2.3576108453197073,1.4856055636593575,1,0.6301317991510595,parcial
cheia_p4,4,epu_russia,0.4897959183673469,0.6122448979591837,0.07692307692307693,1,0.5290794063834597,53.895588734226564,6,1.470823578070938,FALSE,0.13657169800776262,0.08605816977874664,0.6326530612244898,0.6301317991510595,material
cheia_p4,4,epu_us,0.3673469387755102,1,1,NA,0.3279327181775487,13.806245440736124,1,1.5717336300465554,FALSE,2.7256965076478035,1.7175480443038702,1,0.6301317991510595,parcial
cheia_p4,4,price_ipp,0.3877551020408163,0.7346938775510204,0.23076923076923078,3,0.5536682410695491,0.592297935634115,8,1.320121129544548,FALSE,2.1718321762232766,1.3685405166577345,0.8571428571428571,0.6301317991510595,material
cheia_p4,4,price_ipca,0.42857142857142855,0.5918367346938775,0.23076923076923078,3,0.6291802935482922,0.3082747578919934,14,1.1474531908268826,FALSE,1.617331922162897,1.0191322739369475,0.7142857142857143,0.6301317991510595,material
cheia_p4,4,price_ipca_difusao,0.3469387755102041,0.5510204081632653,0.23076923076923078,3,0.7570389273806756,2.2224148637216636,17,1.1695147085351387,FALSE,0.9309827770344448,0.5866418522713643,0.7346938775510204,0.6301317991510595,material
cheia_p4,4,price_core_ipca_dw,0.3469387755102041,0.5510204081632653,0.23076923076923078,3,0.7543998501916512,0.145376454394058,16,1.1704899493804901,FALSE,0.957143208942501,0.6031263722961567,0.7346938775510204,0.6301317991510595,material
cheia_p4,4,price_igp_m,0.4489795918367347,0.5714285714285714,0,0,0.6338453118804622,0.5751443552260819,9,1.3212728654843482,FALSE,3.2074619738137686,2.0211237842678784,0.6938775510204082,0.6301317991510595,material
cheia_p4,4,price_ipc,0.5102040816326531,0.6530612244897959,0.23076923076923078,3,0.2647187336467064,0.2574039342084171,11,1.1377103276347889,FALSE,1.3990211935562817,0.8815677417460825,0.673469387755102,0.6301317991510595,material
cheia_p4,4,price_core_ipc,0.3469387755102041,0.5714285714285714,0.38461538461538464,5,0.7402072035988215,0.060130754224648524,19,1.15017878743836,FALSE,11.493554419903303,7.242454125254281,0.8367346938775511,0.6301317991510595,material
cheia_p4,4,price_incc,0.5102040816326531,0.6326530612244898,0.15384615384615385,2,0.4215941672812219,0.12070677936547528,9,1.2704843981692369,FALSE,0.9245075629667716,0.5825616139810132,0.6530612244897959,0.6301317991510595,material
cheia_p4,4,price_inpc,0.46938775510204084,0.6326530612244898,0.23076923076923078,3,0.4387319613624606,0.3206821149862266,11,1.1653352837381104,FALSE,1.236722262678225,0.7792980244315991,0.6530612244897959,0.6301317991510595,material
cheia_p4,4,price_core_ipca_ex0,0.22448979591836735,0.5510204081632653,0.5384615384615384,4,0.8124502236193696,0.14717756914205893,21,1.1800345981587832,FALSE,0.5780397617516264,0.3642412350534022,0.8163265306122449,0.6301317991510595,material
cheia_p4,4,price_core_ipca_ex1,0.42857142857142855,0.5918367346938775,0.23076923076923078,3,0.6134438359832104,0.16118752433351302,14,1.1335622691214655,FALSE,2.219532383181663,1.3985979338883001,0.7142857142857143,0.6301317991510595,material
cheia_p4,4,dlsp_exchange_adjustment,0.16326530612244897,0.6122448979591837,0.9230769230769231,2,0.8638608677741185,20165.906713819408,2,1.1740449428326216,FALSE,1.3220155704759977,0.8330440499297548,1,0.6301317991510595,material
cheia_p4,4,expect_focus_fiscal_dlsp_ny,0.30612244897959184,0.9591836734693877,0.8461538461538461,0,0.2495874578360134,0.7804340306216151,2,1.3049374264727107,TRUE,-1.2862444399193333,-0.8105035230744163,0.9795918367346939,0.6301317991510595,material
cheia_p4,4,expect_focus_fiscal_primary_balance_ny,0.40816326530612246,0.9591836734693877,0.8461538461538461,0,0.16283891834662564,0.15344703432633944,2,2.99160975647431,FALSE,4.0333157683084195,2.5415205216285224,1,0.6301317991510595,material
cheia_p4,4,expect_focus_fiscal_nominal_balance_ny,0.20408163265306123,0.5306122448979592,0.5384615384615384,0,0.8732663696332444,0.22996999591052533,21,1.1982433485450708,FALSE,1.432060532336321,0.9023868797343101,0.7755102040816326,0.6301317991510595,material
cheia_p4,3,cambio_eur,0.10204081632653061,0.3877551020408163,0,0,0.39472621921709683,0.7411171229624498,2,5.982633195496185,FALSE,4.838179675706627,1.1658286268843712,0.8367346938775511,0.24096430993214396,material
cheia_p4,3,cambio_cny,0.14285714285714285,0.5102040816326531,0,0,0.7093230497216562,0.09903653782734705,2,4.690461234503893,FALSE,3.99731574755318,0.9632104306900442,0.7346938775510204,0.24096430993214396,material
cheia_p4,3,cambio_ars,0.1836734693877551,0.42857142857142855,0,0,0.8553675543346999,0.018553224594446673,1,2.6634231401663304,FALSE,3.2490691692084694,0.7829097102801231,0.8163265306122449,0.24096430993214396,material
cheia_p4,3,cambio_inr,0.12244897959183673,0.42857142857142855,0,0,0.6345359071733755,0.008313766508614139,2,4.875260985640877,FALSE,4.251972194379166,1.0245735456692397,0.7551020408163265,0.24096430993214396,material
cheia_p4,3,cambio_usd,0.14285714285714285,0.5102040816326531,0,0,0.7242516092374538,0.6969178388438422,2,4.777005920563582,FALSE,3.9794108235039793,0.9588959830221411,0.7551020408163265,0.24096430993214396,material
cheia_p4,3,juros_selic,0.32653061224489793,0.5102040816326531,0.23076923076923078,0,0.16955139154021667,1.1258949015246373,5,1.9315449979292778,TRUE,-0.19419375273069064,-0.04679376361988427,0.8571428571428571,0.24096430993214396,material
cheia_p4,3,yield_3m,0.3469387755102041,0.5306122448979592,0.38461538461538464,0,0.43013096625023717,0.011427875095026433,23,1.4907247045604128,FALSE,0.5780883261730195,0.1392986545961098,0.8775510204081632,0.24096430993214396,material
cheia_p4,3,yield_6m,0.3673469387755102,0.6938775510204082,1,15,0.5644366152013903,0.01361959646226647,22,1.5041426632964334,FALSE,1,0.24096430993214393,0.8979591836734694,0.24096430993214396,material
cheia_p4,3,yield_1y,0.40816326530612246,0.6122448979591837,0.7692307692307693,0,0.6741976583960643,0.015886958276419866,21,1.5449499003110994,FALSE,1.5307107932100457,0.36884666999154336,0.9183673469387755,0.24096430993214396,material
cheia_p4,3,yield_2y,0.2857142857142857,0.5510204081632653,0.46153846153846156,0,0.748638129047013,0.017037429556079283,19,1.6398484818574792,FALSE,2.1887184489405804,0.5274030306847194,0.9183673469387755,0.24096430993214396,material
cheia_p4,3,yield_5y,0.20408163265306123,0.42857142857142855,0,0,0.8078511752335578,0.016558198460884847,1,1.8700998474582275,FALSE,3.0245674955634296,0.7288128194116348,1,0.24096430993214396,material
cheia_p4,3,yield_10y,0.20408163265306123,0.42857142857142855,0,0,0.8226830087190051,0.01667529504877076,1,2.1513496959001586,FALSE,3.1966572595937857,0.770280310647595,0.9795918367346939,0.24096430993214396,material
cheia_p4,3,base_monetary_base,0.2653061224489796,0.4489795918367347,0.07692307692307693,1,-0.4195939998788517,8.85262191886369,5,4.447899117677889,FALSE,0.6236668316286179,0.15028144771095656,0.7551020408163265,0.24096430993214396,material
cheia_p4,3,base_money_supply,0.20408163265306123,0.40816326530612246,0,0,-0.4748728065850369,7.803056756463144,5,5.649644396992634,TRUE,-1.56244243666732,-0.37649286356023837,0.7551020408163265,0.24096430993214396,material
cheia_p4,3,base_demand_deposit,0.10204081632653061,0.30612244897959184,0,0,-0.4046623398785491,7.9862972566129065,5,4.878732592263918,TRUE,-8.692527317100234,-2.094588846531369,0.673469387755102,0.24096430993214396,material
cheia_p4,3,base_savings_deposit,0.16326530612244897,0.3673469387755102,0,0,-0.4492433464437202,3.5747960804606405,5,5.022193243902704,TRUE,-2.747194239122745,-0.6619757640797735,0.7142857142857143,0.24096430993214396,material
cheia_p4,3,base_m1,0.1836734693877551,0.3673469387755102,0,0,-0.45113184792180006,7.502717992326479,5,5.224186343397144,TRUE,-5.2306420773764994,-1.2603980586770642,0.7142857142857143,0.24096430993214396,material
cheia_p4,3,base_m2,0.10204081632653061,0.3469387755102041,0,0,-0.22939199964741258,3.65765330732275,4,6.539622283282745,FALSE,7.63409092150515,1.8395434508597335,0.7755102040816326,0.24096430993214396,material
cheia_p4,3,base_m3,0.22448979591836735,0.40816326530612246,0.07692307692307693,1,-0.3627089495319948,1.1495604213632493,5,3.6966479243967827,FALSE,2.0321238306475813,0.4896693165486594,0.7346938775510204,0.24096430993214396,material
cheia_p4,3,credito_agro,0.20408163265306123,0.4489795918367347,0,0,0.8270961551326262,2.4471198136778227,1,2.3080677309270925,FALSE,3.2452593289435576,0.7819916747497369,0.8979591836734694,0.24096430993214396,material
cheia_p4,3,credito_industria_total,0.16326530612244897,0.46938775510204084,0,0,0.8209804386645955,3.4652297600534565,2,4.386812402288789,FALSE,3.43993127954358,0.8289006669892157,0.7346938775510204,0.24096430993214396,material
cheia_p4,3,credito_construcao,0.24489795918367346,0.4489795918367347,0.07692307692307693,1,0.7840961960804289,1.8223343234081701,19,1.6386062928366678,FALSE,1.013268213954685,0.24416147595176665,0.9795918367346939,0.24096430993214396,material
cheia_p4,3,credito_comercio,0.20408163265306123,0.4897959183673469,0,0,0.7828662925751486,2.8333530707733035,4,2.507630551626526,FALSE,2.798565957774075,0.6743545148146196,0.7755102040816326,0.24096430993214396,material
cheia_p4,3,credito_transporte,0.1836734693877551,0.46938775510204084,0,0,0.8331366618969468,4.3577508255026265,1,3.3198120202420065,FALSE,3.7415433924559585,0.9015784216443229,0.7346938775510204,0.24096430993214396,material
cheia_p4,3,credito_pessoa_fisica,0.3469387755102041,0.6122448979591837,0.46153846153846156,0,0.3669746440238023,0.9927199643427809,22,1.3668065872270807,TRUE,-0.16118461827340713,-0.03883974031392759,0.9183673469387755,0.24096430993214396,material
cheia_p4,3,spread_credito_pj_total,0.10204081632653061,0.24489795918367346,0.07692307692307693,1,-0.31575650762865853,0.1101486057170214,5,4.0727171356699605,FALSE,0.48143178784678875,0.11600787853789978,0.6530612244897959,0.24096430993214396,material
cheia_p4,3,spread_credito_pf_total,0.14285714285714285,0.32653061224489793,0,0,-0.34507089048077666,0.07507785153235942,5,5.1177138103255615,FALSE,31.944179677448737,7.697407212324852,0.7142857142857143,0.24096430993214396,material
cheia_p4,3,credit_outstanding,0.22448979591836735,0.4897959183673469,0.23076923076923078,0,0.7648845334349099,1.2616804274006133,19,1.675115374704583,FALSE,2.3947651760939106,0.5770529381069984,0.9591836734693877,0.24096430993214396,material
cheia_p4,3,fin_inst_reserve_req,0.5918367346938775,0.7346938775510204,0,0,0.3955327769461346,4.725279754017864,0,6.871083259793178,FALSE,7.871083259793178,1.8966501461145135,1,0.24096430993214396,material
cheia_p4,3,consumo_gasolina,0.5306122448979592,0.8979591836734694,0.6153846153846154,0,-0.470367642087437,39.974166290145504,1,6.282754023613096,FALSE,5.014587669021422,1.2083366572599852,1,0.24096430993214396,material
cheia_p4,3,consumo_glp,0.1836734693877551,0.42857142857142855,0.3076923076923077,4,0.11082550963022644,6.6789952935050305,8,2.354868902922504,TRUE,-0.5074369603422438,-0.12227419698293349,0.673469387755102,0.24096430993214396,material
cheia_p4,3,consumo_oleo_combustivel,0.1836734693877551,0.3877551020408163,0.23076923076923078,0,0.04094175707686782,3.31985385652371,0,2.681466193346848,TRUE,-5.977643876774921,-1.4403988317871745,0.7551020408163265,0.24096430993214396,material
cheia_p4,3,consumo_oleo_diesel,0.16326530612244897,0.4489795918367347,0.15384615384615385,0,-0.23993682763838345,62.3447960134647,1,3.047790763302039,FALSE,4.11989301183119,0.9927471765901649,0.7959183673469388,0.24096430993214396,material
cheia_p4,3,consumo_demais_derivados,0.5510204081632653,0.7551020408163265,0.07692307692307693,0,-0.5218410129100115,28.242276703577442,2,6.4626774923306725,FALSE,6.029468588578409,1.4528867377043342,1,0.24096430993214396,material
cheia_p4,3,consumo_alcool,0.5510204081632653,0.8775510204081632,0.5384615384615384,0,-0.4617471521590021,50.492765792907676,1,6.560344904819499,FALSE,4.609263651797392,1.1106680351506724,1,0.24096430993214396,material
cheia_p4,3,capacidade_instalada_industria,0.16326530612244897,0.32653061224489793,0.3076923076923077,1,-0.3973824494557771,0.9825347218750873,1,3.2746533898553065,FALSE,2.0038597869735284,0.4828586907688493,0.7551020408163265,0.24096430993214396,material
cheia_p4,3,vendas_varejo,0.1836734693877551,0.4897959183673469,0.6923076923076923,1,-0.13417885126421328,5.101787508805127,1,4.457518703494389,FALSE,3.0219329004846913,0.7281779760265359,0.8367346938775511,0.24096430993214396,material
cheia_p4,3,vendas_servicos,0.6122448979591837,0.8571428571428571,0.46153846153846156,0,-0.5162368161902725,5.347376928861846,1,6.1567473028883315,FALSE,5.042923905593642,1.2151646789516841,1,0.24096430993214396,material
cheia_p4,3,ind_automoveis,0.22448979591836735,0.8775510204081632,0.5384615384615384,1,-0.16525342488420217,40310.19960078414,1,6.1428535281713765,FALSE,3.2618773347181396,0.7859960210436574,1,0.24096430993214396,material
cheia_p4,3,ind_leves,0.08163265306122448,0.2653061224489796,0.23076923076923078,1,-0.23049549770179759,5598.452772186525,1,3.039321030201687,FALSE,2.4537760448317125,0.5912724513708991,0.7346938775510204,0.24096430993214396,material
cheia_p4,3,ind_caminhoes,0.14285714285714285,0.2857142857142857,0.3076923076923077,0,-0.10401988606014038,1297.116002803513,1,4.10199154583282,FALSE,3.3561664456527613,0.8087163315941339,0.7755102040816326,0.24096430993214396,material
