variant,sample,response,horizon,point,lower_68,upper_68,lower_90,upper_90
add_expectativas,pre_covid,asset_ibov,4,-5.1372170745721135,-21.923990963108196,6.646388693187711,-40.49142262685452,20.851054192589025
add_expectativas,pre_covid,asset_ibov,5,-0.9610289388116677,-20.80722933623651,9.232067571257904,-37.054865843006944,29.139587743062755
add_expectativas,pre_covid,asset_ibov,6,1.3974827816838586,-20.344759853429647,12.189046483305304,-36.735667718829724,31.76179256897568
add_expectativas,pre_covid,asset_ibov,7,3.762154081480587,-19.183849419389972,14.85170318558497,-38.15752675101919,36.501330570218485
add_expectativas,pre_covid,asset_ibov,8,3.593369345388295,-19.646250673446087,16.142909238853015,-40.82900247418851,37.88624602793305
add_expectativas,pre_covid,asset_ibov,9,2.035664212576403,-21.041513447659188,15.872081247950181,-44.0641258615603,33.73758969548407
add_expectativas,pre_covid,asset_ibov,10,1.7558143443265246,-21.9400602869342,17.243268869793084,-50.196598342823485,33.630646450488406
add_expectativas,pre_covid,asset_ibov,11,1.5716901498294438,-23.228742954769547,17.764808848575605,-56.26815234512636,37.40454193738995
add_expectativas,pre_covid,asset_ibov,12,1.5783796099505647,-25.778377091031878,17.484921599671956,-59.35957925972992,39.96532960854403
add_expectativas,pre_covid,asset_ibov,13,2.392928890001599,-26.998111919833793,19.75574112808637,-60.3544102006185,44.69457000414174
add_expectativas,pre_covid,asset_ibov,14,2.1770163870526176,-28.257300244249972,20.292854135797278,-67.22927712695248,45.7604546484184
add_expectativas,pre_covid,asset_ibov,15,1.2032598538897912,-32.27576877452976,21.259760345651554,-71.56285600654388,50.15632884873237
add_expectativas,pre_covid,asset_ibov,16,1.6483586585474534,-32.71575487022115,22.935201214830887,-75.48527471793851,54.67602980960274
add_expectativas,pre_covid,asset_ibov,17,2.213665084150481,-33.76968101910094,24.00340660515687,-77.09960922382129,62.28212207934763
add_expectativas,pre_covid,asset_ibov,18,2.1491289491521304,-35.332249936884594,25.983344718326762,-80.66195876856222,68.33145034020572
add_expectativas,pre_covid,asset_ibov,19,2.1658774524975852,-36.52815208585193,27.50455163249717,-85.11095552329252,73.20143259377284
add_expectativas,pre_covid,asset_ibov,20,1.1942038052060533,-38.409547992756224,28.40612677411808,-90.62190015601864,75.16017063024881
add_expectativas,pre_covid,asset_ibov,21,-0.7820981607627878,-41.2812396092909,29.263033907178148,-97.54348116311468,79.34606680512566
add_expectativas,pre_covid,asset_ibov,22,-2.6011466369079175,-42.758499390520505,29.559117267481163,-104.92877802226853,80.52607486327084
add_expectativas,pre_covid,asset_ibov,23,-4.394686633024541,-44.40740849438188,29.895972913862103,-110.10758523790504,85.29138309022659
add_expectativas,pre_covid,asset_ibov,24,-6.3377015773217495,-46.70031109501386,29.624268189079984,-116.67420159059115,87.88998700699494
add_expectativas,pre_covid,asset_ibov,25,-8.170626476941182,-48.37282130976034,30.863370156161565,-121.33475726120203,90.2616090787288
add_expectativas,pre_covid,asset_ibov,26,-9.886828552855038,-50.32594037954357,31.187636290250026,-123.85137067371004,93.47273807067542
add_expectativas,pre_covid,asset_ibov,27,-11.460738454370967,-52.823183268087554,31.98349697205861,-138.8550337165105,95.84167293738813
add_expectativas,pre_covid,asset_ibov,28,-12.908951095005747,-52.790314769068914,32.60706110584655,-139.78733179349487,99.2175638125037
add_expectativas,pre_covid,asset_ibov,29,-14.382525945241692,-53.50998460581564,31.727764640085006,-140.32268262914343,103.86944049632008
add_expectativas,pre_covid,asset_ibov,30,-16.0176443228675,-56.06114330464981,32.31597995184273,-146.597584403484,105.10069309041299
add_expectativas,pre_covid,asset_ibov,31,-18.02064310882014,-57.099447096851975,32.11267699048797,-155.67874758932828,109.4712549436932
add_expectativas,pre_covid,asset_ibov,32,-20.38324673654311,-59.152504470091955,33.18626058323663,-155.23935220145583,118.37035100424285
add_expectativas,pre_covid,asset_ibov,33,-22.96688162564288,-62.05543158961641,32.38124786639325,-160.69899260649078,121.57306794724
add_expectativas,pre_covid,asset_ibov,34,-25.707057471891076,-63.777510719180555,32.285975555525276,-169.96350731835355,121.096736837472
add_expectativas,pre_covid,asset_ibov,35,-28.41872269429901,-64.77933339417622,31.38740418308585,-177.78175546505798,123.13585085878604
add_expectativas,pre_covid,asset_ibov,36,-31.006058855512308,-66.3671574740814,31.163984815843293,-187.1811157837475,128.15064910651014
add_expectativas,pre_covid,asset_ibov,37,-33.461253278427876,-66.40611811867691,31.895896400293598,-194.52819618775695,131.1130724470762
add_expectativas,pre_covid,asset_ibov,38,-35.72415762110159,-67.38865835020762,32.95941412276909,-201.7478470001287,131.80333660414615
add_expectativas,pre_covid,asset_ibov,39,-37.77357087651082,-68.44193213880229,34.05771086709485,-209.20587494927798,136.65239586409137
add_expectativas,pre_covid,asset_ibov,40,-39.699358988014666,-69.28010560605398,34.99878460832429,-208.8815560944943,140.78796241732456
add_expectativas,pre_covid,asset_ibov,41,-41.57413315091843,-70.78167389455467,34.46053900104133,-207.446976789154,145.1013981169699
add_expectativas,pre_covid,asset_ibov,42,-43.39313791604663,-70.9887631531144,34.357353494982,-214.22779606532134,145.27842993047673
add_expectativas,pre_covid,asset_ibov,43,-45.2123935647663,-71.19524111926984,33.326045567099705,-215.4636065363407,143.02825162712097
add_expectativas,pre_covid,asset_ibov,44,-47.05275033886941,-71.37143168304708,33.72534184288886,-233.86645503512935,144.60848075504236
add_expectativas,pre_covid,asset_ibov,45,-48.832444159427254,-72.63060154326362,34.057606847612966,-226.83752704495632,146.44187096069732
add_expectativas,pre_covid,asset_ibov,46,-50.489478425417936,-73.69447949312479,33.758171325108194,-234.12959394192313,145.03803908419573
add_expectativas,pre_covid,asset_ibov,47,-51.987990772991886,-74.4041696752703,34.12238628352461,-241.56400322227404,145.9774130614191
add_expectativas,pre_covid,asset_ibov,48,-53.266397100173435,-74.53107252530727,31.907794759618717,-241.5373571786894,149.40104086897884
add_expectativas,pre_covid,cambio_usd,0,0.07519614981761394,-0.047097109393558136,0.2041285360316166,-0.1758684673889574,0.3673485812178067
add_expectativas,pre_covid,cambio_usd,1,0.06605647809951971,-0.0669567926271281,0.258671953842206,-0.2814937958336813,0.47123947440747177
add_expectativas,pre_covid,cambio_usd,2,0.007116995352003932,-0.10373710528480329,0.1988859720631791,-0.29872829221082187,0.35283979338229865
add_expectativas,pre_covid,cambio_usd,3,-0.00965234060838589,-0.12111671857558644,0.1730203548631868,-0.3243489638900931,0.35422190674225
add_expectativas,pre_covid,cambio_usd,4,-3.35866268653758e-4,-0.1399554671342639,0.18007897981284346,-0.3330686696702553,0.33474248033280185
add_expectativas,pre_covid,cambio_usd,5,-0.04994271519109899,-0.1778239361659334,0.13623247387280085,-0.3836168131637795,0.26777289598961773
add_expectativas,pre_covid,cambio_usd,6,-0.062271934490572736,-0.19633820026952678,0.1277593545849985,-0.3949563419539832,0.27745081305843305
add_expectativas,pre_covid,cambio_usd,7,-0.0664925703380196,-0.17883478966912245,0.11961533589171225,-0.39948337759192376,0.2434060021855674
add_expectativas,pre_covid,cambio_usd,8,-0.08947906423692258,-0.19270523398759887,0.09512419438985788,-0.388487916474633,0.24998492376977796
add_expectativas,pre_covid,cambio_usd,9,-0.08924748772035318,-0.2054081484385805,0.08788870075720459,-0.38378799432961325,0.2203430348280394
add_expectativas,pre_covid,cambio_usd,10,-0.05082281594322157,-0.16325582900175695,0.1155507595735041,-0.31584428623517763,0.26282895112241905
add_expectativas,pre_covid,cambio_usd,11,-0.03059122799413561,-0.1494956387692008,0.12633673459993994,-0.3200844658193747,0.281635158964012
add_expectativas,pre_covid,cambio_usd,12,-0.03278939509146067,-0.16149701214234288,0.13856103877530124,-0.33132075272598116,0.29450031897941664
add_expectativas,pre_covid,cambio_usd,13,-0.03554949370784828,-0.15924947258072578,0.14156720201237702,-0.31457892106078383,0.314722403547561
add_expectativas,pre_covid,cambio_usd,14,-0.03125638635168809,-0.15609987602738973,0.14749979591180615,-0.29241601785330285,0.3128938640074776
add_expectativas,pre_covid,cambio_usd,15,-0.029464008239374066,-0.1442549226427821,0.13508939703237133,-0.2954266494566773,0.30586330353942676
add_expectativas,pre_covid,cambio_usd,16,-0.03541402362334615,-0.14398165328025894,0.13953559589082848,-0.3132922474401088,0.2987052459277007
add_expectativas,pre_covid,cambio_usd,17,-0.03504530584353508,-0.15099839112072116,0.13390217801715526,-0.32559437575873007,0.2975102412406794
add_expectativas,pre_covid,cambio_usd,18,-0.04119483845821975,-0.1588347858473876,0.11642094057259922,-0.3381190812054243,0.2882119118897936
add_expectativas,pre_covid,cambio_usd,19,-0.051139177656608394,-0.15161461015927893,0.10368820640428539,-0.3362982940963702,0.2832983421173933
add_expectativas,pre_covid,cambio_usd,20,-0.04869012589479789,-0.15332852610202635,0.10695169172197502,-0.33301218889904605,0.2695923445276454
add_expectativas,pre_covid,cambio_usd,21,-0.04109594946914084,-0.14757851143284847,0.11274196163867595,-0.3243325932173685,0.2582444973863556
add_expectativas,pre_covid,cambio_usd,22,-0.03957707572236273,-0.1414492898626057,0.10455206389664973,-0.30106747231621883,0.25175365934780525
add_expectativas,pre_covid,cambio_usd,23,-0.038346355869623844,-0.14418227384906795,0.10743364550426546,-0.3159631674186139,0.27064546350429214
add_expectativas,pre_covid,cambio_usd,24,-0.04095384842275787,-0.14491337907408483,0.10537828409370664,-0.3037543735467642,0.25466772750472555
add_expectativas,pre_covid,cambio_usd,25,-0.05220113719014056,-0.1500647478780408,0.09226766024376418,-0.31093394538604197,0.2505544405389609
add_expectativas,pre_covid,cambio_usd,26,-0.06250144022114211,-0.15548878450342213,0.0973588713045103,-0.3115956478964271,0.26038693066464985
add_expectativas,pre_covid,cambio_usd,27,-0.07289461133742943,-0.1584422632433751,0.09254127325195943,-0.3140163492619965,0.25156881472201126
add_expectativas,pre_covid,cambio_usd,28,-0.08773085816066856,-0.17039483263243535,0.09085255956006164,-0.33856442672516435,0.2697283030575278
add_expectativas,pre_covid,cambio_usd,29,-0.09998833103283306,-0.1790608493578138,0.08013861636153764,-0.3622689728550333,0.27906148203384773
add_expectativas,pre_covid,cambio_usd,30,-0.10741059114180429,-0.1849163353624809,0.07520190659677775,-0.39621628076021465,0.265674847329519
add_expectativas,pre_covid,cambio_usd,31,-0.11354389108808648,-0.18630997611638347,0.07606341951292803,-0.4380211284244823,0.27034253557926835
add_expectativas,pre_covid,cambio_usd,32,-0.11583874385708903,-0.18915636020934776,0.07293856627889961,-0.4419922146579247,0.2804880278245877
add_expectativas,pre_covid,cambio_usd,33,-0.11321919690345789,-0.18016404867740463,0.0792826225076452,-0.4337412695534071,0.27545122672738975
add_expectativas,pre_covid,cambio_usd,34,-0.10966433512935986,-0.17405669236573423,0.07354017099365062,-0.4471626149548866,0.29715036482148605
add_expectativas,pre_covid,cambio_usd,35,-0.10656321271934477,-0.16594254923680624,0.08093065085188436,-0.42335644528773075,0.32225297920002194
add_expectativas,pre_covid,cambio_usd,36,-0.10285458098134008,-0.16002830923566422,0.08254591594665422,-0.4037441755841587,0.2958457734139015
add_expectativas,pre_covid,cambio_usd,37,-0.09947341457278132,-0.15671712801740115,0.08201612508344237,-0.39993943550655064,0.30098366888387007
add_expectativas,pre_covid,cambio_usd,38,-0.0970239136176139,-0.16359086092432246,0.08901054057086656,-0.39957051061562066,0.3192645835575793
add_expectativas,pre_covid,cambio_usd,39,-0.09442440146336167,-0.16593941017030575,0.0911507906296266,-0.41583913074037693,0.31682286294509027
add_expectativas,pre_covid,cambio_usd,40,-0.09090510013297605,-0.1589936023628967,0.1002418234400935,-0.43162152837967765,0.30222307257716297
add_expectativas,pre_covid,cambio_usd,41,-0.08651886745736695,-0.1621486337898378,0.10328022125437253,-0.4342662744630471,0.3112526878989593
add_expectativas,pre_covid,cambio_usd,42,-0.08074351604664969,-0.15785619904175802,0.11155199152926448,-0.44149938391439303,0.32563658093369974
add_expectativas,pre_covid,cambio_usd,43,-0.07308323394251483,-0.15561377251631475,0.11914897576834639,-0.4540519587390911,0.33603864881832507
add_expectativas,pre_covid,cambio_usd,44,-0.06425472288695633,-0.14597498121924898,0.11902820044925627,-0.43803010078866017,0.35994266769248817
add_expectativas,pre_covid,cambio_usd,45,-0.05456606450396929,-0.14143978303446675,0.12670252337458182,-0.4472588520927661,0.4034142885087869
add_expectativas,pre_covid,cambio_usd,46,-0.04437427612044617,-0.13624805868563153,0.13962658611591355,-0.455551331315453,0.420516275135493
add_expectativas,pre_covid,cambio_usd,47,-0.0347017879561625,-0.12557240109123774,0.14251834688164988,-0.426562283593957,0.42599142793545197
add_expectativas,pre_covid,cambio_usd,48,-0.026047665043214624,-0.12604801257760306,0.14872113590995006,-0.4288637717871569,0.4704801089389267
add_eua,full,yield_6m,0,0.005,0.005,0.005,0.005,0.005
add_eua,full,yield_6m,1,0.006467524386688954,0.00495122215728097,0.007091734797057166,0.00417858924528601,0.008054563953459024
add_eua,full,yield_6m,2,0.006769318259612784,0.0040401088495844815,0.007326311864189872,0.00250293181663385,0.008360199512674726
add_eua,full,yield_6m,3,0.006900123106802752,0.0031113468269673497,0.007684238890602331,0.0010332470137725828,0.009283452237461971
add_eua,full,yield_6m,4,0.005952839199253776,0.0012160151574885068,0.007179890497628295,-7.152424325110159e-4,0.009165018330248569
add_eua,full,yield_6m,5,0.005315834463438083,2.214653398794099e-4,0.0071155706889724935,-0.0029374625119716917,0.009430842711099516
add_eua,full,yield_6m,6,0.005653253474679615,7.038676146818528e-4,0.007988632320759234,-0.0029875206366762434,0.010864231319513773
add_eua,full,yield_6m,7,0.005921040631349921,5.87929115753854e-4,0.008793383555990993,-0.003234962889862037,0.012350211602660028
add_eua,full,yield_6m,8,0.005320673140867493,-2.804893797236471e-4,0.008818857786697616,-0.004653476081166666,0.01238381089812847
add_eua,full,yield_6m,9,0.0048366780661186414,-0.0010730019490064733,0.009365235620192234,-0.0059101211148644426,0.013438595272905819
add_eua,full,yield_6m,10,0.004124866961982036,-0.001940032722696058,0.00915929572780412,-0.007415719150980204,0.01412385828909505
add_eua,full,yield_6m,11,0.0029268274424897136,-0.0030693407153969923,0.00876655212313605,-0.009189505573249174,0.013517962474882676
add_eua,full,yield_6m,12,0.0022567464794793087,-0.003515590809934401,0.008777200423953899,-0.010029831159820743,0.014209356943950651
add_eua,full,yield_6m,13,0.0010832996582344873,-0.0046178566437285315,0.008162674752326822,-0.011699738994999227,0.01309399167588397
add_eua,full,yield_6m,14,-2.0140010141178212e-4,-0.005922026239336511,0.00754199329764497,-0.01381798227035718,0.013061499744874654
add_eua,full,yield_6m,15,-0.00113075211324297,-0.00683357099500641,0.006995691562846891,-0.014431722673599403,0.012893510303054653
add_eua,full,yield_6m,16,-0.0023132101992835246,-0.00794238037712641,0.006268672180539602,-0.0160208676145941,0.01243100269224518
add_eua,full,yield_6m,17,-0.00344984361051426,-0.00889944102913143,0.005487897819832914,-0.01758818634235578,0.011493715448366791
add_eua,full,yield_6m,18,-0.004446643030633493,-0.01019080380916841,0.004833305795663875,-0.01851947468026367,0.011120636851196868
add_eua,full,yield_6m,19,-0.005530481238399212,-0.011489112118359424,0.0041195872677890375,-0.019691185633519487,0.010913743675896238
add_eua,full,yield_6m,20,-0.006536888783654302,-0.012700857697187469,0.0033389564254486933,-0.021619358390601036,0.01002787382914404
add_eua,full,yield_6m,21,-0.007420737455866702,-0.013771119126801833,0.0030406450620818083,-0.022875184769752494,0.009508608029187125
