cell,var,h,level,tcode,point,ar_lo,ar_hi,set_type,casedummy,dm_lo,dm_hi,boot_lo,boot_hi
producao,ind_min_extr,1,0.95,1,-0.92321633,-1.5636329,0.28380014,interval,1,-1.454957,-0.39147566,-2.0185564,0.43039352
producao,ind_uti_cap_instalada,1,0.95,1,-0.039048987,-3.5853436,1.2292282,interval,1,-1.3216941,1.2435961,-1.1642455,0.62108862
producao,energia_comercial,1,0.95,1,-10.367589,-343.37836,116.38193,interval,1,-134.62271,113.88754,-115.09834,68.835873
producao,energia_residencial,1,0.95,1,-61.347225,-178.03663,-15.870244,interval,1,-105.4051,-17.289351,-114.08352,19.84199
producao,energia_industrial,1,0.95,1,-12.239986,-425.86215,159.2765,interval,1,-173.32934,148.84937,-151.39179,81.738219
producao,energia_outros,1,0.95,1,-2.3165306,-82.695944,32.915165,interval,1,-34.501359,29.868298,-42.285226,31.234493
producao,pib,1,0.95,4,0.27431391,-0.51404991,0.66945957,interval,1,-0.063013569,0.61278,-0.1660833,0.7015027
producao,ibc_br,1,0.95,1,-0.15629034,-3.1435088,0.93117248,interval,1,-1.2463561,0.93377546,-1.0180566,0.42692701
producao,icc,1,0.95,1,-0.66308056,-2.4993587,0.20807955,interval,1,-1.4280256,0.10186449,-2.2139178,0.21170318
producao,ics,1,0.95,1,-1.2593265,-9.4499224,1.9325096,interval,1,-4.3516866,1.8330335,-3.8397129,0.28104884
producao,trab_employment_southest,1,0.95,1,-11497.79,-137181.69,32104.426,interval,1,-56269.751,33274.171,-46006.063,10408.372
producao,trab_employment_south,1,0.95,1,-4199.2701,-56989.529,14141.395,interval,1,-23018.266,14619.726,-18313.242,5213.1761
producao,trab_employment_northeast,1,0.95,1,-1979.5058,-30465.017,8162.6553,interval,1,-12259.415,8300.4034,-10177.163,3552.0827
producao,trab_employment_north,1,0.95,1,-928.89956,-9104.0784,1967.0314,interval,1,-3871.6589,2013.8598,-3194.0384,584.16838
producao,trab_employment_central_west,1,0.95,1,-1932.0421,-20337.357,4646.0533,interval,1,-8586.8224,4722.7382,-7038.1634,1539.3245
producao,trab_min_wage,1,0.95,1,0.032721446,-5.3071907,1.7984043,interval,1,-1.8243791,1.889822,-6.5148187,6.2683255
producao,trab_pop_forca_trab,1,0.95,1,205.76935,-338.18127,484.85957,interval,1,-29.878812,441.41751,-82.139062,411.27096
producao,trab_pop_ocupada,1,0.95,1,300.53424,-327.91418,600.2099,interval,1,38.068536,562.99995,-1.0007615,503.14994
producao,trab_tx_desemprego,1,0.95,1,-0.13221811,-0.19487326,0.034008441,interval,1,-0.19394019,-0.070496022,-0.2323593,-0.015428937
producao,trab_hrs_trabalhadas_industria,1,0.95,1,-0.30009445,-4.8782662,1.3609164,interval,1,-1.9678957,1.3677068,-1.5286196,0.61513628
producao,trab_menos_de_1_mes,1,0.95,1,-8.7853842,-83.040203,23.246908,interval,1,-38.281739,20.71097,-39.581924,12.078953
producao,trab_de_1_mes_a_menos_de_1_ano,1,0.95,1,-124.72762,-255.54291,226.9387,interval,1,-254.44753,4.9922974,-226.48674,18.343401
producao,trab_de_1_ano_a_menos_de_2_anos,1,0.95,1,-53.587838,-80.825265,-16.395189,interval,1,-72.837522,-34.338154,-103.11218,6.6178531
producao,trab_x2_anos_ou_mais,1,0.95,1,-17.821878,-87.313544,16.332395000000002,interval,1,-47.286501,11.642746,-70.25286,27.096962
producao,commodity_agro,1,0.95,1,10.676223,3.6726515,19.724373,interval,1,5.8617173,15.490728,5.8800438,14.526704
producao,commodity_metal,1,0.95,1,8.6049782,0.68691813,18.842499,interval,1,3.159716,14.05024,0.44522603,14.557601
producao,commodity_energia,1,0.95,1,6.9650887,0.76775375,9.2016288,interval,1,4.7134286,9.2167489,1.5025749,10.980277
producao,asset_ibov,1,0.95,6,-0.90961934,-5.5534106,2.8088968,interval,1,-3.4228549,1.6036162,-3.6764932,2.4845024000000002
producao,asset_idiv,1,0.95,6,-1.0772333,-6.5998002,2.485205,interval,1,-3.759835,1.6053683,-4.135503,2.1868392
producao,asset_ifix,1,0.95,6,-1.1263466,-3.2985818,0.19355118,interval,1,-2.1504306,-0.10226263,-2.2352411,0.38135511
producao,asset_ifnc,1,0.95,6,-1.4755367,-9.0711783,2.9308119,interval,1,-4.974454,2.0233805,-4.8644836,2.5352908
producao,asset_imat,1,0.95,6,0.4184617,-1.8030526,4.6190124,interval,1,-1.4290606,2.265984,-2.2492524,3.5958451
producao,asset_imob,1,0.95,6,-1.7488151,-7.94778,2.5205661,interval,1,-4.8602023,1.3625722,-5.257412,2.7020544
producao,asset_smll,1,0.95,6,-1.8326029,-7.6383395,2.156224,interval,1,-4.7430739,1.0778681,-4.9657263,2.0072936
producao,embi_perc,1,0.95,1,0.2292155,-0.0093834932,0.73071125,interval,1,0.020006699,0.43842429,0.087709241,0.41044952
producao,cds_5y,1,0.95,1,29.472744,2.2954854,87.276549,interval,1,5.5013634,53.444125,13.569822,48.182174
producao,msci,1,0.95,1,-0.041119606,-4.5349805,7.8625957,interval,1,-3.6455569,3.5633176,-9.1337047,8.8937046
producao,sp500_vix,1,0.95,1,0.094735598,-1.2211807,2.0801879,interval,1,-0.88285242,1.0723236,-1.6411495,1.7222405
producao,fiscal_dbgg,1,0.95,1,-0.22857778,-0.53310665,0.48186993,interval,1,-0.5098924,0.052736847,-0.57006705,0.11317094
producao,fiscal_dlsp,1,0.95,1,-0.67648048,-1.451384,-0.2889443,interval,1,-1.0079106,-0.34505037,-1.0617812,-0.35017902
producao,fiscal_primary_balance,1,0.95,1,-4515.8595,-9068.0758,5391.6041,interval,1,-8577.5301,-454.18893,-10741.844,4078.6887
producao,expect_focus_ipca12m,1,0.95,1,0.16462541,-0.078813469,0.23581432,interval,1,0.08500707,0.24424376,0.068948749,0.23840195
producao,expect_focus_selic_ny,1,0.95,1,0.55093924,0.29531338,0.72340991,interval,1,0.42394851,0.67792997,0.28670829,0.80556345
producao,expect_focus_pib_ny,1,0.95,1,-0.22398127,-0.31188527,-0.10717654,interval,1,-0.28526519,-0.16269735,-0.43587384,-0.055548512
producao,expect_focus_cambio_ny,1,0.95,1,0.093979364,0.0058738438,0.25046368,interval,1,0.022964545,0.16499418,0.04576206,0.15794249
producao,epu_brazil,1,0.95,1,22.438324,-0.4220524,82.351002,interval,1,0.055593582,44.821055,-6.600153,57.0091
producao,epu_canada,1,0.95,1,10.33124,-8.9494113,22.617611,interval,1,1.0226339,19.639847,-29.774306,52.167569
producao,epu_chile,1,0.95,1,17.367429,4.8824173,49.258632,interval,1,5.2992443,29.435613,-1.9683303,33.709167
producao,epu_china,1,0.95,1,0.88044242,-8.229503,22.232191,interval,1,-7.5545875,9.3154724,-18.145573,20.194445
producao,epu_germany,1,0.95,1,27.603536,8.5041874,65.259268,interval,1,11.384059,43.823013,-11.979993,60.628266000000004
producao,epu_india,1,0.95,1,4.4450959,-1.972304,21.876157,interval,1,-1.9515671,10.841759,-3.9278699,12.751383
producao,epu_russia,1,0.95,1,-2.0143019,-27.826999,69.163218,interval,1,-27.93819,23.909586,-43.394803,46.045446
producao,epu_us,1,0.95,1,8.2052177,-6.3165428,48.094615,interval,1,-6.3510617,22.761497,-14.465368,28.919295
producao,price_ipp,1,0.95,1,0.44866939,-0.010897314,1.2062548,interval,1,0.091805924,0.80553285,0.086500553,0.73572611
producao,price_ipca,1,0.95,1,-0.0015965605,-0.57613775,0.18510117,interval,1,-0.19967724,0.19648412,-0.20988358,0.15435127
producao,price_ipca_difusao,1,0.95,1,0.51532889,-2.2978842,1.5497233,interval,1,-0.5163782,1.547036,-0.83744598,1.7384176
producao,price_core_ipca_dw,1,0.95,1,0.026816259,-0.16707785,0.09192242,interval,1,-0.041136229,0.094768748,-0.047053875,0.08737194
producao,price_igp_m,1,0.95,1,0.18913361,-0.25222393,0.40286179,interval,1,0.0033796014,0.37488761,-0.095757109000000007,0.44921906
producao,price_ipc,1,0.95,1,-0.045816531,-0.62545178,0.1423498,interval,1,-0.24555438,0.15392132,-0.2388801,0.11231155
producao,price_core_ipc,1,0.95,1,0.0074693871,-0.090588696,0.03747039,interval,1,-0.02533422,0.040272994,-0.028804779,0.035865256
producao,price_incc,1,0.95,1,-0.0048085463,-0.27220584,0.082395098,interval,1,-0.097162999,0.087545906,-0.11867943,0.08623609
producao,price_inpc,1,0.95,1,-0.015789959,-0.62366453,0.1832872,interval,1,-0.2261822,0.19460228,-0.22999752,0.14368179
producao,price_core_ipca_ex0,1,0.95,1,0.033292774,-0.10296884,0.087676424,interval,1,-0.018770676,0.085356225,-0.046962872,0.10144311
producao,price_core_ipca_ex1,1,0.95,1,-0.0033028287,-0.3091642,0.10580449,interval,1,-0.1137873,0.10718165,-0.12595416,0.10384358
producao,dlsp_exchange_adjustment,1,0.95,1,-12280.844,-67652.914,15244.436,interval,1,-35892.327,11330.64,-36794.745,11278.041
producao,expect_focus_fiscal_dlsp_ny,1,0.95,1,-0.26500856,-0.68065147,0.73007988,interval,1,-0.65396686,0.12394974,-0.72347667,0.22020074
producao,expect_focus_fiscal_primary_balance_ny,1,0.95,1,-0.022215784,-0.23907318,0.072252071,interval,1,-0.10878055,0.064348982,-0.17344437,0.098426057
producao,expect_focus_fiscal_nominal_balance_ny,1,0.95,1,-0.15857872,-0.26686205,-0.084264455,interval,1,-0.21283236,-0.10432508,-0.34022293,-0.015811106
producao,cambio_eur,2,0.95,1,0.087927724,-0.094688589,0.43894342,interval,1,-0.065196912,0.24105236,-0.012735133,0.20699144
producao,cambio_cny,2,0.95,1,0.017109465,-0.0084377699,0.062338496,interval,1,-0.0034490912,0.037668021,0.0028502334,0.033983048
producao,cambio_ars,2,0.95,1,0.0062049279,8.2594215e-4,0.014340715,interval,1,0.0022039884,0.010205867,5.0297182e-4,0.01205083
producao,cambio_inr,2,0.95,1,0.0013527171,-7.7173747e-4,0.0051924811,interval,1,-3.7466338e-4,0.0030800976,1.4208978e-4,0.0028090158
producao,cambio_usd,2,0.95,1,0.11876638,-0.058392061,0.44940291,interval,1,-0.027609106,0.26514187,0.021027506,0.23932255
producao,juros_selic,2,0.95,1,0.40364107,-0.037445201,0.55641754,interval,1,0.24664021,0.56064192,0.19673852,0.60218397
producao,yield_3m,2,0.95,1,0.0057742603,9.7287155e-4,0.0072994253,interval,1,0.0041376177,0.007410903,0.0035034201,0.0074965186
producao,yield_6m,2,0.95,1,0.0070195292,0.0015759253,0.0088637173,interval,1,0.005103254,0.0089358044,0.0041795823,0.0090714694
producao,yield_1y,2,0.95,1,0.0081796574,0.0019422862,0.010807939,interval,1,0.0057308833,0.010628431,0.0047582575,0.011020591
producao,yield_2y,2,0.95,1,0.0085511134,0.0019051325,0.01246493,interval,1,0.0054665634,0.011635663,0.0045765561,0.01224237
producao,yield_5y,2,0.95,1,0.0074829092,0.0011874943,0.013401873,interval,1,0.0037910339,0.011174785,0.0037095351,0.011585242
producao,yield_10y,2,0.95,1,0.0064651911,6.8329382e-4,0.012573697,interval,1,0.0028708879,0.010059494,0.0030108937,0.010335532
producao,base_monetary_base,2,0.95,4,-0.87263615,-2.3258171,1.8326757,interval,1,-2.0609627,0.33010879,-1.7299257,0.64366607
producao,base_money_supply,2,0.95,4,-0.53670311,-1.9445199,2.1354406,interval,1,-1.6992903,0.63963383,-1.210632,0.71867445
producao,base_demand_deposit,2,0.95,4,-0.46288763,-2.020035,1.4551363,interval,1,-1.5017589,0.58694071,-1.5332472,0.9299245
producao,base_savings_deposit,2,0.95,4,-0.22241803,-0.87332482,0.81251293,interval,1,-0.71711262,0.27474145,-0.58405716,0.58087958
producao,base_m1,2,0.95,4,-0.51440432,-1.8571234,1.7209781,interval,1,-1.5544611,0.53664048,-1.3024701,0.64174933
producao,base_m2,2,0.95,4,2.2477934e-4,-0.77089128,1.3388751,interval,1,-0.61151713,0.61573199,-0.471612,0.63535285
producao,base_m3,2,0.95,4,-0.20550538,-0.39755778,0.046795384,interval,1,-0.33852829,-0.072304912,-0.40993817,0.042438926
producao,credito_agro,2,0.95,4,0.87583113,-0.021455982,1.7763587,interval,1,0.33363032,1.420962,0.18223098,1.5551463
producao,credito_industria_total,2,0.95,4,0.65230999,-0.27638742,2.1352961,interval,1,-0.054015814,1.3636275,0.033603089,1.4516793
producao,credito_construcao,2,0.95,4,0.84203784,0.16440122,1.3207897,interval,1,0.49797247,1.1872812,-0.050742912,2.0385771
producao,credito_comercio,2,0.95,4,0.82744337,-0.25060179,1.7529969,interval,1,0.22487892,1.4336305,0.0071464523,1.7084852
producao,credito_transporte,2,0.95,4,1.0747507,-0.20232419,2.8554472,interval,1,0.1678918,1.9898198,0.20271443,2.192776
producao,credito_pessoa_fisica,2,0.95,4,0.49799918,-0.30291863,0.73835752,interval,1,0.2326179,0.76408311,0.18931347,0.83244336
producao,spread_credito_pj_total,2,0.95,1,0.003310012,-0.017175232,0.033729182,interval,1,-0.01178753,0.018407554,-0.01698937,0.017995266
producao,spread_credito_pf_total,2,0.95,1,0.0018389481,-0.020702182,0.017132328,interval,1,-0.0093903238,0.01306822,-0.014646233,0.011532416
producao,credit_outstanding,2,0.95,4,0.61595816,0.092602086,0.93018142,interval,1,0.37086699,0.86164781,0.080187085,1.0835628
producao,fin_inst_reserve_req,2,0.95,4,0.28636707,-1.4697,1.274959,interval,1,-0.50889944,1.0879904,-1.1852442,1.8424521
producao,consumo_gasolina,2,0.95,1,1.7369255,-28.069632,12.05584,interval,1,-8.8698879,12.343739,-7.8204854,8.596385
producao,consumo_glp,2,0.95,1,0.33580379,-5.2670386,2.2165022,interval,1,-1.6274471,2.2990547,-2.148517,2.5644169
producao,consumo_oleo_combustivel,2,0.95,1,-0.74272081,-2.7549135,0.052584219,interval,1,-1.5078128,0.022371191,-3.3336396,3.0787537
producao,consumo_oleo_diesel,2,0.95,1,3.2855207,-58.633661,23.378239,interval,1,-18.047088,24.618129,-12.785305,17.8223
producao,consumo_demais_derivados,2,0.95,1,1.5947848,-17.386035,8.4818328,interval,1,-5.3201177,8.5096872,-4.1848044,5.2937617
producao,consumo_alcool,2,0.95,1,0.68260179,-38.556082,13.960039,interval,1,-13.122079,14.487282,-10.706395,11.260818
producao,capacidade_instalada_industria,2,0.95,1,-0.022457688,-0.99704115,0.30159938,interval,1,-0.36234291,0.31742753,-0.29662646,0.20797507
producao,vendas_varejo,2,0.95,1,-0.32053405,-4.6027002,1.1220287,interval,1,-1.8237145,1.1826464,-1.4520631,0.63218831
producao,vendas_servicos,2,0.95,1,0.33808068,-3.8938983,1.7801616,interval,1,-1.1560156,1.8321769,-0.80053608,1.3327907
producao,ind_automoveis,2,0.95,1,409.36081,-30781.021,11525.88,interval,1,-10852.412,11671.134,-8454.2122,7554.4664
producao,ind_leves,2,0.95,1,-295.20051,-5377.5824,1460.2073,interval,1,-2101.6868,1511.2858,-1901.3597,789.83918
producao,ind_caminhoes,2,0.95,1,-38.056316,-1066.9614,325.40607,interval,1,-407.90954,331.79691,-392.77908,283.0564
producao,ind_onibus,2,0.95,1,14.353664,-376.24377,151.31571,interval,1,-125.53316,154.24049,-107.08725,113.3066
producao,ind_bens_consumo,2,0.95,1,-0.55018369,-11.141262,3.1201972,interval,1,-4.3210199,3.2206526,-3.1780815,1.6972522
producao,ind_bens_duraveis,2,0.95,1,-1.5473271,-29.20642,7.9770432,interval,1,-11.363656,8.2690021,-8.7790546,3.7383665
producao,ind_bens_nao_duraveis,2,0.95,1,-0.26350253,-6.9794911,2.0575162,interval,1,-2.6513485,2.1243435,-2.0326956,1.2745426
producao,ind_bens_capital,2,0.95,1,-0.49342115,-13.193176,3.7558197,interval,1,-4.936309,3.9494667,-3.8437121,2.1039971
producao,ind_transformacao,2,0.95,1,-0.29417533,-8.0611184,2.3597588,interval,1,-3.0400591,2.4517084,-2.2276327,1.1915206
producao,ind_min_extr,2,0.95,1,-0.92997005,-1.8716453,0.58726061,interval,1,-1.652887,-0.20705312,-2.1182191,0.54992664
producao,ind_uti_cap_instalada,2,0.95,1,0.025580352,-3.961314,1.403057,interval,1,-1.3917513,1.4429121,-1.2301058,0.81297386
producao,energia_comercial,2,0.95,1,7.3037536,-365.99071,144.15449,interval,1,-129.39399,144.0015,-107.65542,99.6905
producao,energia_residencial,2,0.95,1,-59.704877,-143.2047,-22.046004,interval,1,-93.619613,-25.790141,-115.98694,31.248771
producao,energia_industrial,2,0.95,1,10.270032,-436.27562,175.37504,interval,1,-153.9496,174.48966,-144.3672,112.87288
producao,energia_outros,2,0.95,1,3.9654761,-80.676294,36.331238,interval,1,-27.689887,35.620839,-38.190708,37.953628
producao,pib,2,0.95,4,0.35263119,-0.83878879,0.85716967,interval,1,-0.11599473,0.82345576,-0.17780933,0.87355765
producao,ibc_br,2,0.95,1,0.03560497,-3.046705,1.1134953,interval,1,-1.0667906,1.1380005,-0.78870619,0.64872944
producao,icc,2,0.95,1,-0.83480355,-3.2282351,0.33385173,interval,1,-1.8463032,0.17669609,-2.5620908,0.13485232
producao,ics,2,0.95,1,-0.92348763,-9.8018454,2.5508741,interval,1,-4.2825328,2.4355576,-3.7874655,0.89121914
producao,trab_employment_southest,2,0.95,1,-9117.6582,-134272.34,32898.28,interval,1,-52975.029,34739.713,-42188.011,15528.336
producao,trab_employment_south,2,0.95,1,-3553.5335,-56570.749,14145.76,interval,1,-22080.249,14973.182,-17132.305,6806.4072
producao,trab_employment_northeast,2,0.95,1,-2237.8464,-31348.617,7500.5947,interval,1,-12421.03,7945.3376,-10642.33,3697.6163
producao,trab_employment_north,2,0.95,1,-1017.3146,-9321.2724,1805.6884,interval,1,-3945.5788,1910.9495,-3311.9538,784.05866
producao,trab_employment_central_west,2,0.95,1,-1478.6098,-19453.006,4636.1577,interval,1,-7819.1922,4861.9725,-6528.7089,2283.1894
producao,trab_min_wage,2,0.95,1,0.44224336,-3.7927213,2.0760226,interval,1,-1.1486226,2.0331094,-6.8250285,7.303858
producao,trab_pop_forca_trab,2,0.95,1,305.56717,-578.52348,724.41482,interval,1,-62.467267,673.6016,-98.121423,562.06441
producao,trab_pop_ocupada,2,0.95,1,423.81713,-617.21829,896.89101,interval,1,-0.61597894,848.25023,-17.087552,722.23963
producao,trab_tx_desemprego,2,0.95,1,-0.17867554,-0.28346394,0.092288325,interval,1,-0.2805873,-0.07676378,-0.30547911,-0.0166987
producao,trab_hrs_trabalhadas_industria,2,0.95,1,-0.17491993,-4.9534834,1.4721963,interval,1,-1.8716893,1.5218494,-1.4940881,0.79406482
producao,trab_menos_de_1_mes,2,0.95,1,-6.1991607,-99.89996,34.926064,interval,1,-43.742924,31.344603,-45.136967,17.573791
producao,trab_de_1_mes_a_menos_de_1_ano,2,0.95,1,-151.96538,-324.12024,339.84406,interval,1,-327.94812,24.017369,-278.35759,30.017707
producao,trab_de_1_ano_a_menos_de_2_anos,2,0.95,1,-62.029234,-88.995232,-18.533954,interval,1,-82.742154,-41.316314,-120.58982,6.1905554
producao,trab_x2_anos_ou_mais,2,0.95,1,-22.867266,-95.499393,7.3190066,interval,1,-51.186476999999996,5.4519442,-76.522136,27.550224
producao,commodity_agro,2,0.95,1,10.375107,0.32723077,19.882534,interval,1,4.4638386,16.286375,4.6455244,15.405077
producao,commodity_metal,2,0.95,1,7.3319525,-3.4114508,19.171726,interval,1,0.51084895,14.153056,-2.1502596,14.89878
producao,commodity_energia,2,0.95,1,7.9279074,-0.92241955,11.105769,interval,1,4.7204628,11.135352,1.2938306,13.182542
producao,asset_ibov,2,0.95,6,1.9775711,-1.9596628,7.8469319,interval,1,-0.92981706,4.8849593,-1.6116534,5.7613099
producao,asset_idiv,2,0.95,6,1.8186933,-2.1891851,6.5804622,interval,1,-0.82343217,4.4608188,-1.5217195,5.3245047
producao,asset_ifix,2,0.95,6,-0.30563047,-1.5492681,1.2881148,interval,1,-1.1570986,0.54583765,-1.4517965,1.3214505
producao,asset_ifnc,2,0.95,6,2.0737871,-3.1338721,7.5580365,interval,1,-1.1583658,5.3059399,-2.010694,6.319441
producao,asset_imat,2,0.95,6,2.2715894,-1.0271502,9.1979154,interval,1,-0.61934005,5.1625189,-0.66806984,5.7990176
producao,asset_imob,2,0.95,6,1.4731573,-3.2170558,7.8905522,interval,1,-1.844929,4.7912436,-2.6799317,6.2950929
producao,asset_smll,2,0.95,6,1.2027982,-3.0168084,6.8989183,interval,1,-1.7622896,4.1678861,-2.3552054,5.5450826
producao,embi_perc,2,0.95,1,0.14858171,-0.086894429,0.56225738,interval,1,-0.040180675,0.3373441,0.0021921899,0.32287197
