var,h,point,lo68,hi68,lo90,hi90,set_type68,set_type90,sign,sig68,sig90
asset_ibov,0,-0.9965048308800585,-4.165069142796673,1.7742667110257422,-7.901908516582008,4.263218129653312,interval,interval,-1,FALSE,FALSE
asset_ibov,1,-0.9096193398148971,-2.356711697519429,0.4333401771018757,-3.9686522097405903,1.7186128171244712,interval,interval,-1,FALSE,FALSE
asset_ibov,2,1.9775711405105194,0.46994909908908256,3.7026396972039124,-0.8834831838527931,5.73820827762431,interval,interval,1,TRUE,FALSE
asset_ibov,3,0.9120804167114246,-0.6496541088927396,2.7960416779196122,-1.9733500942967095,5.1305726822183075,interval,interval,1,FALSE,FALSE
asset_ibov,4,0.7007113462335142,-0.3671653849725723,1.9738930199132767,-1.2839816623365112,3.5347571135316223,interval,interval,1,FALSE,FALSE
asset_ibov,5,1.9673750198006312,1.0303741850252228,3.1032517724121025,0.24044856256073585,4.517057166325981,interval,interval,1,TRUE,TRUE
asset_ibov,6,1.853071854827307,1.0347761525839791,2.7891559426918526,0.29997114766877847,3.8934666771108795,interval,interval,1,TRUE,TRUE
asset_ibov,7,1.6695273301969058,0.9597058648140394,2.423928420682162,0.270485767245706,3.2529961509995995,interval,interval,1,TRUE,TRUE
asset_ibov,8,1.991101718141342,1.2853898036538696,2.656668835361189,0.511618557247617,3.3045046381163194,interval,interval,1,TRUE,TRUE
asset_ibov,9,2.001562426463341,1.2227809181225364,2.6773397714405074,0.2976428867176469,3.2793506258756016,interval,interval,1,TRUE,TRUE
asset_ibov,10,1.84232035346223,1.0087463248340647,2.5268862217184536,-0.03298626059618195,3.1011756996650996,interval,interval,1,TRUE,FALSE
asset_ibov,11,1.8658073263307535,0.9686992611339861,2.561586859805963,-0.2106805614890111,3.1093929870143806,interval,interval,1,TRUE,FALSE
asset_ibov,12,1.8220960133040882,0.8526935987950691,2.5597942185344063,-0.44274427651005743,3.1283689788804914,interval,interval,1,TRUE,FALSE
asset_ibov,13,1.6613824222792857,0.6139499692082003,2.455191972169012,-0.7906770466299821,3.064196267102645,interval,interval,1,TRUE,FALSE
asset_ibov,14,1.5407584358374251,0.43510855742852994,2.3711498426301167,-1.0590091030580853,3.0017733494254624,interval,interval,1,TRUE,FALSE
asset_ibov,15,1.4038043359434105,0.24219359068155596,2.277492857897601,-1.3256179691649572,2.942083691841758,interval,interval,1,TRUE,FALSE
asset_ibov,16,1.210250988633519,-0.0081730505474831,2.134030685498801,-1.6415272412219295,2.8430766595579247,interval,interval,1,FALSE,FALSE
asset_ibov,17,1.0146405016685494,-0.25045232485599783,1.9776301419764137,-1.9406145779649393,2.720085559477632,interval,interval,1,FALSE,FALSE
asset_ibov,18,0.8167935614544436,-0.48984066315040203,1.8168014287450518,-2.2274293551760307,2.592493960576689,interval,interval,1,FALSE,FALSE
asset_ibov,19,0.5970108291097102,-0.7504511388609646,1.6363760132844245,-2.5302893635130155,2.4497053053800353,interval,interval,1,FALSE,FALSE
asset_ibov,20,0.3719197088029038,-1.0134498478185456,1.4465527232767925,-2.834474884573226,2.2927878256574257,interval,interval,1,FALSE,FALSE
asset_ibov,21,0.14925903875695892,-1.2713437071197333,1.2563559829279007,-3.131158498010769,2.1326935884240203,interval,interval,1,FALSE,FALSE
asset_ibov,22,-0.07748691108480517,-1.5333467201923054,1.0626400755929097,-3.4312236804101426,1.9700536190237052,interval,interval,-1,FALSE,FALSE
asset_ibov,23,-0.30354221753149335,-1.7947852717596757,0.8684035974730899,-3.7328268784079945,1.8048001040070383,interval,interval,-1,FALSE,FALSE
asset_ibov,24,-0.5234692191983626,-2.05014077231257,0.6789264689394083,-4.030455659197129,1.6419781560894515,interval,interval,-1,FALSE,FALSE
asset_ibov,25,-0.7381907326641993,-2.3011712597179304,0.4947430519338917,-4.325782738247215,1.4839879134724996,interval,interval,-1,FALSE,FALSE
asset_ibov,26,-0.9462375155197498,-2.5466967656818085,0.3170268900874273,-4.61875233782982,1.3312920326861795,interval,interval,-1,FALSE,FALSE
asset_ibov,27,-1.1447325245271238,-2.783660186418119,0.1482877453071063,-4.906395249456776,1.1859008536759146,interval,interval,-1,FALSE,FALSE
asset_ibov,28,-1.333129880399617,-3.01138869468513,-0.01064037326073799,-5.187316714287331,1.0492285656521978,interval,interval,-1,TRUE,FALSE
asset_ibov,29,-1.5108279455870104,-3.229147863202251,-0.15930102939798935,-5.460674203320328,0.9215845675424302,interval,interval,-1,TRUE,FALSE
asset_ibov,30,-1.6765060915328218,-3.4352466610217687,-0.2967617816064554,-5.724444902996876,0.8035137271949664,interval,interval,-1,TRUE,FALSE
asset_ibov,31,-1.8296092375458757,-3.6286401143036695,-0.4226663876265842,-5.976689166991058,0.6953906618375278,interval,interval,-1,TRUE,FALSE
asset_ibov,32,-1.969882701960914,-3.8086512013614437,-0.5369896744760186,-6.216044101016068,0.5971595895948724,interval,interval,-1,TRUE,FALSE
asset_ibov,33,-2.0968550294816577,-3.9743618686504063,-0.6395821177227043,-6.4409811672121435,0.5087506359401228,interval,interval,-1,TRUE,FALSE
asset_ibov,34,-2.2103035284458286,-4.125044309820152,-0.7304829976507089,-6.649930345696353,0.4300450531941784,interval,interval,-1,TRUE,FALSE
asset_ibov,35,-2.310243477389819,-4.260280167356932,-0.8099051023913405,-6.841709006367866,0.36080651647293116,interval,interval,-1,TRUE,FALSE
asset_ibov,36,-2.3966820476996076,-4.3797142998881595,-0.8780327443652419,-7.015340241834865,0.3008098366369571,interval,interval,-1,TRUE,FALSE
asset_ibov,37,-2.4697264702306687,-4.483110169332525,-0.935102681728268,-7.169937833643644,0.24984065765351104,interval,interval,-1,TRUE,FALSE
asset_ibov,38,-2.5296285168921004,-4.570444704435323,-0.9814253465963281,-7.304889797599517,0.20767780694363022,interval,interval,-1,TRUE,FALSE
asset_ibov,39,-2.5766885504147847,-4.641831654681178,-1.0173038552662808,-7.419851722149128,0.17413678055236498,interval,interval,-1,TRUE,FALSE
asset_ibov,40,-2.6112640713393875,-4.697494537347519,-1.043051488669741,-7.514645078606463,0.14906127938674815,interval,interval,-1,TRUE,FALSE
asset_ibov,41,-2.6337949214737644,-4.73779832699009,-1.0590110723083765,-7.589296185187192,0.1323090255279434,interval,interval,-1,TRUE,FALSE
asset_ibov,42,-2.644769552998736,-4.763226773824623,-1.0655272688652908,-7.644050495891172,0.12376288228855381,interval,interval,-1,TRUE,FALSE
asset_ibov,43,-2.6447142588461157,-4.774351390234308,-1.0629494300853404,-7.679312459051116,0.12331964894313793,interval,interval,-1,TRUE,FALSE
asset_ibov,44,-2.6342004904775904,-4.771829542104111,-1.051644698510653,-7.695630074507721,0.13087422402227827,interval,interval,-1,TRUE,FALSE
asset_ibov,45,-2.613832472451313,-4.756392616658141,-1.031991634338262,-7.693694551958949,0.14631687260079193,interval,interval,-1,TRUE,FALSE
asset_ibov,46,-2.5842367522490033,-4.72882336502548,-1.0043810349067932,-7.6743054465031335,0.16952314107318747,interval,interval,-1,TRUE,FALSE
asset_ibov,47,-2.546061192999387,-4.689943366240059,-0.969223775451755,-7.638343939743378,0.2003402429138738,interval,interval,-1,TRUE,FALSE
asset_ibov,48,-2.4999689012144417,-4.640602183497034,-0.926951201251432,-7.586761141790173,0.2385805015056008,interval,interval,-1,TRUE,FALSE
asset_smll,0,-1.8702221077528576,-5.3403598179350364,1.079668828326675,-9.542336387224694,3.6496155266492907,interval,interval,-1,FALSE,FALSE
asset_smll,1,-1.8326029129419523,-3.5524714356346814,-0.31721406623345066,-5.566330305594866,1.055185873419031,interval,interval,-1,TRUE,FALSE
asset_smll,2,1.2027982408306142,-0.3609033853186768,2.9326704827748693,-1.8163359254285911,4.9093852722983256,interval,interval,1,FALSE,FALSE
asset_smll,3,-0.03078824294864589,-1.6312701027958783,1.8655007034427777,-3.0147636856550664,4.176950066742045,interval,interval,-1,FALSE,FALSE
asset_smll,4,-0.18103031770122652,-1.3173083079683217,1.1656945590787788,-2.2991866551142914,2.8077511565050983,interval,interval,-1,FALSE,FALSE
asset_smll,5,1.2774672723616294,0.2620654681243864,2.523897024905295,-0.5822345318951485,4.092938688752843,interval,interval,1,TRUE,FALSE
asset_smll,6,1.1895662727873957,0.3512223532588963,2.187421770811027,-0.3698425851149436,3.4088793571127414,interval,interval,1,TRUE,FALSE
asset_smll,7,1.0778478811824028,0.396483760433198,1.8493249568291075,-0.2221581925308194,2.7506539757677175,interval,interval,1,TRUE,FALSE
asset_smll,8,1.5164398651881335,0.871071665180435,2.166547381487419,0.20873677449369937,2.8437496507738027,interval,interval,1,TRUE,TRUE
asset_smll,9,1.585423574958762,0.904254755286691,2.2056091668892197,0.13127077960791833,2.7872869120315955,interval,interval,1,TRUE,TRUE
asset_smll,10,1.4820601431666685,0.7751197494469305,2.0773010796777767,-0.08848685162948679,2.5905031039075133,interval,interval,1,TRUE,FALSE
asset_smll,11,1.5828307069811771,0.8200821574689654,2.175863031061655,-0.18052064640176696,2.6440609008121885,interval,interval,1,TRUE,FALSE
asset_smll,12,1.6018920576915865,0.7752109279853131,2.225032514398212,-0.3384791975382689,2.7002093903872204,interval,interval,1,TRUE,FALSE
asset_smll,13,1.4968775218919137,0.6031019149860578,2.1619559999846105,-0.6141626733238716,2.6617907757382557,interval,interval,1,TRUE,FALSE
asset_smll,14,1.4392095032240155,0.4923132305423127,2.1327773092243434,-0.8144083546885413,2.644799829759586,interval,interval,1,TRUE,FALSE
asset_smll,15,1.3610072501032258,0.36294335116622445,2.091989357781441,-1.0144900900100413,2.6315791389416154,interval,interval,1,TRUE,FALSE
asset_smll,16,1.220306132296901,0.17207709388021583,1.9945731723189548,-1.2644067829445647,2.571629971174678,interval,interval,1,TRUE,FALSE
asset_smll,17,1.0775187382856621,-0.011146281356354176,1.885014182269902,-1.4978483183107814,2.4896787533080453,interval,interval,1,FALSE,FALSE
asset_smll,18,0.9298399594460912,-0.19456895962812484,1.7699587568237634,-1.7206938729589831,2.4042569568993555,interval,interval,1,FALSE,FALSE
asset_smll,19,0.7556541400094902,-0.4028632987636097,1.6307027384134427,-1.9609095358425996,2.299498646609929,interval,interval,1,FALSE,FALSE
asset_smll,20,0.5735389329699033,-0.6154133269752418,1.4790764947777204,-2.203092720339608,2.177675405078938,interval,interval,1,FALSE,FALSE
asset_smll,21,0.3909854143080382,-0.8255127012362016,1.324619092221039,-2.4393503102766743,2.0511024020546724,interval,interval,1,FALSE,FALSE
asset_smll,22,0.20049636685193184,-1.0431069538203737,1.1629027981357458,-2.681107266633052,1.9187799610324776,interval,interval,1,FALSE,FALSE
asset_smll,23,0.007392723318845291,-1.2627780692636073,0.9969728047472007,-2.9260651207118658,1.7800383057413671,interval,interval,1,FALSE,FALSE
asset_smll,24,-0.1827067305154707,-1.4792231457213305,0.8326791943333053,-3.169311972209126,1.6408531666756594,interval,interval,-1,FALSE,FALSE
asset_smll,25,-0.3710570469440653,-1.6947483081598553,0.6704215473989426,-3.4132874445166514,1.5036510091381743,interval,interval,-1,FALSE,FALSE
asset_smll,26,-0.5560352276996925,-1.9080221804833746,0.5113677095949194,-3.658013693656244,1.3686105557933073,interval,interval,-1,FALSE,FALSE
asset_smll,27,-0.7345697497289032,-2.1160431395197983,0.35840199447664584,-3.900908510012465,1.2382289738508432,interval,interval,-1,FALSE,FALSE
asset_smll,28,-0.9061455442113836,-2.3184280885845743,0.21255727300215047,-4.141151969816579,1.1143126675744346,interval,interval,-1,FALSE,FALSE
asset_smll,29,-1.070068720751635,-2.5144515424972758,0.07439413841349705,-4.3781275645808275,0.9972121634917034,interval,interval,-1,FALSE,FALSE
asset_smll,30,-1.2248537049847452,-2.702381370336508,-0.0549338218897104,-4.609979654580953,0.8876895424221145,interval,interval,-1,TRUE,FALSE
asset_smll,31,-1.3698566200001565,-2.881217213395689,-0.17488347355185768,-4.8349903388856825,0.786372658233517,interval,interval,-1,TRUE,FALSE
asset_smll,32,-1.504712079325386,-3.0502225707942134,-0.2853198587622177,-5.051859068076112,0.693273755641282,interval,interval,-1,TRUE,FALSE
asset_smll,33,-1.628795539766172,-3.208342326644345,-0.3859728824553541,-5.259003030154257,0.6083740386631423,interval,interval,-1,TRUE,FALSE
asset_smll,34,-1.741749928689862,-3.3547209763196952,-0.47677060970798285,-5.4547755215719596,0.5316233539241038,interval,interval,-1,TRUE,FALSE
asset_smll,35,-1.8434558423675467,-3.4887775173744133,-0.5578492279855486,-5.637850929753858,0.4627871556605382,interval,interval,-1,TRUE,FALSE
asset_smll,36,-1.9337673518203484,-3.609949257366828,-0.6293230346559271,-5.807037340459407,0.4016129863749081,interval,interval,-1,TRUE,FALSE
asset_smll,37,-2.012640811542697,-3.7177846502473417,-0.6913604941970708,-5.961204270149369,0.3478676450117794,interval,interval,-1,TRUE,FALSE
asset_smll,38,-2.0801797008267267,-3.812037815521289,-0.7442124763300239,-6.099473147369401,0.30130115487692116,interval,interval,-1,TRUE,FALSE
asset_smll,39,-2.1365302681325917,-3.8925851575441683,-0.7881230653117115,-6.221207221830513,0.261695872335032,interval,interval,-1,TRUE,FALSE
asset_smll,40,-2.181896050706402,-3.9594112284614393,-0.8233424497799479,-6.32592441056668,0.2288755896959357,interval,interval,-1,TRUE,FALSE
asset_smll,41,-2.21656594595596,-4.012646819032764,-0.8501470715559284,-6.413347820743262,0.2026912404350554,interval,interval,-1,TRUE,FALSE
asset_smll,42,-2.240877779917769,-4.05254518375278,-0.8688092585354915,-6.483422137432463,0.1830327003687275,interval,interval,-1,TRUE,FALSE
asset_smll,43,-2.2552091220860886,-4.079455155371032,-0.879598030097106,-6.536258063281637,0.1698234930514855,interval,interval,-1,TRUE,FALSE
asset_smll,44,-2.259986639074988,-4.093823780122333,-0.8827919750480713,-6.572123771567642,0.16300674979125113,interval,interval,-1,TRUE,FALSE
asset_smll,45,-2.2556733066500048,-4.09618551307964,-0.8786720200368038,-6.5914478204304014,0.16254250784501761,interval,interval,-1,TRUE,FALSE
asset_smll,46,-2.2427584708021553,-4.087140942291125,-0.8675217929010289,-6.594785901418771,0.168398617247801,interval,interval,-1,TRUE,FALSE
asset_smll,47,-2.2217579696413905,-4.067346292801916,-0.8496357733965216,-6.582796816863324,0.18053718532054788,interval,interval,-1,TRUE,FALSE
asset_smll,48,-2.193208308528059,-4.037503315581877,-0.8253199960228506,-6.55623249980613,0.19890697322255949,interval,interval,-1,TRUE,FALSE
asset_idiv,0,-1.3447259917571064,-4.541392976910848,1.360225734258586,-8.428701547102667,3.7050086591779503,interval,interval,-1,FALSE,FALSE
asset_idiv,1,-1.0772333293362792,-2.679613456310368,0.3045489099926121,-4.594292440158061,1.5272056458788894,interval,interval,-1,FALSE,FALSE
asset_idiv,2,1.818693305572033,0.39495455520232176,3.3272768358731977,-0.9918438455442673,4.980235878331776,interval,interval,1,TRUE,FALSE
asset_idiv,3,0.6972834894180687,-0.7112718309489707,2.2790543503712137,-2.001496251093616,4.112661162150746,interval,interval,1,FALSE,FALSE
asset_idiv,4,0.5395444051245791,-0.45077342887568944,1.6075853963674107,-1.3976794342546235,2.7983112976111966,interval,interval,1,FALSE,FALSE
asset_idiv,5,1.8342052497053771,0.9418980151309868,2.8135691858214487,0.1043744347950807,3.924192272884625,interval,interval,1,TRUE,TRUE
asset_idiv,6,1.7103440203530982,0.9022917956940161,2.5380003450106976,0.08703033325551303,3.414760462286976,interval,interval,1,TRUE,TRUE
asset_idiv,7,1.5508438203452277,0.8032789033313293,2.257381290424645,-0.014667109815349404,2.946622961209794,interval,interval,1,TRUE,FALSE
asset_idiv,8,1.8998992096991105,1.126497026937513,2.5617015078218266,0.19569483891676503,3.1424114811598693,interval,interval,1,TRUE,TRUE
asset_idiv,9,1.9113315320953295,1.0431170710125364,2.6161033265098865,-0.05331923550581413,3.1998150425621734,interval,interval,1,TRUE,FALSE
asset_idiv,10,1.758230014993916,0.8214513562709665,2.4930013332490493,-0.3980715901451596,3.0788211406755304,interval,interval,1,TRUE,FALSE
asset_idiv,11,1.7908845728902105,0.7828727698838065,2.552098454567768,-0.5729989121580848,3.133757590273366,interval,interval,1,TRUE,FALSE
asset_idiv,12,1.7477749694928053,0.6632057114697705,2.562047014376408,-0.802861481146519,3.180183671251089,interval,interval,1,TRUE,FALSE
asset_idiv,13,1.5876661200451256,0.42452702736285725,2.4637328953918702,-1.1434812972486779,3.1311866748504427,interval,interval,1,TRUE,FALSE
asset_idiv,14,1.469710250060181,0.24839958485755584,2.386762445359776,-1.4023289133073489,3.0830229177825355,interval,interval,1,TRUE,FALSE
asset_idiv,15,1.3333544207097363,0.057189900113448655,2.2970439601461208,-1.6594082807669177,3.0333986708724407,interval,interval,1,TRUE,FALSE
asset_idiv,16,1.1395691388763423,-0.19114232401676928,2.1547138474730367,-1.9656651728700434,2.9392942402982074,interval,interval,1,FALSE,FALSE
asset_idiv,17,0.9445017969229543,-0.43061682285304514,1.9995531566228852,-2.2553600603312125,2.8202357152747,interval,interval,1,FALSE,FALSE
asset_idiv,18,0.7465960746450621,-0.6678295628614035,1.8391567173814949,-2.533839237397701,2.695466164964143,interval,interval,1,FALSE,FALSE
asset_idiv,19,0.5261427535576993,-0.9266326729274412,1.6578356499727844,-2.829264018861248,2.5532213843910556,interval,interval,1,FALSE,FALSE
asset_idiv,20,0.3004916369837742,-1.1878655373829234,1.4668666626780595,-3.126946338682616,2.3958797216877286,interval,interval,1,FALSE,FALSE
asset_idiv,21,0.07703783984305353,-1.4446073330426739,1.2753587541556415,-3.41856986760794,2.235043307065371,interval,interval,1,FALSE,FALSE
asset_idiv,22,-0.15086400189181984,-1.7060629924697615,1.0798857456579263,-3.7149042513502595,2.070919912609797,interval,interval,-1,FALSE,FALSE
asset_idiv,23,-0.3781679709092571,-1.967437279874334,0.8838292133449124,-4.014144191597533,1.9038735678915981,interval,interval,-1,FALSE,FALSE
asset_idiv,24,-0.5994695805559822,-2.2233725109579083,0.692651602260416,-4.310934042756354,1.739403753481337,interval,interval,-1,FALSE,FALSE
asset_idiv,25,-0.81576549671839,-2.475647364380798,0.5067913632390624,-4.606882376245709,1.579827619814703,interval,interval,-1,FALSE,FALSE
asset_idiv,26,-1.0254840848504871,-2.7229865047332615,0.3275263813712688,-4.9018434614787605,1.4257016565199316,interval,interval,-1,FALSE,FALSE
asset_idiv,27,-1.2257137764907213,-2.9623052179927365,0.15744987579679856,-5.192765095329934,1.2791960850429058,interval,interval,-1,FALSE,FALSE
asset_idiv,28,-1.4159250023573675,-3.1928801227553807,-0.0026551247458686113,-5.478097549266295,1.1416706914686097,interval,interval,-1,TRUE,FALSE
asset_idiv,29,-1.5954706239627592,-3.4138660650836443,-0.1523417274349996,-5.756809461594223,1.0133791646074748,interval,interval,-1,TRUE,FALSE
asset_idiv,30,-1.762991145518126,-3.6234707766587992,-0.2906767580864152,-6.026680921192744,0.8948472725895009,interval,interval,-1,TRUE,FALSE
asset_idiv,31,-1.917920282527983,-3.8205538194138433,-0.4173515150977281,-6.2855614811539,0.7863667999724766,interval,interval,-1,TRUE,FALSE
asset_idiv,32,-2.0599763737907084,-4.004328591185318,-0.5323819291980578,-6.5318793134482425,0.6877870503454109,interval,interval,-1,TRUE,FALSE
asset_idiv,33,-2.188657536827447,-4.1737718560614265,-0.6356456002968804,-6.7639041539543605,0.5989684493486112,interval,interval,-1,TRUE,FALSE
asset_idiv,34,-2.303723013108045,-4.328063239567346,-0.7272190041052605,-6.97987540313446,0.5197173955503915,interval,interval,-1,TRUE,FALSE
asset_idiv,35,-2.405168805818889,-4.466698264260913,-0.8073480077270638,-7.1784406097538165,0.44972624025963825,interval,interval,-1,TRUE,FALSE
asset_idiv,36,-2.4929810570069213,-4.589244195559164,-0.8762385694194905,-7.358471943645058,0.388718388193932,interval,interval,-1,TRUE,FALSE
asset_idiv,37,-2.567251493171036,-4.695399573192483,-0.9341465788104707,-7.518950803226318,0.3364392624995132,interval,interval,-1,TRUE,FALSE
asset_idiv,38,-2.628218670773632,-4.785087791916248,-0.9813967714475273,-7.659155954824588,0.29263782461343824,interval,interval,-1,TRUE,FALSE
asset_idiv,39,-2.676170226734192,-4.858379226570002,-1.0182985818535693,-7.778654675949599,0.2571147206597923,interval,interval,-1,TRUE,FALSE
asset_idiv,40,-2.7114539643351137,-4.9154649152786485,-1.0451668202831903,-7.877198468566619,0.22971088139295695,interval,interval,-1,TRUE,FALSE
asset_idiv,41,-2.734502624854602,-4.956687906235657,-1.0623415125295461,-7.9547631551138895,0.21029127646693943,interval,interval,-1,TRUE,FALSE
asset_idiv,42,-2.745799051978454,-4.982519399967334,-1.0701592298018436,-8.01156182733122,0.19875661201430678,interval,interval,-1,TRUE,FALSE
asset_idiv,43,-2.745866062127837,-4.99352721481794,-1.068957186979156,-8.047982173927739,0.19503060877964767,interval,interval,-1,TRUE,FALSE
asset_idiv,44,-2.735273804863984,-4.990373448324818,-1.0590871100077974,-8.064570480350659,0.19904248663212212,interval,interval,-1,TRUE,FALSE
asset_idiv,45,-2.7146268354619707,-4.973801786502336,-1.0409087941871353,-8.062030277904393,0.2107236576729567,interval,interval,-1,TRUE,FALSE
asset_idiv,46,-2.684553688535475,-4.944614031861638,-1.0147915759479824,-8.041185512225432,0.22999649450191206,interval,interval,-1,TRUE,FALSE
asset_idiv,47,-2.6457058723674653,-4.903656904120754,-0.9811228661178935,-8.002952579702576,0.25675936049224496,interval,interval,-1,TRUE,FALSE
asset_idiv,48,-2.5987515186774557,-4.8518103871790705,-0.9403088831373748,-7.948327488356536,0.29087910450741566,interval,interval,-1,TRUE,FALSE
asset_imob,0,-1.9010062477021945,-5.685680461267811,1.2870641456128005,-10.307229102412693,4.03704855176263,interval,interval,-1,FALSE,FALSE
asset_imob,1,-1.7488150519285748,-3.586647198229738,-0.12814321361918143,-5.736943515104934,1.3409146466749362,interval,interval,-1,TRUE,FALSE
asset_imob,2,1.4731572899078798,-0.2727089636482764,3.413405015419703,-1.8897981258324283,5.64027473634231,interval,interval,1,FALSE,FALSE
asset_imob,3,0.08184008258318136,-1.7321445425986046,2.23570864076756,-3.2965277729794145,4.866318052519265,interval,interval,1,FALSE,FALSE
asset_imob,4,-0.12997776144951048,-1.455416178646728,1.4497045108294961,-2.5938154372138995,3.3856744352004102,interval,interval,-1,FALSE,FALSE
asset_imob,5,1.3681155553575939,0.20758783940594364,2.8030634523443827,-0.7496845788268233,4.621200281352262,interval,interval,1,TRUE,FALSE
asset_imob,6,1.1965174003373704,0.19105877853511644,2.3929555802837124,-0.674002296395474,3.857125307397398,interval,interval,1,TRUE,FALSE
asset_imob,7,1.0102247541499987,0.18275497763135842,1.9455441634450752,-0.5699107224344929,3.03653742463338,interval,interval,1,TRUE,FALSE
asset_imob,8,1.4167579165657072,0.6500912592939795,2.19008764941563,-0.1356579244244056,2.99673910282109,interval,interval,1,TRUE,FALSE
asset_imob,9,1.4276236786436038,0.6146266535932529,2.165988743684607,-0.31018173458589793,2.856674415246891,interval,interval,1,TRUE,FALSE
asset_imob,10,1.263336833719926,0.41223098393454233,1.9752629599578304,-0.6337855776809097,2.5846685177776068,interval,interval,1,TRUE,FALSE
asset_imob,11,1.3249238309648492,0.4170161995568223,2.0218541256098357,-0.7872402964392294,2.564268332841552,interval,interval,1,TRUE,FALSE
asset_imob,12,1.304005334726703,0.32738846625781703,2.0242842230309264,-1.012652284968643,2.56018497470874,interval,interval,1,TRUE,FALSE
asset_imob,13,1.1570130551974154,0.10383489250417627,1.918513177002371,-1.3651547623609621,2.4724999925785816,interval,interval,1,TRUE,FALSE
asset_imob,14,1.0673682819973258,-0.046979321138470066,1.8560052020320623,-1.628647405459523,2.415909018749733,interval,interval,1,FALSE,FALSE
asset_imob,15,0.9608798325827596,-0.2097521986669768,1.7840305857773309,-1.879941468191217,2.3641605726351798,interval,interval,1,FALSE,FALSE
asset_imob,16,0.7927357076929563,-0.4349380024213596,1.6590743974627657,-2.181508438029349,2.2721259416833215,interval,interval,1,FALSE,FALSE
asset_imob,17,0.6276588352496525,-0.6489667479996916,1.5293890212911387,-2.463805214148168,2.1681692835485538,interval,interval,1,FALSE,FALSE
asset_imob,18,0.4618640586964671,-0.8577335783460175,1.3979993936088704,-2.7271062038451057,2.0644391752752638,interval,interval,1,FALSE,FALSE
asset_imob,19,0.2719445312811832,-1.0890080009657828,1.2456905584164606,-3.003668247538846,1.9456722831187774,interval,interval,1,FALSE,FALSE
asset_imob,20,0.0776609101493115,-1.3222371835484785,1.0864371003636606,-3.280261918333887,1.8175005901216763,interval,interval,1,FALSE,FALSE
asset_imob,21,-0.11340061721033243,-1.549077282316991,0.9284453197438971,-3.5456063854091355,1.689515512863733,interval,interval,-1,FALSE,FALSE
asset_imob,22,-0.3096079281620593,-1.7800592770148664,0.7661702897880073,-3.8112832948058006,1.559292754691125,interval,interval,-1,FALSE,FALSE
asset_imob,23,-0.5054937465341662,-2.0102684416336376,0.6033107135590664,-4.076566172469163,1.4274378366888818,interval,interval,-1,FALSE,FALSE
asset_imob,24,-0.6953626093411013,-2.2336644915964117,0.44514035965652393,-4.33517320477422,1.2987418461252647,interval,interval,-1,FALSE,FALSE
asset_imob,25,-0.8808786185926424,-2.4524295806314282,0.2911501564730482,-4.588784536957196,1.1741919243050654,interval,interval,-1,FALSE,FALSE
asset_imob,26,-1.0605666198309864,-2.6654980746743306,0.14241408396570915,-4.8379652794697785,1.0539496212899484,interval,interval,-1,FALSE,FALSE
asset_imob,27,-1.2314167808152583,-2.869713975107087,0.001511113345062529,-5.079829679738766,0.9399710585945764,interval,interval,-1,FALSE,FALSE
asset_imob,28,-1.3931607178650938,-3.064648275214042,-0.1310579498596317,-5.313175666632324,0.833216971025707,interval,interval,-1,TRUE,FALSE
asset_imob,29,-1.545311443391384,-3.2498127608325573,-0.2549426310790531,-5.5377061315829526,0.7338045410726474,interval,interval,-1,TRUE,FALSE
asset_imob,30,-1.686527283056373,-3.4236520761227336,-0.36913351665188876,-5.751825000012413,0.642330477200889,interval,interval,-1,TRUE,FALSE
asset_imob,31,-1.816364222679581,-3.585355204019102,-0.4733115891637003,-5.953990063094257,0.5591417855811394,interval,interval,-1,TRUE,FALSE
asset_imob,32,-1.9346600311507978,-3.734504720316124,-0.5674558984634301,-6.143358819907796,0.484191685467041,interval,interval,-1,TRUE,FALSE
asset_imob,33,-2.04096212953245,-3.870378380281757,-0.6513403632962067,-6.318878696719765,0.41751134878494806,interval,interval,-1,TRUE,FALSE
asset_imob,34,-2.135094938585839,-3.992445738672275,-0.7249564419828661,-6.479390153268449,0.3590694457124807,interval,interval,-1,TRUE,FALSE
asset_imob,35,-2.2171235546829604,-4.1004842103617065,-0.7884795929924405,-6.624124251642439,0.3087004213208855,interval,interval,-1,TRUE,FALSE
asset_imob,36,-2.287070735582553,-4.194290290122641,-0.8420357281065484,-6.752473308742836,0.2662603824996242,interval,interval,-1,TRUE,FALSE
asset_imob,37,-2.345056524475731,-4.273750792800781,-0.8858138252385505,-6.86385121917356,0.23160282516027633,interval,interval,-1,TRUE,FALSE
asset_imob,38,-2.3913450925207194,-4.3389474317089745,-0.920090577498956,-6.95790723984597,0.20455169382908872,interval,interval,-1,TRUE,FALSE
asset_imob,39,-2.4262325781136758,-4.390066041816279,-0.9451348797434009,-7.034513106434889,0.18495548335521708,interval,interval,-1,TRUE,FALSE
asset_imob,40,-2.4500633939375076,-4.427372374445496,-0.9612317180044189,-7.093649400963008,0.17267722467292784,interval,interval,-1,TRUE,FALSE
asset_imob,41,-2.4632602296359662,-4.451252035276329,-0.9687043561811838,-7.135458210560945,0.16757837042012663,interval,interval,-1,TRUE,FALSE
asset_imob,42,-2.466284969254156,-4.462185875108083,-0.9678804582448585,-7.160262525168804,0.16953494891759707,interval,interval,-1,TRUE,FALSE
