var,h,lp,lp_se,lp_t,dfm,dfm_sig90,razao_lp_dfm
asset_imat,10,-5.569419827325401,3.452388621932312,-1.613207676547196,4.10361452701144,FALSE,-1.3571985844833896
asset_imat,11,-5.459758502529803,3.191776116722806,-1.7105706361809847,4.585490811281696,FALSE,-1.190659566713588
asset_imat,12,-6.895054375693554,3.1370714724919093,-2.1979270909682267,5.105018310690655,FALSE,-1.3506424377076771
asset_imat,13,-5.680621252575238,3.36422236228106,-1.688539175134541,5.309177642696131,FALSE,-1.069962550676771
asset_imat,14,-4.365184048832752,3.492075923026931,-1.2500255278095476,5.442985561629148,FALSE,-0.8019833966868365
asset_imat,15,-6.59772863769027,4.189809836534524,-1.5747083746281394,5.277459297745601,FALSE,-1.2501713922281987
asset_imat,16,-6.970518839980523,4.55991824283798,-1.5286499601015313,4.856158597626253,FALSE,-1.4353976913743702
asset_imat,17,-6.891117765629606,4.599831288518602,-1.4981240252941808,4.387248348168917,FALSE,-1.5707152225621592
asset_imat,18,-6.2841407057477685,4.579558145165612,-1.3722155078174059,3.8237398456525824,FALSE,-1.6434540422232307
asset_imat,19,-4.771479795382357,4.662362351293716,-1.0234038961082386,3.1691776689400477,FALSE,-1.5055892391726367
asset_imat,20,-3.1035216321371717,4.940940257918199,-0.6281236910653926,2.5011730928646267,FALSE,-1.2408264110112697
asset_imat,21,-1.6787170673535912,5.935401748124664,-0.28283124522851294,1.7527385161540971,FALSE,-0.9577681165112263
asset_imat,22,-3.041087586107951,5.601678912806157,-0.5428885934814355,0.9587123941778332,FALSE,-3.172054105669416
asset_imat,23,-4.755096598662804,5.208924342757389,-0.9128749595440759,0.15301659469909923,FALSE,-31.07569220197001
asset_imat,24,-8.975570138237927,4.677757379432535,-1.9187763302351448,-0.7057198889789953,FALSE,12.718318242700215
