var,indicador,L,h,n,n_alto,n_baixo,b_alto,se_alto,b_baixo,se_baixo,dif,se_dif,t_dif,F_alto,F_baixo,flag_alto,flag_baixo,rf_alto,rf_se_alto,rf_baixo,rf_se_baixo
price_core_ipca_ex0,cds_ma12,2,10,131,70,61,-0.019426695163190004,0.053287182959046504,-0.004859004127993387,0.03700817617859507,-0.014567691035196617,0.06070611422326214,-0.2399707380647069,12.416352174443482,34.401162865439034,ok,ok,-5.928565303262787e-4,0.001622602943569824,-3.7032306630618503e-4,0.0027961468971495693
price_core_ipca_ex0,cds_ma12,2,11,130,70,60,0.12310634403253602,0.06702879048391303,-0.07209534268667056,0.035957947801679074,0.19520168671920657,0.06699404457414974,2.9137170021606202,12.90975796740613,35.23300304945072,ok,ok,0.0037569128134602933,0.002375368060014148,-0.005284603797967333,0.0026012342292440283
price_core_ipca_ex0,cds_ma12,2,12,129,70,59,0.019541096265606087,0.0625715013684993,-0.011953691223664294,0.05014078892404489,0.031494787489270384,0.07036706730355087,0.44757851500912404,13.430926508692671,39.27137456450366,ok,ok,5.963477798436034e-4,0.0020115716020284837,-8.72587160938347e-4,0.003596984432765319
price_core_ipca_ex0,cds_ma12,2,13,128,70,58,0.12927248808179342,0.06950121681358366,-0.08454002785392163,0.02461861622667466,0.21381251593571504,0.06596492964285725,3.2413059044150274,13.880679345880777,46.88073100234924,ok,ok,0.003945088863771304,0.0018837634091845839,-0.006351656677234672,0.002060812302840924
price_core_ipca_ex0,cds_ma12,2,14,127,70,57,0.15049900206116404,0.11197085547587263,-0.031426669231697985,0.03882679378278426,0.18192567129286202,0.11036374796305545,1.6484187484622406,14.168937810058127,50.3150142197322,ok,ok,0.004592871583505347,0.003966997155617685,-0.0024288401735319647,0.0027032426970587534
price_core_ipca_ex0,cds_ma12,2,15,126,70,56,0.1361928314705125,0.06875769150179316,-0.05177747850065941,0.0243140905448635,0.18797030997117192,0.0753033183575219,2.4961756542883604,14.532949945400631,53.79706913476796,ok,ok,0.004156281284059621,0.0017810418802778833,-0.0040054138653060414,0.0016510663329364185
price_core_ipca_ex0,cds_ma12,2,16,125,70,55,0.07145001769787228,0.08255210943282268,-0.061922499806119906,0.06393972956314373,0.13337251750399218,0.10644695954039188,1.2529481168824108,15.24541550921224,53.47488467335308,ok,ok,0.002180484597426993,0.0021259493024676584,-0.0049666576163190125,0.004615987037806591
price_core_ipca_ex0,cds_ma12,2,17,124,70,54,0.01973815479900793,0.04876093115651413,-0.07240635047456465,0.04176264856034438,0.09214450527357257,0.07018216376661947,1.312933376918752,15.819741181526798,54.20443066666669,ok,ok,6.023615375599922e-4,0.00144100448040543,-0.0057818614469944025,0.003121606971368358
price_core_ipca_ex0,cds_ma12,2,18,123,70,53,-0.08959875582117235,0.052049046759374454,-0.05414372793805569,0.046590366162860816,-0.03545502788311666,0.06309268858624892,-0.5619514507556443,16.458166828472198,60.4238861470029,ok,ok,-0.0027343409185361586,0.0015573125021871386,-0.004298526640709399,0.003259897819421908
price_core_ipca_ex0,cds_ma12,2,19,122,70,52,0.16390454153980216,0.0929574397364251,-0.1193992239498084,0.026276434017856922,0.28330376548961056,0.09148496304210715,3.096724926906472,17.074316546694,60.730140334466654,ok,ok,0.005001976763535053,0.0017710394245428987,-0.00949906625565667,0.0016569335787470006
price_core_ipca_ex0,cds_ma12,2,20,121,70,51,-0.1939760917913219,0.07060763137099188,-0.08747309147953786,0.04502212739914578,-0.10650300031178403,0.06856571944297193,-1.553298079229893,17.93155063792759,63.345682036398706,ok,ok,-0.005919688952578148,0.0014739298455166818,-0.006957794109286507,0.0029920933957847356
price_core_ipca_ex0,cds_ma12,2,21,120,70,50,0.07196760936350216,0.06142690216418911,-0.11841424302215443,0.04855191847654242,0.19038185238565658,0.07952034936230958,2.394127464383252,18.95022845822509,65.90972048335773,ok,ok,0.0021962802639880555,0.001470816177302169,-0.009400097450681141,0.002911093755228559
price_core_ipca_ex0,cds_ma12,2,22,119,70,49,0.03647948033775038,0.04346698947670536,-0.10735339370652497,0.05645665681202238,0.14383287404427536,0.08587640219550818,1.6748823933823187,20.053848583912764,59.71524144108687,ok,ok,0.0011132669740471918,0.0011539456736282803,-0.008614682929035139,0.003948934027181666
price_core_ipca_ex0,cds_ma12,2,23,118,69,49,-0.026751401605449702,0.06110300915248552,-0.05491918078104163,0.07166663837840939,0.02816777917559193,0.07526088058439799,0.37426853043533576,21.242249994601504,61.610595381231526,ok,ok,-8.161853454789827e-4,0.0017404043870928626,-0.004407045858696845,0.0055598183171118604
price_core_ipca_ex0,cds_ma12,2,24,117,68,49,0.01920891544486466,0.07906386459980122,-0.14052352460148426,0.058761812173271595,0.15973244004634893,0.08056742589357697,1.9825933157817714,22.60239023495171,63.832354777646856,ok,ok,5.853443201462791e-4,0.0023266129467929752,-0.011276454024559918,0.003988714739284444
asset_ifnc,cds_ma12,2,0,141,70,71,0.04759929268018823,2.1673966629644257,-3.2146344347477567,1.7334527008866991,3.2622337274279447,2.7763123962365825,1.1750240109326495,11.346071683508528,18.54925939556768,ok,ok,0.0014718585126678452,0.067230600922850145,-0.2351035201084301,0.09913909997720909
asset_ifnc,cds_ma12,2,1,140,70,70,-4.828921986888709,3.3729634191738485,-3.3064742240532543,2.2351876385162486,-1.5224477628354545,4.029310281258029,-0.37784326759767844,11.800561066108518,18.745428562743726,ok,ok,-0.1493192342628893,0.09030062391118703,-0.24181017521603415,0.15198794612003846
asset_ifnc,cds_ma12,2,2,139,70,69,-3.0084966184462973,2.9903628938379905,-4.879704911652675,1.6475782672302504,1.871208293206378,3.4259749087052676,0.5461827196841726,11.852509210773102,18.277089801714165,ok,ok,-0.09302830167271603,0.09998874866066225,-0.35327803986942974,0.11821445360838569
asset_ifnc,cds_ma12,2,3,138,70,68,2.1036309992430686,3.909572627902116,-1.890281737144842,2.1843696987602716,3.9939127363879106,4.520298511850379,0.8835506606294916,12.133093172364273,18.29134328402349,ok,ok,0.06504817655557993,0.10912035489332242,-0.13630775432867687,0.14567654147583933
asset_ifnc,cds_ma12,2,4,137,70,67,5.9984198843665215,4.189784983382253,-3.7419679838873616,2.1847878799977365,9.740387868253883,4.607762044276663,2.1139086121759463,12.903456098098163,18.0508187213883,ok,ok,0.18548228079658102,0.09666096139473143,-0.2686397164510162,0.1557873290461507
asset_ifnc,cds_ma12,2,5,136,70,66,1.4322712521835275,3.07196163937839,-1.5588787902278365,2.108212571578599,2.991150042411364,3.660944706840039,0.8170432175123422,13.039510629575474,18.367190672951782,ok,ok,0.0442884865834694,0.08717892423439423,-0.1118707961400845,0.14148713741635843
asset_ifnc,cds_ma12,2,6,135,70,65,-6.182158761216524,3.2624502199205465,-2.4470556393164498,2.046201001039534,-3.735103121900074,3.8295651576091725,-0.9753334825701016,13.174181118486853,18.35214109534125,ok,ok,-0.19116382803963194,0.11171411395110262,-0.1754856629612489,0.17397337813105562
asset_ifnc,cds_ma12,2,7,134,70,64,-6.4450618642846536,2.571422718522986,-0.42301812807589156,1.2986414279468934,-6.0220437362087615,2.745257825525797,-2.1936168181417948,13.064391160186641,23.312816265629156,ok,ok,-0.1992932801492655,0.09268296992423651,-0.03164752751213862,0.09740404926667261
asset_ifnc,cds_ma12,2,8,133,70,63,-3.0017375467609235,3.5393934917014738,-1.6435510254927794,2.6728543902263544,-1.358186521268144,4.372154922244356,-0.3106446467297062,13.01263012307892,23.7418901205639,ok,ok,-0.09281929862566685,0.11741200073927242,-0.12299493514684012,0.2204711047944783
asset_ifnc,cds_ma12,2,9,132,70,62,-4.84638427797443,4.16772105349612,0.2805620949244985,3.1902027557433685,-5.126946372898928,5.053667628580514,-1.014500111543544,13.245047724054542,20.55923246905054,ok,ok,-0.14985920072723502,0.1553733018465867,0.02115368666297235,0.23638760108473036
asset_ifnc,cds_ma12,2,10,131,70,61,4.162214334024175,4.4097288347878365,-1.9137046594805907,1.9144146656059937,6.075918993504766,4.779126301383925,1.271345139329195,14.075602195625597,25.817804163360957,ok,ok,0.12870339568151135,0.11367194502345293,-0.15091987988448818,0.14941268487830764
asset_ifnc,cds_ma12,2,11,130,70,60,4.220468612761324,3.9599425682056872,-2.1940068014549072,1.6449944708698607,6.414475414216231,4.435877015076793,1.4460444670613088,14.891830816729017,27.9100848717272,ok,ok,0.1305047261476684,0.09435865996636669,-0.17462575378375278,0.12899697924464176
asset_ifnc,cds_ma12,2,12,129,70,59,-1.7067188567730045,4.008499946637494,-0.6972339128650856,2.208900129247174,-1.009484943907919,4.4188278767625615,-0.22845084082512726,15.877257345258558,30.064444845225527,ok,ok,-0.05277491611722418,0.12464900174859597,-0.055602217815654886,0.17287864778601167
asset_ifnc,cds_ma12,2,13,128,70,58,-2.051576291299862,2.786641827467373,-0.9376845552599753,2.4452145659547053,-1.1138917360398866,4.141250400888203,-0.2689747366643134,16.796239277646706,37.273444178585265,ok,ok,-0.06343854833010987,0.0962560917208808,-0.07676421240828768,0.2072526047815127
asset_ifnc,cds_ma12,2,14,127,70,57,0.09990605290950043,2.6282060059801142,-0.4120957546549107,2.5466108416689734,0.5120018075644112,4.140790021873135,0.12364833880970402,17.4410392691169,45.16529664918254,ok,ok,0.0030892806638114223,0.08101294806133943,-0.03485987520167766,0.21933059901663762
asset_ifnc,cds_ma12,2,15,126,70,56,-7.754018374149019,3.9553809611473225,-0.9911310713966396,2.091607768013176,-6.762887302752379,4.215535457297333,-1.6042771722025095,18.26354859639286,47.36566963123952,ok,ok,-0.2397686459269508,0.10819844846538465,-0.08402769089312212,0.18499899814978096
asset_ifnc,cds_ma12,2,16,125,70,55,-3.356085156022382,4.139087845386954,-2.3252684843106364,1.7673480285344958,-1.0308166717117455,4.417295125793209,-0.2333592486706767,19.544526463212915,49.87005603469354,ok,ok,-0.10377638466147054,0.12235129030462893,-0.20594748203213742,0.17928871464475749
asset_ifnc,cds_ma12,2,17,124,70,54,2.475780979885531,3.5740616471000237,-2.269356492559109,2.316207300200338,4.74513747244464,3.6170537756619776,1.3118791609826717,20.53020079538371,51.594375027980426,ok,ok,0.07655574497298723,0.11142915207910153,-0.20113040362710466,0.22736509766432084
asset_ifnc,cds_ma12,2,18,123,70,53,-2.3273752750607675,3.2574252951861205,0.6897366667807455,2.71905279645517,-3.017111941841513,4.440983972394906,-0.6793791557447265,21.728344109069496,51.65986825828386,ok,ok,-0.07196676501567012,0.09324252237927481,0.061635692935436914,0.2351817264181545
asset_ifnc,cds_ma12,2,19,122,70,52,5.631509436069027,2.5937739874044503,1.0581830315426124,2.970223326171141,4.573326404526415,4.562837819703547,1.0022986977046555,22.87165680794317,53.126336007913714,ok,ok,0.1741367284504225,0.07378410351349343,0.09403241103234605,0.25285719013614794
asset_ifnc,cds_ma12,2,20,121,70,51,-1.8567356389993075,4.481182357010207,2.2421614438463076,2.651810740539939,-4.098897082845615,4.862619024646464,-0.8429402061050062,24.112058921891382,54.960575034264494,ok,ok,-0.057413713576961456,0.13680393313854558,0.19842203061867103,0.21555375963034992
asset_ifnc,cds_ma12,2,21,120,70,50,-1.655102583058033,3.5814014125560028,1.3484138097993674,2.3801464836090425,-3.0035163928574002,4.488526215690166,-0.6691542498645232,25.630991083657968,54.83891027331082,ok,ok,-0.051178845091570224,0.10638173616278622,0.11933169821627132,0.2030680380733438
asset_ifnc,cds_ma12,2,22,119,70,49,0.6117785896985879,2.455572382124133,-1.6100903957855008,1.4030087571868697,2.2218689854840887,2.7710456395719847,0.8018160920031899,27.03928643754151,52.491288279124895,ok,ok,0.01891732995503581,0.07766279650315687,-0.14241662666018717,0.1135448552997575
asset_ifnc,cds_ma12,2,23,118,69,49,-1.7777600634412374,4.7022945515388495,-2.193520901602678,1.2595955193477628,0.4157608381614408,5.269885900656922,0.07889370775743244,27.981872769001704,54.278284812874944,ok,ok,-0.054664793865113026,0.1390320716382661,-0.1940225518593759,0.08978645057859751
asset_ifnc,cds_ma12,2,24,117,68,49,-6.118114250514045,2.9990444360116597,-4.787519637221648,1.501039711680093,-1.330594613292397,3.862742331853982,-0.34446890291379023,29.307043708353266,56.40618199543889,ok,ok,-0.1877892877663161,0.08152512002054119,-0.42346839567866734,0.09443537513290991
asset_ibov,cds_ma12,2,0,141,70,71,0.8013195823811293,2.0463254580904757,-2.3745962200418442,1.0752349100269198,3.1759158024229737,2.3129352248381956,1.3731105689071552,11.449349086557191,20.404464248377174,ok,ok,0.024023838918053708,0.06503840297323572,-0.17913336310110262,0.0666975245261741
asset_ibov,cds_ma12,2,1,140,70,70,-3.5238345567154465,3.1345216370946742,-3.175703213176189,1.6750441683779018,-0.34813134353925745,3.531620687265142,-0.0985755193910271,12.1134636409542,20.65591827497867,ok,ok,-0.10564578181582296,0.08371620018044536,-0.23957438527962763,0.1176858377002144
asset_ibov,cds_ma12,2,2,139,70,69,-1.2897328830943298,2.7312579855309624,-3.015103064872856,1.1854137126259894,1.725370181778526,2.9536802453336883,0.5841425064559094,12.41371474720965,20.381975180733946,ok,ok,-0.03866663901949208,0.08426811669467235,-0.22632688242358978,0.08381257436419365
asset_ibov,cds_ma12,2,3,138,70,68,2.8364711403186265,3.5166487228861216,-2.06015809316649,1.6058861080392293,4.8966292334851165,3.8886398162123914,1.2592138806659974,12.751372727045895,20.384592234544176,ok,ok,0.08503838826526477,0.09160942968654248,-0.15422716354001062,0.11445243396490727
asset_ibov,cds_ma12,2,4,137,70,67,5.1737698527650355,3.0166784186778783,-3.2139400904749484,1.4915416898393468,8.387709943239983,3.305542072866345,2.5374688200434012,13.641274208105921,20.218623565258547,ok,ok,0.15511141406665807,0.07118494740259225,-0.23990161754280653,0.10731844949822772
asset_ibov,cds_ma12,2,5,136,70,66,2.5213416361310736,2.6921010872468107,-2.232237665608782,1.8983144083871417,4.7535793017398555,3.2160178683236627,1.478094804310786,13.719150247843192,20.574849229572276,ok,ok,0.07559069646570915,0.070281095580292,-0.1666292593648651,0.12622225623185823
asset_ibov,cds_ma12,2,6,135,70,65,-2.167501243546176,3.026160973994416,-2.4202235679396065,1.4864749649443392,0.2527223243934307,3.3099082037751653,0.07635327291106879,13.844317798958258,20.437283735842282,ok,ok,-0.06498243881117194,0.09575603737344587,-0.1803296530875198,0.13571359818693926
asset_ibov,cds_ma12,2,7,134,70,64,-4.256198405482137,2.724801716640277,-1.2583279667335274,1.0235874393566946,-2.9978704387486097,2.8286212258517405,-1.0598345269242988,13.662897339118752,26.566342916864567,ok,ok,-0.1276023039314751,0.08874300007611598,-0.09784930742534287,0.07719358884270883
asset_ibov,cds_ma12,2,8,133,70,63,-1.6989853856175614,3.3844977652092707,-2.5677023165100445,1.6935138163783774,0.8687169308924831,3.5223092852446163,0.2466327799582065,13.468576852263414,27.058343097308704,ok,ok,-0.05093617094326852,0.10575015744909617,-0.19965690729879998,0.16369461895424772
asset_ibov,cds_ma12,2,9,132,70,62,-2.2485105843726343,2.994858337069822,-0.2705290120985228,2.5053875382519513,-1.9779815722741114,3.8622657196363335,-0.5121298522309738,13.519071370793693,22.89511440041707,ok,ok,-0.06741112693612461,0.10124641755075516,-0.021117066787611383,0.19954028210908825
asset_ibov,cds_ma12,2,10,131,70,61,2.5372621065918795,3.6210130506859044,-2.4917859799766213,1.042260054377986,5.029048086568501,3.732388887094267,1.3474073143765324,14.240527774903477,27.1185998337852,ok,ok,0.07606799769109429,0.09711812457566144,-0.20184476317685562,0.08207299063964309
asset_ibov,cds_ma12,2,11,130,70,60,3.0634576995472163,2.335058558248537,-2.8680429035964154,1.0344169320494714,5.931500603143632,2.525448939963136,2.3486915570861684,14.901715991666878,29.431418961356965,ok,ok,0.09184352401385532,0.05192521325388209,-0.23401777792449407,0.08119100782129839
asset_ibov,cds_ma12,2,12,129,70,59,-0.42684526031953285,3.231862121432125,-2.5310850079534157,1.8519269694585163,2.104239747633883,3.2033325733740896,0.6568908158722572,15.728083084865986,32.16925572215956,ok,ok,-0.012796968902218708,0.097179082118652,-0.2070574913774773,0.1382634874233789
asset_ibov,cds_ma12,2,13,128,70,58,-0.7177794710825401,2.5813409393778484,-1.505926911028264,1.5186032766183706,0.7881474399457239,3.2910180184334408,0.2394843891863255,16.466915843561893,42.597261103332976,ok,ok,-0.02151927741517401,0.08079695773563586,-0.12700550113587417,0.13401742313136136
asset_ibov,cds_ma12,2,14,127,70,57,0.9263486983649637,2.342242977107086,-1.8280392321783165,1.672205287533441,2.75438793054328,3.2848541008564798,0.8385114973067181,16.94381782101537,52.12809851149241,ok,ok,0.02777225516726034,0.06757826463643966,-0.15910167050975543,0.16091037759135482
asset_ibov,cds_ma12,2,15,126,70,56,-5.809834596274377,2.779664812735215,-1.4564800182328872,1.1503011688447047,-4.35335457804149,3.1178889463939683,-1.3962506852838406,17.59140912999086,55.11650840916082,ok,ok,-0.1741808556159814,0.06899575712140893,-0.12720351512443107,0.10652097853758427
asset_ibov,cds_ma12,2,16,125,70,55,-1.0569707905576797,2.803948008063785,-2.9060887408125744,1.1078048288171263,1.8491179502548947,3.0380991285169285,0.6086430600299588,18.758737013561884,57.451272018079656,ok,ok,-0.03168835077806342,0.0819729698622344,-0.26329199910808687,0.1211741070808275
asset_ibov,cds_ma12,2,17,124,70,54,4.086435312429821,2.4287074263905977,-2.779051651537511,1.2852173088029972,6.865486963967332,2.6566386867620406,2.5842757610125418,19.623181282944575,59.00158379448425,ok,ok,0.12251274754261132,0.07484110534392911,-0.25202955789227044,0.1406078359932367
asset_ibov,cds_ma12,2,18,123,70,53,-1.1463275160457125,3.0496321818978034,-1.066908370603478,1.9844027581701158,-0.07941914544223438,3.904244952149656,-0.020341742491978287,20.672197579075995,59.32848150994785,ok,ok,-0.034367296390332314,0.088305793626854,-0.09742750181209914,0.1921342435608321
asset_ibov,cds_ma12,2,19,122,70,52,3.2447005671470834,2.3587629379790527,-0.9929693216015312,2.1710125806272367,4.237669888748615,3.9792739722110624,1.0649354425812445,21.668558468160185,61.066535156699146,ok,ok,0.09727724802778503,0.06621202589790541,-0.0902698216427873,0.20657619155283377
asset_ibov,cds_ma12,2,20,121,70,51,-0.7426688668511633,2.704031689485015,-0.19319994938756282,1.859112328978881,-0.5494689174636005,3.465125705764782,-0.15857113539906284,22.790394257588524,63.01620211904933,ok,ok,-0.02226547012835489,0.08028249178545915,-0.01750299980181147,0.16987904031376425
asset_ibov,cds_ma12,2,21,120,70,50,-1.7149411312837037,3.1434342302831664,-0.9680646295382758,1.2349429273463528,-0.746876501745428,3.6810410401157463,-0.20289817299128599,24.085137171966966,63.17193192588519,ok,ok,-0.051414529728297964,0.08960109370241492,-0.08769513470504142,0.11242194555084123
asset_ibov,cds_ma12,2,22,119,70,49,1.040741756217176,2.4934854281239196,-4.002104840899628,2.445843867824016,5.042846597116804,2.89595255012214,1.7413429639598605,25.203767099328036,61.38088518600703,ok,ok,0.03120179870591322,0.07763690204770421,-0.3614031852788444,0.18815512073294324
asset_ibov,cds_ma12,2,23,118,69,49,-2.360123074205767,4.787217507095489,-3.373757155515441,1.8617280009399326,1.0136340813096738,5.415229495628067,0.18718210966460821,25.29948838645814,63.41750351912624,ok,ok,-0.07011913050460805,0.13612582461261524,-0.3046613296834897,0.13597654921994295
asset_ibov,cds_ma12,2,24,117,68,49,-6.371919414647419,3.9328524355080265,-5.5043440173917775,1.7584069579832076,-0.8675753972556413,4.4838613079858405,-0.19348845507564502,25.920496359321533,65.85146145533844,ok,ok,-0.18853806111749805,0.10452458704636108,-0.49706030697288073,0.11444955720544407
asset_imat,cds_ma12,2,0,141,70,71,1.6800300682325588,3.2892871032324837,-1.989592915410538,0.7418741772319949,3.669622983643097,3.3678636608406993,1.0895996255166314,13.096493335209388,22.28715499652068,ok,ok,0.05153316349671572,0.10959952821900411,-0.15441859033431232,0.05615195721453949
asset_imat,cds_ma12,2,1,140,70,70,-0.8269634733599742,4.569686683602793,-2.33321337403275,1.2647845115200282,1.5062499006727756,4.711223725197121,0.319715213823719,13.358143678617681,22.194798524740683,ok,ok,-0.025366238786631023,0.13641030267836113,-0.1811801558535192,0.098489991371229
asset_imat,cds_ma12,2,2,139,70,69,-1.7706650905486094,4.314936093723049,-0.9211450832162155,1.3456017896582804,-0.849520007332394,4.444778596498376,-0.19112763186936937,13.193057211064568,22.03093148115921,ok,ok,-0.054313297920201564,0.12683354652695697,-0.07131969953496298,0.10275735514775408
asset_imat,cds_ma12,2,3,138,70,68,-2.493863834692129,3.906387892090962,-1.1827967077032326,1.9046051902953485,-1.3110671269888963,4.1866156018493115,-0.3131567957683461,13.211340219076874,22.042066367403116,ok,ok,-0.07649666227052809,0.1242591252833785,-0.09136863985294519,0.14837441980580018
asset_imat,cds_ma12,2,4,137,70,67,2.3433988643387784,4.276324988945228,-2.6119710687241375,1.9039540850423016,4.955369933062916,4.509043884673201,1.0989846317324241,13.612587828658747,21.92386753450024,ok,ok,0.07188130682652183,0.1284493662813022,-0.2012765142446612,0.14894194920815979
asset_imat,cds_ma12,2,5,136,70,66,4.320921172147082,4.837254764824631,-3.1860466653910318,2.3584834985502514,7.506967837538113,4.914240719779303,1.5275946510563383,13.422616636335148,22.52413122801745,ok,ok,0.13253973332349145,0.147749200237044,-0.24552259213594652,0.15773107016133436
asset_imat,cds_ma12,2,6,135,70,65,1.5820340139044493,6.061432076383706,-4.4082916014811095,1.744705654890237,5.990325615385559,5.836368560478534,1.0263789123856155,13.38563376836283,22.23011646409383,ok,ok,0.04852723712193274,0.18300690500471575,-0.33814594506272033,0.13734458710292718
asset_imat,cds_ma12,2,7,134,70,64,-1.5607603310221385,7.109745904046363,-3.190908515140327,2.2608898003725297,1.6301481841181886,7.023427814377808,0.2321015075831032,13.28390509585228,28.78961011678456,ok,ok,-0.04787468917533344,0.21670797789060245,-0.25463872927639897,0.15847310708852044
asset_imat,cds_ma12,2,8,133,70,63,4.9781925126056015,6.919611651186775,-5.6988835730866185,2.0881986260531518,10.677076085692221,6.625406866795914,1.6115351555542607,13.09525487038579,29.896033913840952,ok,ok,0.15270084358467662,0.21316936095081562,-0.4549488853747027,0.18353134040460345
asset_imat,cds_ma12,2,9,132,70,62,4.166372471170361,4.53471168808089,-3.7725693733699153,2.6371054528607294,7.938941844540277,4.908361183898367,1.6174322848496923,13.10482442734151,23.676201136135813,ok,ok,0.12779911371869757,0.14788368459836637,-0.29788750867884883,0.2447519784719947
asset_imat,cds_ma12,2,10,131,70,61,2.8700467927614226,4.191881687447306,-7.305314732710049,2.030393818709464,10.175361525471471,4.142921601199151,2.456083533544602,13.628204741607812,26.693063373164104,ok,ok,0.08803568067397416,0.12723737827683124,-0.596077952108695,0.18234170653498383
asset_imat,cds_ma12,2,11,130,70,60,3.1218478608595617,3.261194437983123,-7.414814026865547,2.1693216509072655,10.536661887725108,3.5812432824671045,2.9421798678995197,14.135647117262977,27.309991410184942,ok,ok,0.09575941482344463,0.1070335282268659,-0.6039238910124257,0.168666478215527
asset_imat,cds_ma12,2,12,129,70,59,-0.4466970127201785,3.6353988349544144,-8.68299841182491,2.8981250832554792,8.23630139910473,3.94995912964514,2.0851611697168804,14.7205081206752,31.411102458570753,ok,ok,-0.013701963216242063,0.11025726316939681,-0.7118166796748007,0.21012372471053423
asset_imat,cds_ma12,2,13,128,70,58,-4.895653214648555,3.6162966135389145,-5.0430485161687555,2.404411774063936,0.1473953015202003,4.057110013860488,0.036330121938189276,15.219196144715626,43.290024307071185,ok,ok,-0.15016903703866635,0.10809417969555649,-0.4270492641788053,0.18348435180253042
asset_imat,cds_ma12,2,14,127,70,57,1.062783657111213,4.484647750744398,-6.07779823328467,1.9083594545915654,7.140581890395883,4.524344799490571,1.5782576719616714,15.529928100674976,51.40235817768927,ok,ok,0.03259977603443609,0.14039021945023517,-0.5282679613136736,0.14939078307608358
asset_imat,cds_ma12,2,15,126,70,56,-3.6321010335753816,5.295043998408755,-5.70219571098884,3.4286280214575275,2.0700946774134583,6.767412002213598,0.3058916284003896,16.00274226224625,54.489406954471185,ok,ok,-0.11141089671474891,0.15346661541310416,-0.49662799760228105,0.2503889040922661
asset_imat,cds_ma12,2,16,125,70,55,-1.5469749331246567,6.003734605729938,-7.792668373395609,3.20658882543905,6.245693440270951,7.254618765291247,0.8609264859171699,16.908871730656774,56.81590975418738,ok,ok,-0.047451836530286506,0.18056324500581225,-0.7073506214018004,0.21475060243768332
asset_imat,cds_ma12,2,17,124,70,54,-0.5191635003535339,6.284289777208215,-8.02731415775484,2.7910302481525937,7.508150657401307,7.43905718023371,1.00928793467957,17.633992245955753,58.71958708764009,ok,ok,-0.015924796859889234,0.19199167985452803,-0.7311096104440671,0.19018571024865852
asset_imat,cds_ma12,2,18,123,70,53,-2.9723138612100595,5.845798740667221,-7.156114255711336,1.706838441396482,4.183800394501277,6.154353150424421,0.6798115565098423,18.42122896925795,60.95870942257764,ok,ok,-0.09117261594313586,0.1708483305943182,-0.6547813751826523,0.13460174053932958
asset_imat,cds_ma12,2,19,122,70,52,-1.6688533075905434,4.6127622034378515,-7.450241199511274,2.155776177209702,5.781387891920731,4.5332732647803935,1.27532305119065,19.192084470856905,61.867333410198604,ok,ok,-0.051190328071392344,0.138735564938459,-0.6793075687780954,0.16410709300878215
asset_imat,cds_ma12,2,20,121,70,51,0.7182600765803363,4.7373828691964075,-7.660537671822404,2.2153220965250213,8.37879774840274,4.605795786440729,1.8191856818901027,20.15095685931882,64.67486874774954,ok,ok,0.02203187588658828,0.14806700872308362,-0.6962686828414815,0.16254415022501903
asset_imat,cds_ma12,2,21,120,70,50,1.1202077675056352,5.986420654522488,-7.829289270558429,3.270099148434799,8.949497038064065,6.7603209020333805,1.3238272513620204,21.299128184258816,64.77742785485755,ok,ok,0.03436120050101543,0.18558204502471728,-0.7115583056268444,0.2241454838613845
asset_imat,cds_ma12,2,22,119,70,49,4.015549020453837,5.859162369835342,-9.90892860637292,4.95629459297953,13.924477626826757,7.050159741038848,1.9750584580052326,22.43639047892625,61.83471569788973,ok,ok,0.12317276226325369,0.18748054361791103,-0.895675639089341,0.3632199260912464
asset_imat,cds_ma12,2,23,118,69,49,-0.8793818871570693,7.946430107999604,-9.098103356893926,4.946051054786395,8.218721469736856,9.11764324375331,0.9014085383706667,23.451272965764897,63.61953099378127,ok,ok,-0.026906440284367505,0.24171428172694595,-0.8223845243416841,0.36126596286591495
asset_imat,cds_ma12,2,24,117,68,49,-6.0748619956253975,8.171455170164617,-12.270408909368935,4.601182854099273,6.195546913743538,9.598179387183393,0.6454918858900005,24.6027726729651,65.78016584597694,ok,ok,-0.1856293742835664,0.24107208000204203,-1.1091316506928037,0.2936498320770605
rel_ifnc_ibov,cds_ma12,2,0,141,70,71,-0.46678243654000884,0.7099751077137969,-0.8412089536504683,0.7821694338734309,0.3744265171104595,1.0565128889510507,0.35439843756398043,12.147996865431649,17.830015461157583,ok,ok,-0.01463346278615496,0.02251055956205407,-0.061771821445319036,0.04811966783969367
rel_ifnc_ibov,cds_ma12,2,1,140,70,70,-1.30814058106203,1.2641646955216512,-0.19581273068631475,0.6960777818807857,-1.1123278503757152,1.4330271554550367,-0.7762084941248109,12.563017297367853,17.999456452501274,ok,ok,-0.04100974032754193,0.03780557306229615,-0.014392095640722982,0.05014734794366014
rel_ifnc_ibov,cds_ma12,2,2,139,70,69,-1.3581266992473229,1.1675740535964594,-2.043920214921751,0.7338194585840867,0.6857935156744281,1.373405283222991,0.49933804977440166,12.496596374743492,17.778534658315657,ok,ok,-0.04257678729227937,0.03889120536755335,-0.14856034994835196,0.053758728612550974
rel_ifnc_ibov,cds_ma12,2,3,138,70,68,-0.5208855304954796,1.465035218234938,0.024563237064912757,0.7978705313672855,-0.5454487675603923,1.6644051732249612,-0.3277139342841188,12.662700903053329,18.027605874134032,ok,ok,-0.016329575472220303,0.04735808602516541,0.001777743455841696,0.0579973139110259
