cell_id,cell,var,h,level,point,lo,hi,set_type,casedummy,ahat,bhat,chat,delta
production,ibc5_fx_cds_level_trend_p2,ibc_br,22,0.68,-0.01596995436601739,-0.5131039447701697,0.4140532922811029,interval,1,0.0197767862012638,0.001958903577371954,-0.004201625250032327,3.362158802963242e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,22,0.68,-0.020567261788665806,-0.033789303480089565,-0.00369698818984246,interval,1,0.0197767862012638,7.413583758344617e-4,2.4704895504594323e-6,3.541788668123409e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,22,0.68,0.0032965631184634823,-9.091799636226929e-4,0.006857991736262475,interval,1,0.0197767862012638,-1.1764837857905809e-4,-1.233112023240518e-7,2.3595938120615598e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,22,0.68,-0.03899890228966912,-0.07114061741327372,0.002378702331069421,interval,1,0.0197767862012638,0.001359889693370211,-3.346674285366493e-6,2.114045825442368e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,22,0.68,3.232200242260743,-1.0367823548046606,7.746861739480916,interval,1,0.0197767862012638,-0.13270380538425003,-0.1588433804102475,0.030175946258898825
production,ibc5_fx_cds_level_trend_p2,ibc_br,23,0.68,-0.015656460083342483,-0.5003214289871952,0.4079675011638726,interval,1,0.0197767862012638,0.0018264638854087994,-0.004036736404803549,3.226706616393349e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,23,0.68,-0.02157376753232759,-0.034946813261650674,-0.004171996304579777,interval,1,0.0197767862012638,7.736443332392926e-4,2.883415395666028e-6,3.704267951151916e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,23,0.68,0.0029240497758812414,-0.0012207672855262138,0.00649703456408657,interval,1,0.0197767862012638,-1.0434760990881214e-4,-1.5685695436262916e-7,2.3296929496126067e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,23,0.68,-0.03979241254873216,-0.07216990970864551,0.001987826225629772,interval,1,0.0197767862012638,0.0013879760602028496,-2.837202256225826e-6,2.15092051342071e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,23,0.68,2.681341950004845,-1.4477472670146323,7.099587748500118,interval,1,0.0197767862012638,-0.11177524084598628,-0.20327389253218903,0.028574121717809344
production,ibc5_fx_cds_level_trend_p2,ibc_br,24,0.68,-0.015693557664416415,-0.48721088552574,0.4007246286648035,interval,1,0.0197767862012638,0.0017104202112863268,-0.003861168341701436,3.083715404228471e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,24,0.68,-0.022346912604831914,-0.035894126641229394,-0.004433214725301109,interval,1,0.0197767862012638,7.975452082712553e-4,3.147008213854019e-6,3.871275247603919e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,24,0.68,0.002555959213712004,-0.0015203460346061657,0.006135808013506817,interval,1,0.0197767862012638,-9.127900477678012e-5,-1.8448876625801624e-7,2.2926236260318317e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,24,0.68,-0.04021346319032196,-0.07280642886948362,0.0018879618212266109,interval,1,0.0197767862012638,0.0014025393605347504,-2.7184331389972337e-6,2.1821641418187415e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,24,0.68,2.15557252081125,-1.8373518762185068,6.483612162061759,interval,1,0.0197767862012638,-0.09188809630854479,-0.2355944655330128,0.027080627743398034
production,ibc5_fx_cds_level_trend_p2,ibc_br,25,0.68,-0.016025673259699405,-0.47375155111475775,0.3923939747669999,interval,1,0.0197767862012638,0.001608991393282605,-0.003676450251595765,2.9342233572522523e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,25,0.68,-0.022898983231379323,-0.036631026120354064,-0.004507825831332256,interval,1,0.0197767862012638,8.135942796139444e-4,3.2656672499520617e-6,4.03598039793449e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,25,0.68,0.002194547833984296,-0.001807104947779838,0.005777195994807375,interval,1,0.0197767862012638,-7.851564183661514e-5,-2.0646963739048174e-7,2.2497929515911706e-8
