panel,variable,h,point
exchange_112,base_savings_deposit,45,0.3407905198844041
exchange_112,base_savings_deposit,46,0.34758695531977857
exchange_112,base_savings_deposit,47,0.35151827947867975
exchange_112,base_savings_deposit,48,0.3527462653375002
exchange_112,base_m1,0,-0.09333949258978347
exchange_112,base_m1,1,-0.009846997389084677
exchange_112,base_m1,2,-0.26446629335519223
exchange_112,base_m1,3,-0.45014866355485017
exchange_112,base_m1,4,-0.557558656322632
exchange_112,base_m1,5,-0.762010330056051
exchange_112,base_m1,6,-0.9734104761795592
exchange_112,base_m1,7,-1.1010199577052182
exchange_112,base_m1,8,-1.2511226591811142
exchange_112,base_m1,9,-1.3901231645101597
exchange_112,base_m1,10,-1.4855072858056761
exchange_112,base_m1,11,-1.5669101223794724
exchange_112,base_m1,12,-1.6278672929444071
exchange_112,base_m1,13,-1.6594168544238452
exchange_112,base_m1,14,-1.6693956366885643
exchange_112,base_m1,15,-1.6591641018735892
exchange_112,base_m1,16,-1.6279130000038
exchange_112,base_m1,17,-1.5792108372767677
exchange_112,base_m1,18,-1.5154319381607162
exchange_112,base_m1,19,-1.4381010446658515
exchange_112,base_m1,20,-1.3495147242787997
exchange_112,base_m1,21,-1.251820462659714
exchange_112,base_m1,22,-1.14681207780708
exchange_112,base_m1,23,-1.0362004005912362
exchange_112,base_m1,24,-0.9216780428282778
exchange_112,base_m1,25,-0.8047522836516996
exchange_112,base_m1,26,-0.6867400180866734
exchange_112,base_m1,27,-0.5688992936614623
exchange_112,base_m1,28,-0.4523735333335499
exchange_112,base_m1,29,-0.3381509114491643
exchange_112,base_m1,30,-0.22713308926933795
exchange_112,base_m1,31,-0.12012877249134579
exchange_112,base_m1,32,-0.017828761543881022
exchange_112,base_m1,33,0.07916803067666844
exchange_112,base_m1,34,0.17034956739168106
exchange_112,base_m1,35,0.2552992611050575
exchange_112,base_m1,36,0.3336866790722093
exchange_112,base_m1,37,0.40526163639682533
exchange_112,base_m1,38,0.4698540957718045
exchange_112,base_m1,39,0.5273689385615343
exchange_112,base_m1,40,0.5777803179682239
exchange_112,base_m1,41,0.6211278196146308
exchange_112,base_m1,42,0.6575113950027411
exchange_112,base_m1,43,0.6870856984939611
exchange_112,base_m1,44,0.7100548583418353
exchange_112,base_m1,45,0.7266670842569711
exchange_112,base_m1,46,0.7372090507539619
exchange_112,base_m1,47,0.7420004338343666
exchange_112,base_m1,48,0.7413885904466344
exchange_112,base_m2,0,0.19000713083401344
exchange_112,base_m2,1,0.22857335910089205
exchange_112,base_m2,2,0.12216350686871102
exchange_112,base_m2,3,0.0752637440202264
exchange_112,base_m2,4,0.03274040497667219
exchange_112,base_m2,5,-0.068205174041025
exchange_112,base_m2,6,-0.16105282179028624
exchange_112,base_m2,7,-0.2338022889278646
exchange_112,base_m2,8,-0.32156601043593636
exchange_112,base_m2,9,-0.40309595981914415
exchange_112,base_m2,10,-0.47067327699062966
exchange_112,base_m2,11,-0.5325623027523929
exchange_112,base_m2,12,-0.5844522384803708
exchange_112,base_m2,13,-0.6240417263955855
exchange_112,base_m2,14,-0.6536378334756954
exchange_112,base_m2,15,-0.6732200066489336
exchange_112,base_m2,16,-0.6827973079836624
exchange_112,base_m2,17,-0.6837226932206675
exchange_112,base_m2,18,-0.6768280775842239
exchange_112,base_m2,19,-0.6627829193766921
exchange_112,base_m2,20,-0.6425646766794468
exchange_112,base_m2,21,-0.617066775231967
exchange_112,base_m2,22,-0.5870176624548584
exchange_112,base_m2,23,-0.5531520727847128
exchange_112,base_m2,24,-0.5162013731925374
exchange_112,base_m2,25,-0.4767942061590258
exchange_112,base_m2,26,-0.4355033881681236
exchange_112,base_m2,27,-0.3928899980082612
exchange_112,base_m2,28,-0.3494603350754355
exchange_112,base_m2,29,-0.3056680293576086
exchange_112,base_m2,30,-0.261941549790512
exchange_112,base_m2,31,-0.21867263140985527
exchange_112,base_m2,32,-0.17621110490240177
exchange_112,base_m2,33,-0.13487555857701894
exchange_112,base_m2,34,-0.0949517929299426
exchange_112,base_m2,35,-0.056689883526783724
exchange_112,base_m2,36,-0.020307541935671303
exchange_112,base_m2,37,0.014009126631120417
exchange_112,base_m2,38,0.04610613566262689
exchange_112,base_m2,39,0.07586008638036379
exchange_112,base_m2,40,0.10317679776443711
exchange_112,base_m2,41,0.12799040270707884
exchange_112,base_m2,42,0.15026183476316568
exchange_112,base_m2,43,0.16997710870276794
exchange_112,base_m2,44,0.18714570059386038
exchange_112,base_m2,45,0.2017987619844286
exchange_112,base_m2,46,0.21398719555716372
exchange_112,base_m2,47,0.22377974619416374
exchange_112,base_m2,48,0.23126107623305803
exchange_112,base_m3,0,-0.15686614583915182
exchange_112,base_m3,1,-0.1308615090302112
exchange_112,base_m3,2,-0.13760984858625092
exchange_112,base_m3,3,-0.21004826803502352
exchange_112,base_m3,4,-0.22395016888986374
exchange_112,base_m3,5,-0.2358314798308503
exchange_112,base_m3,6,-0.27834288429987586
exchange_112,base_m3,7,-0.29440892922710793
exchange_112,base_m3,8,-0.3059920536399363
exchange_112,base_m3,9,-0.32485586368531383
exchange_112,base_m3,10,-0.3352554557949583
exchange_112,base_m3,11,-0.34062507845140644
exchange_112,base_m3,12,-0.3451686248601926
exchange_112,base_m3,13,-0.3448971963270875
exchange_112,base_m3,14,-0.34017227246946335
exchange_112,base_m3,15,-0.3325187337062996
exchange_112,base_m3,16,-0.3214326020813285
exchange_112,base_m3,17,-0.3071608136532511
exchange_112,base_m3,18,-0.29036502640743533
exchange_112,base_m3,19,-0.27136797020791414
exchange_112,base_m3,20,-0.2504729650164572
exchange_112,base_m3,21,-0.22809695292569376
exchange_112,base_m3,22,-0.20464511967391852
exchange_112,base_m3,23,-0.18042621006346682
exchange_112,base_m3,24,-0.15574962324188535
exchange_112,base_m3,25,-0.13093720207371096
exchange_112,base_m3,26,-0.10624630098999832
exchange_112,base_m3,27,-0.08190467772842824
exchange_112,base_m3,28,-0.058137176741812624
exchange_112,base_m3,29,-0.03513091998940121
exchange_112,base_m3,30,-0.0130434905107224
exchange_112,base_m3,31,0.007981047233607264
exchange_112,base_m3,32,0.027823314855690562
exchange_112,base_m3,33,0.046387664571434506
exchange_112,base_m3,34,0.06359503060240357
exchange_112,base_m3,35,0.07938505273554775
exchange_112,base_m3,36,0.09371594613929446
exchange_112,base_m3,37,0.1065614685404892
exchange_112,base_m3,38,0.117910401300092
exchange_112,base_m3,39,0.1277659779208351
exchange_112,base_m3,40,0.13614427143271435
exchange_112,base_m3,41,0.14307307536467473
exchange_112,base_m3,42,0.14859096766874913
exchange_112,base_m3,43,0.15274608626156816
exchange_112,base_m3,44,0.1555949451089944
exchange_112,base_m3,45,0.15720136835428722
exchange_112,base_m3,46,0.15763538831665702
exchange_112,base_m3,47,0.15697214195642406
exchange_112,base_m3,48,0.15529084084213718
exchange_112,credito_agro,0,1.2160680401339885
exchange_112,credito_agro,1,1.4044959311079186
exchange_112,credito_agro,2,1.2387437640858368
exchange_112,credito_agro,3,1.5871317729627243
exchange_112,credito_agro,4,1.6125916940589846
exchange_112,credito_agro,5,1.4664922064088648
exchange_112,credito_agro,6,1.4366173985649322
exchange_112,credito_agro,7,1.3410890134325726
exchange_112,credito_agro,8,1.1744775030134935
exchange_112,credito_agro,9,1.0318985137220515
exchange_112,credito_agro,10,0.8855028917944985
exchange_112,credito_agro,11,0.7246191974633165
exchange_112,credito_agro,12,0.5721757034543806
exchange_112,credito_agro,13,0.42652525407871344
exchange_112,credito_agro,14,0.28462997666414136
exchange_112,credito_agro,15,0.14981810948819785
exchange_112,credito_agro,16,0.02367070403967997
exchange_112,credito_agro,17,-0.09473596166614806
exchange_112,credito_agro,18,-0.20556332389555232
exchange_112,credito_agro,19,-0.30785061193495666
exchange_112,credito_agro,20,-0.40183645823006486
exchange_112,credito_agro,21,-0.48792916488229476
exchange_112,credito_agro,22,-0.5657296111925669
exchange_112,credito_agro,23,-0.6352441064431447
exchange_112,credito_agro,24,-0.6967491233754286
exchange_112,credito_agro,25,-0.7501803696021492
exchange_112,credito_agro,26,-0.7955951972346775
exchange_112,credito_agro,27,-0.8332379874464446
exchange_112,credito_agro,28,-0.8632699358323004
exchange_112,credito_agro,29,-0.8858966677993574
exchange_112,credito_agro,30,-0.9014274222730823
exchange_112,credito_agro,31,-0.9101797308308068
exchange_112,credito_agro,32,-0.9124970873684246
exchange_112,credito_agro,33,-0.9087740327619276
exchange_112,credito_agro,34,-0.8994265461199302
exchange_112,credito_agro,35,-0.8848856942135552
exchange_112,credito_agro,36,-0.8656027052327264
exchange_112,credito_agro,37,-0.8420392605041238
exchange_112,credito_agro,38,-0.8146600045217278
exchange_112,credito_agro,39,-0.7839306634929266
exchange_112,credito_agro,40,-0.7503136542092115
exchange_112,credito_agro,41,-0.7142629803166711
exchange_112,credito_agro,42,-0.6762212491931652
exchange_112,credito_agro,43,-0.6366169634730023
exchange_112,credito_agro,44,-0.5958614217936753
exchange_112,credito_agro,45,-0.5543464012443544
exchange_112,credito_agro,46,-0.5124424214005829
exchange_112,credito_agro,47,-0.47049702836373664
exchange_112,credito_agro,48,-0.42883344575166404
exchange_112,credito_industria_total,0,0.7965145646884997
exchange_112,credito_industria_total,1,0.8808242912624609
exchange_112,credito_industria_total,2,0.7815888048753772
exchange_112,credito_industria_total,3,0.9054475526036221
exchange_112,credito_industria_total,4,0.8936640574456423
exchange_112,credito_industria_total,5,0.7747050768837971
exchange_112,credito_industria_total,6,0.7186349032096917
exchange_112,credito_industria_total,7,0.6315133479614765
exchange_112,credito_industria_total,8,0.5049287264265789
exchange_112,credito_industria_total,9,0.39525663151303014
exchange_112,credito_industria_total,10,0.28638970522170126
exchange_112,credito_industria_total,11,0.17349361379843664
exchange_112,credito_industria_total,12,0.07098152344755526
exchange_112,credito_industria_total,13,-0.023669076341514828
exchange_112,credito_industria_total,14,-0.11243122135610184
exchange_112,credito_industria_total,15,-0.19255534234333682
exchange_112,credito_industria_total,16,-0.2642032461460331
exchange_112,credito_industria_total,17,-0.32844696967809783
exchange_112,credito_industria_total,18,-0.3852457995916936
exchange_112,credito_industria_total,19,-0.4346201914169123
exchange_112,credito_industria_total,20,-0.47716519874205776
exchange_112,credito_industria_total,21,-0.5133073866280702
exchange_112,credito_industria_total,22,-0.5431661255780873
exchange_112,credito_industria_total,23,-0.5670732206699003
exchange_112,credito_industria_total,24,-0.5854223622571708
exchange_112,credito_industria_total,25,-0.5984269080986704
exchange_112,credito_industria_total,26,-0.6063563008540829
exchange_112,credito_industria_total,27,-0.6095526090412751
exchange_112,credito_industria_total,28,-0.6082989115583914
exchange_112,credito_industria_total,29,-0.6028896478732948
exchange_112,credito_industria_total,30,-0.5936602563793025
exchange_112,credito_industria_total,31,-0.5809360857090717
exchange_112,credito_industria_total,32,-0.5650436539279546
exchange_112,credito_industria_total,33,-0.5463244241124543
exchange_112,credito_industria_total,34,-0.5251177165388476
exchange_112,credito_industria_total,35,-0.5017581438681806
exchange_112,credito_industria_total,36,-0.47657882430612863
exchange_112,credito_industria_total,37,-0.44990556143974514
exchange_112,credito_industria_total,38,-0.4220532860209625
exchange_112,credito_industria_total,39,-0.3933255993093576
exchange_112,credito_industria_total,40,-0.36401246315179714
exchange_112,credito_industria_total,41,-0.33438794343159106
exchange_112,credito_industria_total,42,-0.3047092540039209
exchange_112,credito_industria_total,43,-0.2752157808027622
exchange_112,credito_industria_total,44,-0.24612804322641235
exchange_112,credito_industria_total,45,-0.21764718034523733
exchange_112,credito_industria_total,46,-0.18995471296316957
exchange_112,credito_industria_total,47,-0.16321235484916263
exchange_112,credito_industria_total,48,-0.1375620623031537
exchange_112,credito_construcao,0,0.6746683248841423
exchange_112,credito_construcao,1,0.8501731841855653
exchange_112,credito_construcao,2,0.9992750731725231
exchange_112,credito_construcao,3,1.118401681265646
exchange_112,credito_construcao,4,1.1830131182728687
exchange_112,credito_construcao,5,1.2096275578525217
exchange_112,credito_construcao,6,1.1993346762440682
exchange_112,credito_construcao,7,1.1539528083998274
exchange_112,credito_construcao,8,1.0934668258271163
exchange_112,credito_construcao,9,1.009257000727204
exchange_112,credito_construcao,10,0.908855296655342
exchange_112,credito_construcao,11,0.8059156758234876
exchange_112,credito_construcao,12,0.6951845106194732
exchange_112,credito_construcao,13,0.5806223191517912
exchange_112,credito_construcao,14,0.4675540633183095
exchange_112,credito_construcao,15,0.3548077948182238
exchange_112,credito_construcao,16,0.24391666281178281
exchange_112,credito_construcao,17,0.13682580852432125
exchange_112,credito_construcao,18,0.03358107870847782
exchange_112,credito_construcao,19,-0.0651546151658855
exchange_112,credito_construcao,20,-0.15861190345168863
exchange_112,credito_construcao,21,-0.24656647878402715
exchange_112,credito_construcao,22,-0.3286622910918635
exchange_112,credito_construcao,23,-0.4045550047035995
exchange_112,credito_construcao,24,-0.4740672709749205
exchange_112,credito_construcao,25,-0.5370351891080261
exchange_112,credito_construcao,26,-0.5933398737799078
exchange_112,credito_construcao,27,-0.642937096193974
exchange_112,credito_construcao,28,-0.6858338140220188
exchange_112,credito_construcao,29,-0.722088301812418
exchange_112,credito_construcao,30,-0.7518094963558819
exchange_112,credito_construcao,31,-0.7751557640803264
exchange_112,credito_construcao,32,-0.7923301891954448
exchange_112,credito_construcao,33,-0.8035733690440527
exchange_112,credito_construcao,34,-0.8091619288786989
exchange_112,credito_construcao,35,-0.8094036835695761
exchange_112,credito_construcao,36,-0.804630642490578
exchange_112,credito_construcao,37,-0.7951956112566272
exchange_112,credito_construcao,38,-0.7814677554611182
exchange_112,credito_construcao,39,-0.7638271658100715
exchange_112,credito_construcao,40,-0.7426610422142543
exchange_112,credito_construcao,41,-0.7183598935631808
exchange_112,credito_construcao,42,-0.6913135297599848
exchange_112,credito_construcao,43,-0.6619077770786963
exchange_112,credito_construcao,44,-0.6305214824187999
exchange_112,credito_construcao,45,-0.5975236544513596
exchange_112,credito_construcao,46,-0.5632710120517692
exchange_112,credito_construcao,47,-0.5281058441561792
exchange_112,credito_construcao,48,-0.4923541107996976
exchange_112,credito_comercio,0,0.7877892665113961
exchange_112,credito_comercio,1,1.0466161571265564
exchange_112,credito_comercio,2,1.0682202497939386
exchange_112,credito_comercio,3,1.1671775779144467
exchange_112,credito_comercio,4,1.18998999120965
exchange_112,credito_comercio,5,1.1063077452812653
exchange_112,credito_comercio,6,1.0166589876470011
exchange_112,credito_comercio,7,0.9212410691507467
exchange_112,credito_comercio,8,0.7837407097273541
exchange_112,credito_comercio,9,0.6396923513149799
exchange_112,credito_comercio,10,0.5016116757685207
exchange_112,credito_comercio,11,0.35892520079883194
exchange_112,credito_comercio,12,0.21935071116516713
exchange_112,credito_comercio,13,0.08895732538967138
exchange_112,credito_comercio,14,-0.03412290049233935
exchange_112,credito_comercio,15,-0.14946680936660517
exchange_112,credito_comercio,16,-0.2549269562665435
exchange_112,credito_comercio,17,-0.3510055638561549
exchange_112,credito_comercio,18,-0.4382496821255466
exchange_112,credito_comercio,19,-0.5162815614686567
exchange_112,credito_comercio,20,-0.5853657855339645
exchange_112,credito_comercio,21,-0.645995356284923
exchange_112,credito_comercio,22,-0.6982989612094981
exchange_112,credito_comercio,23,-0.7424944550840418
exchange_112,credito_comercio,24,-0.778958061565016
exchange_112,credito_comercio,25,-0.8079570309728945
exchange_112,credito_comercio,26,-0.8297579805671584
exchange_112,credito_comercio,27,-0.8447125406279787
exchange_112,credito_comercio,28,-0.8531650847079741
exchange_112,credito_comercio,29,-0.8554611930154499
exchange_112,credito_comercio,30,-0.8519890553310705
exchange_112,credito_comercio,31,-0.8431537417436186
exchange_112,credito_comercio,32,-0.8293664015937341
exchange_112,credito_comercio,33,-0.8110563659100012
exchange_112,credito_comercio,34,-0.7886638672154
exchange_112,credito_comercio,35,-0.7626305737037709
exchange_112,credito_comercio,36,-0.7333997594705655
exchange_112,credito_comercio,37,-0.7014129105962552
exchange_112,credito_comercio,38,-0.6671038211011004
exchange_112,credito_comercio,39,-0.6308959098191735
