panel,variable,h,point,lo68,hi68,lo90,hi90,excludes_zero_68,excludes_zero_90
exchange_expectations_115,cambio_inr,13,-7.919251526331727e-4,-0.0012911196439993086,4.2600328797654267e-4,-0.0018462506275543442,0.0010289396411829778,FALSE,FALSE
exchange_expectations_115,cambio_inr,14,-8.786203559533448e-4,-0.001360516941330013,3.529385879511366e-4,-0.0019789883305119165,9.355915352814574e-4,FALSE,FALSE
exchange_expectations_115,cambio_inr,15,-9.488301255758146e-4,-0.0014162444439602302,2.751553155861807e-4,-0.002132034345591237,8.329551640982699e-4,FALSE,FALSE
exchange_expectations_115,cambio_inr,16,-9.987709039761263e-4,-0.00150651002441032,1.9493152779099203e-4,-0.0022049091084975093,7.497367104220911e-4,FALSE,FALSE
exchange_expectations_115,cambio_inr,17,-0.0010363587075714843,-0.0015372309233353052,1.2593553615983835e-4,-0.002250845040866358,6.611368737509795e-4,FALSE,FALSE
exchange_expectations_115,cambio_inr,18,-0.0010621097341030042,-0.0015636558505465006,5.205325246637294e-5,-0.0023065884544282355,5.849795394925371e-4,FALSE,FALSE
exchange_expectations_115,cambio_inr,19,-0.0010740386729026846,-0.0016370583691062766,4.586382257185994e-7,-0.002318579116991763,5.420804646717478e-4,FALSE,FALSE
exchange_expectations_115,cambio_inr,20,-0.0010747106712725154,-0.0016435987450375924,-3.131770656846237e-5,-0.0023518518589381227,5.21989474730235e-4,TRUE,FALSE
exchange_expectations_115,cambio_inr,21,-0.0010661562990296762,-0.001636603628919821,-5.272203763913412e-5,-0.002355355288640219,4.8656569549481284e-4,TRUE,FALSE
exchange_expectations_115,cambio_inr,22,-0.0010482809610051578,-0.0016339533540032634,-6.815000676664374e-5,-0.002368234748506292,4.5457841131037657e-4,TRUE,FALSE
exchange_expectations_115,cambio_inr,23,-0.0010220601858119157,-0.0016110943090526086,-6.546593377790087e-5,-0.0023416027361321825,4.283067200619963e-4,TRUE,FALSE
exchange_expectations_115,cambio_inr,24,-9.890601934717618e-4,-0.001587047595529435,-5.994278853844881e-5,-0.0023839975461191097,4.347830114274329e-4,TRUE,FALSE
exchange_expectations_115,cambio_inr,25,-9.499316438962107e-4,-0.0015554886061124496,-5.054913386115593e-5,-0.002311950111091803,4.6234998913756724e-4,TRUE,FALSE
exchange_expectations_115,cambio_inr,26,-9.05345318939984e-4,-0.0015203226607828932,-5.692644028308267e-5,-0.00227490302424623,4.5861009228346996e-4,TRUE,FALSE
exchange_expectations_115,cambio_inr,27,-8.563465553979894e-4,-0.0014896995011524968,-1.7406692077571808e-5,-0.00222398573704641,5.167537047174645e-4,TRUE,FALSE
